Datetime(UTC)	Event	Bracket	Round	Player1	Player2	Player1Score	Player2Score	Player1Chars	Player2Chars
2025-10-12 19:07:44 UTC	Evo France 2025	TOP 8	Grand Final Reset	786180	4143648	3	1	Ed	Ryu
2025-10-12 18:58:25 UTC	Evo France 2025	TOP 8	Grand Final	4143648	786180	3	2	Ryu	Ed, Elena
2025-10-12 18:39:50 UTC	Evo France 2025	TOP 8	Losers Final	4143648	1231457	3	1	Ryu	Zangief
2025-10-12 18:20:46 UTC	Evo France 2025	TOP 8	Losers Semi-Final	4143648	385608	3	2	Ken	Dhalsim
2025-10-12 18:03:56 UTC	Evo France 2025	TOP 8	Winners Final	786180	1231457	3	0	Ed	Zangief
2025-10-12 17:47:48 UTC	Evo France 2025	TOP 8	Losers Quarter-Final	385608	141329	3	0	Dhalsim	Rashid
2025-10-12 17:38:29 UTC	Evo France 2025	TOP 8	Losers Quarter-Final	4143648	148527	3	1	Ryu	JP
2025-10-12 17:15:36 UTC	Evo France 2025	TOP 8	Losers Round 1	385608	1154814	3	2	Dhalsim	Akuma
2025-10-12 17:03:46 UTC	Evo France 2025	TOP 8	Losers Round 1	4143648	266493	3	1	Sagat	Elena
2025-10-12 16:35:53 UTC	Evo France 2025	TOP 8	Winners Semi-Final	786180	148527	3	1	Ed	JP, Ken
2025-10-12 16:17:23 UTC	Evo France 2025	TOP 8	Winners Semi-Final	1231457	141329	3	0	Zangief	Rashid
2025-10-11 19:22:04 UTC	Evo France 2025	TOP 24	Losers Round 3	385608	2360463	2	0	Dhalsim	Mai
2025-10-11 19:12:50 UTC	Evo France 2025	TOP 24	Losers Round 3	1154814	214100	2	1	Akuma	Terry
2025-10-11 19:03:21 UTC	Evo France 2025	TOP 24	Losers Round 3	266493	131806	2	1	Elena	Mai
2025-10-11 18:47:36 UTC	Evo France 2025	TOP 24	Losers Round 3	4143648	240230	2	1	Ryu	Ed
2025-10-11 18:37:33 UTC	Evo France 2025	TOP 24	Losers Round 2	385608	3581483	2	1	Dhalsim	Kimberly
2025-10-11 18:27:35 UTC	Evo France 2025	TOP 24	Losers Round 2	1154814	2151987	2	0	Akuma	Ryu
2025-10-11 18:15:40 UTC	Evo France 2025	TOP 24	Losers Round 2	266493	228743	2	1	Elena, M. Bison	Akuma
2025-10-11 18:06:39 UTC	Evo France 2025	TOP 24	Losers Round 2	240230	547837	2	1	Ed	M. Bison
2025-10-11 17:58:12 UTC	Evo France 2025	TOP 24	Losers Round 1	3581483	4004146	2	0	Kimberly	Mai
2025-10-11 17:46:51 UTC	Evo France 2025	TOP 24	Losers Round 1	385608	401790	2	1	Dhalsim	JP
2025-10-11 17:36:56 UTC	Evo France 2025	TOP 24	Losers Round 1	2151987	226786	2	0	Ryu	Juri, Mai
2025-10-11 17:27:47 UTC	Evo France 2025	TOP 24	Losers Round 1	1154814	157225	2	1	Akuma	Juri
2025-10-11 17:14:38 UTC	Evo France 2025	TOP 24	Losers Round 1	266493	358562	2	1	Elena	Ken
2025-10-11 17:06:27 UTC	Evo France 2025	TOP 24	Losers Round 1	228743	370586	2	1	Akuma	Akuma
2025-10-11 16:55:58 UTC	Evo France 2025	TOP 24	Losers Round 1	240230	2980912	2	0	Cammy	JP
2025-10-11 16:45:02 UTC	Evo France 2025	TOP 24	Losers Round 1	547837	360353	2	0	Guile	Ken
2025-10-11 16:36:59 UTC	Evo France 2025	TOP 24	Winners Quarter-Final	786180	214100	2	0	Ed	Terry
2025-10-11 16:28:12 UTC	Evo France 2025	TOP 24	Winners Quarter-Final	148527	2360463	2	0	Ken	Mai
2025-10-11 16:17:53 UTC	Evo France 2025	TOP 24	Winners Quarter-Final	141329	4143648	2	0	Rashid	Ryu
2025-10-11 16:11:25 UTC	Evo France 2025	TOP 24	Winners Quarter-Final	1231457	131806	2	0	Zangief	Mai
2025-10-11 16:01:25 UTC	Evo France 2025	ROUND 3	Losers Round 4	385608	1816209	2	1	Dhalsim	Cammy, Luke
2025-10-11 15:55:32 UTC	Evo France 2025	ROUND 3	Losers Round 4	228743	3320259	2	0	N/A	N/A
2025-10-11 15:52:35 UTC	Evo France 2025	ROUND 3	Losers Round 4	3581483	323085	2	0	Kimberly	Cammy
2025-10-11 15:51:28 UTC	Evo France 2025	ROUND 3	Winners Semi-Final	214100	240230	2	1	Terry	Ed
2025-10-11 15:48:22 UTC	Evo France 2025	ROUND 3	Losers Round 4	266493	3310490	2	1	M. Bison	JP
2025-10-11 15:43:29 UTC	Evo France 2025	ROUND 3	Losers Round 3	3581483	1964248	2	0	Kimberly	JP
2025-10-11 15:43:16 UTC	Evo France 2025	ROUND 3	Losers Round 3	3320259	2705659	2	0	N/A	N/A
2025-10-11 15:41:34 UTC	Evo France 2025	ROUND 3	Winners Semi-Final	786180	360353	2	0	Ed	Ken
2025-10-11 15:33:15 UTC	Evo France 2025	ROUND 3	Losers Round 2	3320259	404179	2	1	N/A	N/A
2025-10-11 15:29:18 UTC	Evo France 2025	ROUND 3	Losers Round 3	323085	140787	2	0	Cammy	Akuma
2025-10-11 15:27:50 UTC	Evo France 2025	ROUND 3	Winners Quarter-Final	786180	3581483	2	0	Terry	Kimberly
2025-10-11 15:25:35 UTC	Evo France 2025	ROUND 3	Losers Round 3	1816209	2944932	2	0	Luke	Ken
2025-10-11 15:12:48 UTC	Evo France 2025	ROUND 3	Winners Quarter-Final	360353	140787	2	1	Ken	Akuma
2025-10-11 15:10:47 UTC	Evo France 2025	ROUND 3	Losers Round 3	3310490	1670441	2	0	N/A	N/A
2025-10-11 15:01:40 UTC	Evo France 2025	ROUND 3	Losers Round 3	385608	135910	2	1	Dhalsim	Akuma
2025-10-11 14:58:57 UTC	Evo France 2025	ROUND 3	Losers Round 2	1670441	661056	2	0	N/A	N/A
2025-10-11 14:58:07 UTC	Evo France 2025	ROUND 3	Losers Round 2	323085	226775	2	0	Cammy	Dee Jay
2025-10-11 14:54:18 UTC	Evo France 2025	ROUND 3	Losers Round 4	547837	2615047	2	1	N/A	N/A
2025-10-11 14:53:14 UTC	Evo France 2025	ROUND 3	Winners Semi-Final	141329	2151987	2	0	N/A	N/A
2025-10-11 14:50:13 UTC	Evo France 2025	ROUND 3	Winners Quarter-Final	240230	385608	2	0	Cammy	Dhalsim
2025-10-11 14:48:15 UTC	Evo France 2025	ROUND 3	Losers Round 2	135910	314928	2	0	Akuma	Cammy
2025-10-11 14:43:15 UTC	Evo France 2025	ROUND 3	Winners Quarter-Final	2151987	2705659	2	0	N/A	N/A
2025-10-11 14:41:58 UTC	Evo France 2025	ROUND 3	Losers Round 3	266493	1791717	2	1	N/A	N/A
2025-10-11 14:39:36 UTC	Evo France 2025	ROUND 3	Losers Round 3	228743	1455289	2	1	N/A	N/A
2025-10-11 14:38:31 UTC	Evo France 2025	ROUND 3	Losers Round 1	135910	632437	2	1	Akuma	Guile
2025-10-11 14:36:48 UTC	Evo France 2025	ROUND 3	Winners Semi-Final	4143648	1154814	2	1	N/A	N/A
2025-10-11 14:35:46 UTC	Evo France 2025	ROUND 3	Losers Round 2	1964248	4169056	2	0	JP	Zangief
2025-10-11 14:31:47 UTC	Evo France 2025	ROUND 3	Losers Round 2	1816209	220167	2	0	Luke	JP
2025-10-11 14:30:59 UTC	Evo France 2025	ROUND 3	Losers Round 2	1791717	314715	2	0	N/A	N/A
2025-10-11 14:30:30 UTC	Evo France 2025	ROUND 3	Losers Round 2	1455289	1219408	2	1	N/A	N/A
2025-10-11 14:29:42 UTC	Evo France 2025	ROUND 3	Winners Quarter-Final	214100	2944932	2	0	Terry	Ken
2025-10-11 14:27:01 UTC	Evo France 2025	ROUND 3	Winners Quarter-Final	4143648	3310490	2	1	N/A	N/A
2025-10-11 14:24:16 UTC	Evo France 2025	ROUND 3	Losers Round 1	226775	1902433	2	1	Dee Jay	Dhalsim
2025-10-11 14:22:55 UTC	Evo France 2025	ROUND 3	Losers Round 1	314928	1946436	2	0	Cammy	Rashid
2025-10-11 14:21:58 UTC	Evo France 2025	ROUND 3	Losers Round 1	1816209	395486	2	1	Luke	Chun-Li
2025-10-11 14:21:49 UTC	Evo France 2025	ROUND 3	Losers Round 1	661056	3499726	2	0	N/A	N/A
2025-10-11 14:20:48 UTC	Evo France 2025	ROUND 3	Losers Round 4	157225	2847775	2	0	Juri	JP
2025-10-11 14:20:33 UTC	Evo France 2025	ROUND 3	Losers Round 1	220167	265073	2	0	JP	Kimberly
2025-10-11 14:19:32 UTC	Evo France 2025	ROUND 3	Winners Quarter-Final	1154814	266493	2	0	N/A	N/A
2025-10-11 14:18:26 UTC	Evo France 2025	ROUND 3	Losers Round 1	1791717	2620784	2	0	N/A	N/A
2025-10-11 14:17:10 UTC	Evo France 2025	ROUND 3	Losers Round 1	1455289	1197654	2	1	N/A	N/A
2025-10-11 14:16:05 UTC	Evo France 2025	ROUND 3	Losers Round 1	3320259	171490	2	1	N/A	N/A
2025-10-11 14:14:55 UTC	Evo France 2025	ROUND 3	Losers Round 1	314715	3077041	2	0	N/A	N/A
2025-10-11 14:14:48 UTC	Evo France 2025	ROUND 3	Losers Round 1	4169056	431585	2	0	Zangief	M. Bison
2025-10-11 14:14:42 UTC	Evo France 2025	ROUND 3	Losers Round 1	404179	152345	2	1	N/A	N/A
2025-10-11 14:14:29 UTC	Evo France 2025	ROUND 3	Losers Round 1	1670441	1300674	2	0	N/A	N/A
2025-10-11 14:13:22 UTC	Evo France 2025	ROUND 3	Losers Round 1	323085	339687	2	1	Cammy	Luke
2025-10-11 14:12:46 UTC	Evo France 2025	ROUND 3	Losers Round 1	1964248	3564308	2	0	JP	Guile
2025-10-11 14:11:22 UTC	Evo France 2025	ROUND 3	Losers Round 1	1219408	512988	2	0	N/A	N/A
2025-10-11 14:06:54 UTC	Evo France 2025	ROUND 3	Winners Quarter-Final	141329	228743	2	0	N/A	N/A
2025-10-11 14:04:35 UTC	Evo France 2025	ROUND 3	Winners Semi-Final	148527	358562	2	0	JP	Ken
2025-10-11 14:00:18 UTC	Evo France 2025	ROUND 3	Losers Round 3	2615047	237340	2	1	N/A	N/A
2025-10-11 13:57:22 UTC	Evo France 2025	ROUND 3	Losers Round 4	2980912	4145777	2	0	N/A	N/A
2025-10-11 13:52:18 UTC	Evo France 2025	ROUND 3	Losers Round 4	226786	487424	2	0	Juri	M. Bison
2025-10-11 13:47:21 UTC	Evo France 2025	ROUND 3	Losers Round 2	237340	4734139	2	0	N/A	N/A
2025-10-11 13:45:55 UTC	Evo France 2025	ROUND 3	Losers Round 3	2980912	295103	2	1	N/A	N/A
2025-10-11 13:43:30 UTC	Evo France 2025	ROUND 3	Winners Semi-Final	2360463	370586	2	1	Mai	Akuma
2025-10-11 13:42:43 UTC	Evo France 2025	ROUND 3	Losers Round 3	226786	277358	2	0	Juri	Ed
2025-10-11 13:36:10 UTC	Evo France 2025	ROUND 3	Losers Round 3	487424	3757151	2	0	Juri	Blanka
2025-10-11 13:35:22 UTC	Evo France 2025	ROUND 3	Losers Round 2	295103	368368	2	0	N/A	N/A
2025-10-11 13:25:01 UTC	Evo France 2025	ROUND 3	Losers Round 2	277358	1340131	2	0	Ed	Kimberly
2025-10-11 13:20:18 UTC	Evo France 2025	ROUND 3	Winners Semi-Final	1231457	401790	2	1	N/A	N/A
2025-10-11 13:17:25 UTC	Evo France 2025	ROUND 3	Losers Round 3	2847775	1565298	2	1	JP	Chun-Li
2025-10-11 13:16:40 UTC	Evo France 2025	ROUND 3	Winners Quarter-Final	2360463	3757151	2	0	Mai	Blanka
2025-10-11 13:07:40 UTC	Evo France 2025	ROUND 3	Winners Quarter-Final	401790	2980912	2	0	N/A	N/A
2025-10-11 13:07:31 UTC	Evo France 2025	ROUND 3	Losers Round 3	4145777	561804	2	0	N/A	N/A
2025-10-11 13:05:16 UTC	Evo France 2025	ROUND 3	Winners Quarter-Final	370586	226786	2	0	Akuma	Mai
2025-10-11 13:03:22 UTC	Evo France 2025	ROUND 3	Losers Round 3	157225	2461262	2	0	Juri	Ken
2025-10-11 13:00:41 UTC	Evo France 2025	ROUND 3	Losers Round 2	2847775	4739007	2	0	JP	Akuma
2025-10-11 12:59:22 UTC	Evo France 2025	ROUND 3	Losers Round 2	4145777	314782	2	1	N/A	N/A
2025-10-11 12:56:40 UTC	Evo France 2025	ROUND 3	Winners Quarter-Final	148527	1565298	2	1	JP	Chun-Li
2025-10-11 12:55:38 UTC	Evo France 2025	ROUND 3	Losers Round 3	547837	894065	2	1	N/A	N/A
2025-10-11 12:50:24 UTC	Evo France 2025	ROUND 3	Losers Round 1	314782	1148242	2	1	N/A	N/A
2025-10-11 12:48:53 UTC	Evo France 2025	ROUND 3	Winners Semi-Final	131806	4004146	2	1	N/A	N/A
2025-10-11 12:48:40 UTC	Evo France 2025	ROUND 3	Winners Quarter-Final	358562	2461262	2	0	Ken	Ken
2025-10-11 12:43:57 UTC	Evo France 2025	ROUND 3	Losers Round 2	157225	699782	2	1	Juri	Mai
2025-10-11 12:43:28 UTC	Evo France 2025	ROUND 3	Losers Round 2	894065	2344524	2	1	N/A	N/A
2025-10-11 12:35:21 UTC	Evo France 2025	ROUND 3	Losers Round 2	487424	863661	2	1	M. Bison	Terry
2025-10-11 12:34:36 UTC	Evo France 2025	ROUND 3	Winners Quarter-Final	1231457	561804	2	1	N/A	N/A
2025-10-11 12:33:33 UTC	Evo France 2025	ROUND 3	Losers Round 1	2344524	3564471	2	1	N/A	N/A
2025-10-11 12:29:52 UTC	Evo France 2025	ROUND 3	Losers Round 1	277358	149222	2	0	Ed	Luke
2025-10-11 12:29:22 UTC	Evo France 2025	ROUND 3	Losers Round 1	4145777	1400025	2	0	N/A	N/A
2025-10-11 12:29:07 UTC	Evo France 2025	ROUND 3	Losers Round 1	1340131	4323458	2	0	Kimberly	Terry
2025-10-11 12:25:58 UTC	Evo France 2025	ROUND 3	Losers Round 1	863661	368377	2	0	Terry	E. Honda
2025-10-11 12:25:14 UTC	Evo France 2025	ROUND 3	Losers Round 1	487424	1940083	2	0	Juri	Ken
2025-10-11 12:24:49 UTC	Evo France 2025	ROUND 3	Losers Round 1	368368	949264	2	0	N/A	N/A
2025-10-11 12:24:20 UTC	Evo France 2025	ROUND 3	Losers Round 1	2847775	1436915	2	1	JP	Dhalsim
2025-10-11 12:23:47 UTC	Evo France 2025	ROUND 3	Losers Round 1	295103	3524304	2	0	N/A	N/A
2025-10-11 12:23:14 UTC	Evo France 2025	ROUND 2	Winners Semi-Final	786180	3320259	2	0	N/A	N/A
2025-10-11 12:22:59 UTC	Evo France 2025	ROUND 3	Losers Round 1	4739007	3953399	2	1	Akuma	Mai
2025-10-11 12:19:29 UTC	Evo France 2025	ROUND 3	Losers Round 1	699782	977212	2	1	Juri	E. Honda
2025-10-11 12:18:51 UTC	Evo France 2025	ROUND 3	Losers Round 1	894065	368359	2	1	N/A	N/A
2025-10-11 12:18:11 UTC	Evo France 2025	ROUND 3	Losers Round 1	157225	573963	2	0	Juri	Chun-Li
2025-10-11 12:15:22 UTC	Evo France 2025	ROUND 3	Losers Round 1	237340	4070895	2	0	N/A	N/A
2025-10-11 12:14:57 UTC	Evo France 2025	ROUND 3	Winners Quarter-Final	131806	547837	2	0	N/A	N/A
2025-10-11 12:14:01 UTC	Evo France 2025	ROUND 2	Winners Semi-Final	385608	1670441	2	0	N/A	N/A
2025-10-11 12:13:53 UTC	Evo France 2025	ROUND 3	Losers Round 1	4734139	374825	2	0	N/A	N/A
2025-10-11 12:09:05 UTC	Evo France 2025	ROUND 3	Winners Quarter-Final	4004146	2615047	2	0	N/A	N/A
2025-10-11 12:03:49 UTC	Evo France 2025	ROUND 2	Losers Round 4	339687	1058230	2	0	N/A	N/A
2025-10-11 12:03:42 UTC	Evo France 2025	ROUND 2	Winners Semi-Final	266493	1816209	2	1	N/A	N/A
2025-10-11 12:01:44 UTC	Evo France 2025	ROUND 2	Losers Round 4	661056	417126	2	1	N/A	N/A
2025-10-11 12:01:39 UTC	Evo France 2025	ROUND 2	Losers Round 4	1300674	318193	2	0	N/A	N/A
2025-10-11 12:01:34 UTC	Evo France 2025	ROUND 2	Losers Round 3	318193	2313510	2	0	N/A	N/A
2025-10-11 12:01:29 UTC	Evo France 2025	ROUND 2	Losers Round 3	1300674	3627830	2	0	N/A	N/A
2025-10-11 12:01:26 UTC	Evo France 2025	ROUND 2	Losers Round 3	417126	569200	2	1	N/A	N/A
2025-10-11 11:56:26 UTC	Evo France 2025	ROUND 2	Winners Semi-Final	2151987	4169056	2	0	N/A	N/A
2025-10-11 11:50:07 UTC	Evo France 2025	ROUND 2	Winners Semi-Final	2944932	2620784	2	1	N/A	N/A
2025-10-11 11:37:59 UTC	Evo France 2025	ROUND 2	Losers Round 4	1455289	1484977	2	0	N/A	N/A
2025-10-11 11:36:37 UTC	Evo France 2025	ROUND 2	Losers Round 4	1946436	4797836	2	1	N/A	N/A
2025-10-11 11:36:30 UTC	Evo France 2025	ROUND 2	Losers Round 3	1946436	3136529	2	0	N/A	N/A
2025-10-11 11:36:28 UTC	Evo France 2025	ROUND 2	Losers Round 3	4797836	1247459	2	1	N/A	N/A
2025-10-11 11:36:21 UTC	Evo France 2025	ROUND 2	Losers Round 4	632437	2187560	2	0	N/A	N/A
2025-10-11 11:36:17 UTC	Evo France 2025	ROUND 2	Losers Round 3	632437	4734165	2	0	N/A	N/A
2025-10-11 11:36:14 UTC	Evo France 2025	ROUND 2	Losers Round 3	2187560	550734	2	0	N/A	N/A
2025-10-11 11:36:09 UTC	Evo France 2025	ROUND 2	Losers Round 2	2187560	3927520	2	1	N/A	N/A
2025-10-11 11:36:04 UTC	Evo France 2025	ROUND 2	Losers Round 2	4734165	2425297	2	1	N/A	N/A
2025-10-11 11:35:58 UTC	Evo France 2025	ROUND 2	Losers Round 2	3136529	2388821	2	0	N/A	N/A
2025-10-11 11:35:54 UTC	Evo France 2025	ROUND 2	Losers Round 2	4797836	2774622	2	0	N/A	N/A
2025-10-11 11:35:51 UTC	Evo France 2025	ROUND 2	Losers Round 1	4797836	4323088	2	0	N/A	N/A
2025-10-11 11:35:48 UTC	Evo France 2025	ROUND 2	Losers Round 1	2774622	737347	2	1	N/A	N/A
2025-10-11 11:35:41 UTC	Evo France 2025	ROUND 2	Losers Round 1	2388821	3469686	2	1	N/A	N/A
2025-10-11 11:35:35 UTC	Evo France 2025	ROUND 2	Losers Round 1	3136529	3589256	2	0	N/A	N/A
2025-10-11 11:35:32 UTC	Evo France 2025	ROUND 2	Losers Round 1	4734165	624389	2	0	N/A	N/A
2025-10-11 11:35:29 UTC	Evo France 2025	ROUND 2	Losers Round 1	2425297	356029	2	0	N/A	N/A
2025-10-11 11:35:26 UTC	Evo France 2025	ROUND 2	Losers Round 1	3927520	254028	2	1	N/A	N/A
2025-10-11 11:35:20 UTC	Evo France 2025	ROUND 2	Losers Round 1	2187560	3018386	2	0	N/A	N/A
2025-10-11 11:35:14 UTC	Evo France 2025	ROUND 2	Winners Quarter-Final	4169056	1946436	2	1	N/A	N/A
2025-10-11 11:35:05 UTC	Evo France 2025	ROUND 2	Winners Semi-Final	2705659	3564308	2	0	N/A	N/A
2025-10-11 11:34:58 UTC	Evo France 2025	ROUND 2	Winners Quarter-Final	2151987	1247459	2	0	N/A	N/A
2025-10-11 11:34:56 UTC	Evo France 2025	ROUND 2	Winners Quarter-Final	3564308	550734	2	1	N/A	N/A
2025-10-11 11:34:50 UTC	Evo France 2025	ROUND 2	Winners Quarter-Final	2705659	632437	2	1	N/A	N/A
2025-10-11 11:30:37 UTC	Evo France 2025	ROUND 2	Winners Semi-Final	3310490	135910	2	1	N/A	N/A
2025-10-11 11:29:08 UTC	Evo France 2025	ROUND 2	Losers Round 4	3077041	126705	2	1	N/A	N/A
2025-10-11 11:27:31 UTC	Evo France 2025	ROUND 2	Winners Semi-Final	240230	3499726	2	0	N/A	N/A
2025-10-11 11:27:21 UTC	Evo France 2025	ROUND 2	Losers Round 4	152345	228113	2	0	N/A	N/A
2025-10-11 11:27:15 UTC	Evo France 2025	ROUND 2	Losers Round 3	152345	358976	2	1	N/A	N/A
2025-10-11 11:27:07 UTC	Evo France 2025	ROUND 2	Losers Round 4	171490	3510241	2	0	N/A	N/A
2025-10-11 11:27:03 UTC	Evo France 2025	ROUND 2	Losers Round 3	171490	3603732	2	0	N/A	N/A
2025-10-11 11:27:00 UTC	Evo France 2025	ROUND 2	Losers Round 2	171490	4778968	2	0	N/A	N/A
2025-10-11 11:26:56 UTC	Evo France 2025	ROUND 2	Losers Round 3	3510241	4907787	2	1	N/A	N/A
2025-10-11 11:26:50 UTC	Evo France 2025	ROUND 2	Losers Round 2	4907787	4734864	2	0	N/A	N/A
2025-10-11 11:26:47 UTC	Evo France 2025	ROUND 2	Losers Round 3	228113	442698	2	1	N/A	N/A
2025-10-11 11:26:40 UTC	Evo France 2025	ROUND 2	Losers Round 2	442698	602092	2	0	N/A	N/A
2025-10-11 11:26:35 UTC	Evo France 2025	ROUND 2	Losers Round 2	152345	979496	2	0	N/A	N/A
2025-10-11 11:26:31 UTC	Evo France 2025	ROUND 2	Losers Round 1	152345	4327171	2	0	N/A	N/A
2025-10-11 11:26:28 UTC	Evo France 2025	ROUND 2	Losers Round 1	979496	3487353	2	1	N/A	N/A
2025-10-11 11:26:21 UTC	Evo France 2025	ROUND 2	Losers Round 1	602092	268964	2	1	N/A	N/A
2025-10-11 11:26:14 UTC	Evo France 2025	ROUND 2	Losers Round 1	442698	1367131	2	1	N/A	N/A
2025-10-11 11:26:09 UTC	Evo France 2025	ROUND 2	Losers Round 4	395486	323511	2	0	N/A	N/A
2025-10-11 11:26:09 UTC	Evo France 2025	ROUND 2	Losers Round 1	4734864	3525565	2	1	N/A	N/A
2025-10-11 11:26:05 UTC	Evo France 2025	ROUND 2	Losers Round 1	4907787	3733441	2	0	N/A	N/A
2025-10-11 11:26:04 UTC	Evo France 2025	ROUND 2	Losers Round 4	265073	3579639	2	0	N/A	N/A
2025-10-11 11:26:01 UTC	Evo France 2025	ROUND 2	Losers Round 1	4778968	3615891	2	0	N/A	N/A
2025-10-11 11:25:58 UTC	Evo France 2025	ROUND 2	Losers Round 1	171490	341872	2	0	N/A	N/A
2025-10-11 11:25:55 UTC	Evo France 2025	ROUND 2	Losers Round 3	323511	2718411	2	1	N/A	N/A
2025-10-11 11:25:50 UTC	Evo France 2025	ROUND 2	Winners Quarter-Final	3499726	228113	2	1	N/A	N/A
2025-10-11 11:25:49 UTC	Evo France 2025	ROUND 2	Losers Round 3	395486	349616	2	1	N/A	N/A
2025-10-11 11:25:46 UTC	Evo France 2025	ROUND 2	Winners Quarter-Final	240230	358976	2	0	N/A	N/A
2025-10-11 11:25:45 UTC	Evo France 2025	ROUND 2	Losers Round 3	265073	1092201	2	0	N/A	N/A
2025-10-11 11:25:41 UTC	Evo France 2025	ROUND 2	Losers Round 3	3579639	4734601	2	0	N/A	N/A
2025-10-11 11:25:33 UTC	Evo France 2025	ROUND 2	Winners Quarter-Final	1670441	3603732	2	1	N/A	N/A
2025-10-11 11:25:28 UTC	Evo France 2025	ROUND 2	Losers Round 2	2718411	701540	2	1	N/A	N/A
2025-10-11 11:25:20 UTC	Evo France 2025	ROUND 2	Winners Quarter-Final	385608	3510241	2	0	N/A	N/A
2025-10-11 11:25:12 UTC	Evo France 2025	ROUND 2	Losers Round 2	349616	595400	2	0	N/A	N/A
2025-10-11 11:25:06 UTC	Evo France 2025	ROUND 2	Losers Round 2	1092201	2094425	2	0	N/A	N/A
2025-10-11 11:24:59 UTC	Evo France 2025	ROUND 2	Losers Round 2	4734601	4290111	2	0	N/A	N/A
2025-10-11 11:24:54 UTC	Evo France 2025	ROUND 2	Losers Round 1	2718411	4389309	2	1	N/A	N/A
2025-10-11 11:24:49 UTC	Evo France 2025	ROUND 2	Losers Round 1	701540	1961326	2	0	N/A	N/A
2025-10-11 11:24:42 UTC	Evo France 2025	ROUND 2	Losers Round 1	349616	846442	2	0	N/A	N/A
2025-10-11 11:24:36 UTC	Evo France 2025	ROUND 2	Losers Round 1	595400	831293	2	0	N/A	N/A
2025-10-11 11:24:28 UTC	Evo France 2025	ROUND 2	Losers Round 1	2094425	4436166	2	0	N/A	N/A
2025-10-11 11:24:22 UTC	Evo France 2025	ROUND 2	Losers Round 1	1092201	1479920	2	0	N/A	N/A
2025-10-11 11:24:17 UTC	Evo France 2025	ROUND 2	Losers Round 1	4290111	2488915	2	0	N/A	N/A
2025-10-11 11:24:12 UTC	Evo France 2025	ROUND 2	Losers Round 1	4734601	3508843	2	0	N/A	N/A
2025-10-11 11:24:07 UTC	Evo France 2025	ROUND 2	Losers Round 4	1902433	498414	2	1	N/A	N/A
2025-10-11 11:24:06 UTC	Evo France 2025	ROUND 2	Winners Semi-Final	228743	226775	2	0	N/A	N/A
2025-10-11 11:24:00 UTC	Evo France 2025	ROUND 2	Losers Round 3	1902433	323054	2	1	N/A	N/A
2025-10-11 11:23:58 UTC	Evo France 2025	ROUND 2	Winners Semi-Final	141329	323085	2	0	N/A	N/A
2025-10-11 11:23:55 UTC	Evo France 2025	ROUND 2	Losers Round 2	1902433	272628	2	1	N/A	N/A
2025-10-11 11:23:50 UTC	Evo France 2025	ROUND 2	Winners Quarter-Final	226775	395486	2	1	N/A	N/A
2025-10-11 11:23:42 UTC	Evo France 2025	ROUND 2	Losers Round 3	339687	691213	2	0	N/A	N/A
2025-10-11 11:23:37 UTC	Evo France 2025	ROUND 2	Winners Quarter-Final	228743	323511	2	0	N/A	N/A
2025-10-11 11:23:35 UTC	Evo France 2025	ROUND 2	Losers Round 3	1058230	821331	2	1	N/A	N/A
2025-10-11 11:23:31 UTC	Evo France 2025	ROUND 2	Winners Quarter-Final	323085	3579639	2	1	N/A	N/A
2025-10-11 11:23:22 UTC	Evo France 2025	ROUND 2	Losers Round 3	498414	3652325	2	0	N/A	N/A
2025-10-11 11:23:19 UTC	Evo France 2025	ROUND 2	Losers Round 2	3652325	135867	2	1	N/A	N/A
2025-10-11 11:23:11 UTC	Evo France 2025	ROUND 2	Losers Round 2	339687	744087	2	1	N/A	N/A
2025-10-11 11:23:08 UTC	Evo France 2025	ROUND 2	Losers Round 2	1058230	260121	2	1	N/A	N/A
2025-10-11 11:23:03 UTC	Evo France 2025	ROUND 2	Losers Round 1	260121	4196663	2	1	N/A	N/A
2025-10-11 11:22:58 UTC	Evo France 2025	ROUND 2	Losers Round 1	1058230	3080475	2	0	N/A	N/A
2025-10-11 11:22:55 UTC	Evo France 2025	ROUND 2	Losers Round 1	339687	2968498	2	0	N/A	N/A
2025-10-11 11:22:51 UTC	Evo France 2025	ROUND 2	Losers Round 1	744087	1360221	2	0	N/A	N/A
2025-10-11 11:22:48 UTC	Evo France 2025	ROUND 2	Losers Round 1	135867	2914253	2	1	N/A	N/A
2025-10-11 11:22:44 UTC	Evo France 2025	ROUND 2	Losers Round 1	3652325	4045826	2	1	N/A	N/A
2025-10-11 11:22:39 UTC	Evo France 2025	ROUND 2	Losers Round 1	272628	3762539	2	0	N/A	N/A
2025-10-11 11:22:36 UTC	Evo France 2025	ROUND 2	Losers Round 1	1902433	4035717	2	1	N/A	N/A
2025-10-11 11:22:30 UTC	Evo France 2025	ROUND 2	Winners Semi-Final	1154814	220167	2	0	N/A	N/A
2025-10-11 11:22:26 UTC	Evo France 2025	ROUND 2	Winners Quarter-Final	220167	821331	2	0	N/A	N/A
2025-10-11 11:22:10 UTC	Evo France 2025	ROUND 2	Winners Quarter-Final	1154814	691213	2	0	N/A	N/A
2025-10-11 11:21:58 UTC	Evo France 2025	ROUND 2	Winners Quarter-Final	1816209	323054	2	0	N/A	N/A
2025-10-11 11:21:55 UTC	Evo France 2025	ROUND 2	Winners Quarter-Final	266493	498414	2	0	N/A	N/A
