Datetime(UTC)	Event	Bracket	Round	Player1	Player2	Player1Score	Player2Score	Player1Chars	Player2Chars
2025-05-24 19:44:20 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	141330	4277464	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:43:48 UTC	COMBO BREAKER 2025	Round 1	Winners Quarter-Final	141095	137527	2	0	N/A	N/A
2025-05-24 19:43:44 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	22383	260376	2	1	N/A	N/A
2025-05-24 19:43:40 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	562522	141330	2	0	N/A	N/A
2025-05-24 19:42:51 UTC	COMBO BREAKER 2025	Round 1	Winners Quarter-Final	1162969	29787	2	1	N/A	N/A
2025-05-24 19:42:35 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	3369643	2954414	2	0	N/A	N/A
2025-05-24 19:42:32 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	1781304	1660774	2	0	N/A	N/A
2025-05-24 19:42:32 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	772271	3178892	2	0	N/A	N/A
2025-05-24 19:42:29 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	4465072	4657573	2	1	N/A	N/A
2025-05-24 19:42:11 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	3458764	225172	2	0	N/A	N/A
2025-05-24 19:41:33 UTC	COMBO BREAKER 2025	Round 1	Losers Round 2	4679818	4063767	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:41:23 UTC	COMBO BREAKER 2025	Round 1	Losers Round 2	2984034	3389986	2	0	N/A	N/A
2025-05-24 19:41:21 UTC	COMBO BREAKER 2025	Round 1	Losers Round 2	1348308	63877	2	0	N/A	N/A
2025-05-24 19:41:18 UTC	COMBO BREAKER 2025	Round 1	Losers Round 2	4733390	3432416	2	0	N/A	N/A
2025-05-24 19:41:15 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	4733390	4217347	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:41:10 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	270786	3432416	2	0	N/A	N/A
2025-05-24 19:41:06 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	60978	1348308	2	1	N/A	N/A
2025-05-24 19:41:03 UTC	COMBO BREAKER 2025	Round 1	Winners Quarter-Final	67428	556339	2	0	N/A	N/A
2025-05-24 19:40:59 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	67428	4679818	2	0	N/A	N/A
2025-05-24 19:38:39 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	899330	671712	2	0	N/A	N/A
2025-05-24 19:38:15 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	3807610	3385162	2	0	N/A	N/A
2025-05-24 19:38:07 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	485185	247963	2	0	N/A	N/A
2025-05-24 19:38:06 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	2322901	3807610	2	1	N/A	N/A
2025-05-24 19:37:57 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	1965385	2469972	2	0	N/A	N/A
2025-05-24 19:37:54 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	398790	4658276	2	0	N/A	N/A
2025-05-24 19:37:50 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	2688601	1720396	2	0	N/A	N/A
2025-05-24 19:37:47 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	1455289	2323075	2	0	N/A	N/A
2025-05-24 19:37:32 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	668556	3319573	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:37:26 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	131098	1473676	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:37:22 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	687316	150120	2	0	N/A	N/A
2025-05-24 19:37:15 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	3671399	4074199	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:36:10 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	3686204	4074199	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:36:05 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	146443	3465381	2	0	N/A	N/A
2025-05-24 19:35:54 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	835837	687316	2	0	N/A	N/A
2025-05-24 19:35:31 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	1024661	302710	2	0	N/A	N/A
2025-05-24 19:35:25 UTC	COMBO BREAKER 2025	Round 1	Winners Quarter-Final	135910	3817214	2	0	N/A	N/A
2025-05-24 19:33:50 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	293516	266220	2	1	N/A	N/A
2025-05-24 19:33:42 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	2434556	293516	2	0	N/A	N/A
2025-05-24 19:33:37 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	368863	58998	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:33:32 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	2311287	906286	2	0	N/A	N/A
2025-05-24 19:33:27 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	53467	2651989	2	0	N/A	N/A
2025-05-24 19:33:22 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	4625474	191149	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:33:16 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	13655	1188051	2	0	N/A	N/A
2025-05-24 19:33:02 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	3917523	2186127	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:32:45 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	1264488	2946076	2	0	N/A	N/A
2025-05-24 19:32:03 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	357195	4509999	2	0	N/A	N/A
2025-05-24 19:31:42 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	986780	511966	2	1	N/A	N/A
2025-05-24 19:31:29 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	1648290	2740881	2	0	N/A	N/A
2025-05-24 19:31:28 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	3466834	330010	2	0	N/A	N/A
2025-05-24 19:31:27 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	2815079	1580572	2	1	N/A	N/A
2025-05-24 19:31:18 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	245461	4189160	2	0	N/A	N/A
2025-05-24 19:31:13 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	964509	2488491	2	1	N/A	N/A
2025-05-24 19:31:03 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	149962	1701727	2	0	N/A	N/A
2025-05-24 19:31:01 UTC	COMBO BREAKER 2025	Round 1	Winners Quarter-Final	295103	173506	2	0	N/A	N/A
2025-05-24 19:30:55 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	259655	140622	2	0	N/A	N/A
2025-05-24 19:30:45 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	295103	2929166	2	0	N/A	N/A
2025-05-24 19:30:35 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	173506	1744170	2	0	N/A	N/A
2025-05-24 19:30:30 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	2929166	4101785	2	0	N/A	N/A
2025-05-24 19:29:43 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	1205612	1781304	2	0	N/A	N/A
2025-05-24 19:29:31 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	360022	772271	2	0	N/A	N/A
2025-05-24 19:29:31 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	3260331	3369643	2	0	N/A	N/A
2025-05-24 19:29:30 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	394851	997018	2	0	N/A	N/A
2025-05-24 19:29:15 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	3458764	4505285	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:29:12 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	1781304	3178892	2	1	N/A	N/A
2025-05-24 19:29:08 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	772271	1660774	2	0	N/A	N/A
2025-05-24 19:29:03 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	406177	4668615	W	L	N/A	N/A
2025-05-24 19:29:02 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	29787	232171	2	0	N/A	N/A
2025-05-24 19:28:47 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	1183483	3948781	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:28:33 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	3516065	2310286	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:28:25 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	1667915	3465805	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:28:18 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	2727791	2409272	2	1	N/A	N/A
2025-05-24 19:28:01 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	3517546	156936	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:28:01 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	355448	1141818	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:26:59 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	140787	131098	2	0	N/A	N/A
2025-05-24 19:26:55 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	131098	274186	2	1	N/A	N/A
2025-05-24 19:26:34 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	3465381	3319573	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:26:22 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	302710	1473676	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:25:35 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	143039	3806439	2	0	N/A	N/A
2025-05-24 19:25:29 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	135910	225272	2	0	N/A	N/A
2025-05-24 19:23:52 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	2435145	3466834	2	1	N/A	N/A
2025-05-24 19:23:45 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	141095	24721	2	0	N/A	N/A
2025-05-24 19:21:21 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	4063767	1102908	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:21:09 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	3389986	286412	2	0	N/A	N/A
2025-05-24 19:21:06 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	63877	4694025	2	0	N/A	N/A
2025-05-24 19:21:01 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	234825	63877	2	0	N/A	N/A
2025-05-24 19:20:57 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	37881	2984034	2	0	N/A	N/A
2025-05-24 19:20:54 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	556339	4063767	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:20:47 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	3432416	1102908	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:20:42 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	2984034	4694025	2	0	N/A	N/A
2025-05-24 19:20:36 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	4679818	4217347	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 19:20:14 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	247963	512117	2	0	N/A	N/A
2025-05-24 19:20:09 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	3912995	671712	2	0	N/A	N/A
2025-05-24 19:20:05 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	1019371	4731625	2	0	N/A	N/A
2025-05-24 19:19:07 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	3874866	3811089	2	0	N/A	N/A
2025-05-24 19:18:59 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	1701727	330010	2	0	N/A	N/A
2025-05-24 19:18:56 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	24721	4277464	2	0	N/A	N/A
2025-05-24 19:17:30 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	368863	2746177	2	0	N/A	N/A
2025-05-24 19:17:25 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	2651989	4580498	2	0	N/A	N/A
2025-05-24 19:17:21 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	1188051	944591	2	0	N/A	N/A
2025-05-24 19:17:16 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	2946076	266220	2	0	N/A	N/A
2025-05-24 19:16:11 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	1449691	1631060	2	0	N/A	N/A
2025-05-24 19:16:07 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	4509999	1155127	2	1	N/A	N/A
2025-05-24 19:15:58 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	140622	4595858	2	0	N/A	N/A
2025-05-24 19:13:19 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	3806439	150120	2	0	N/A	N/A
2025-05-24 19:13:13 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	3817214	668556	2	0	N/A	N/A
2025-05-24 19:13:09 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	225272	3671399	2	1	N/A	N/A
2025-05-24 19:12:25 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	2469972	4676963	2	0	N/A	N/A
2025-05-24 19:12:22 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	4658276	396864	2	0	N/A	N/A
2025-05-24 19:12:15 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	1720396	899330	2	0	N/A	N/A
2025-05-24 19:12:08 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	3811879	4528194	2	0	N/A	N/A
2025-05-24 19:12:04 UTC	COMBO BREAKER 2025	Round 1	Winners Quarter-Final	735615	339747	2	0	N/A	N/A
2025-05-24 19:11:49 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	977565	3874866	2	0	N/A	N/A
2025-05-24 19:11:46 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	260376	1648290	2	0	N/A	N/A
2025-05-24 19:11:43 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	4189160	3811089	2	0	N/A	N/A
2025-05-24 19:11:21 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	137527	2740881	2	0	N/A	N/A
2025-05-24 19:11:20 UTC	COMBO BREAKER 2025	Round 1	Losers Quarter-Final	436967	735615	2	1	N/A	N/A
2025-05-24 19:11:12 UTC	COMBO BREAKER 2025	Round 1	Losers Quarter-Final	339747	3934305	2	1	N/A	N/A
2025-05-24 19:11:00 UTC	COMBO BREAKER 2025	Round 1	Losers Round 4	339747	3829894	2	0	N/A	N/A
2025-05-24 19:10:47 UTC	COMBO BREAKER 2025	Round 1	Winners Semi-Final	785557	3934305	2	1	N/A	N/A
2025-05-24 19:10:46 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	232171	2954414	2	0	N/A	N/A
2025-05-24 19:10:39 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	1162969	4465072	2	0	N/A	N/A
2025-05-24 19:10:34 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	997018	4657573	2	0	N/A	N/A
2025-05-24 19:10:05 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	1858607	4733390	2	0	N/A	N/A
2025-05-24 19:10:02 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	783305	3389986	2	0	N/A	N/A
2025-05-24 19:09:58 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	1348308	286412	2	0	N/A	N/A
2025-05-24 19:09:16 UTC	COMBO BREAKER 2025	Round 1	Losers Quarter-Final	2188549	1015147	2	0	N/A	N/A
2025-05-24 19:09:11 UTC	COMBO BREAKER 2025	Round 1	Losers Quarter-Final	1080718	406441	2	0	N/A	N/A
2025-05-24 19:09:07 UTC	COMBO BREAKER 2025	Round 1	Losers Round 4	2188549	3221117	2	0	N/A	N/A
2025-05-24 19:09:03 UTC	COMBO BREAKER 2025	Round 1	Losers Round 4	406441	4735013	2	0	N/A	N/A
2025-05-24 19:08:56 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	3221117	1329749	2	0	N/A	N/A
2025-05-24 19:08:50 UTC	COMBO BREAKER 2025	Round 1	Winners Semi-Final	1574500	1015147	2	0	N/A	N/A
2025-05-24 19:08:10 UTC	COMBO BREAKER 2025	Round 1	Winners Round 1	2323075	3385162	2	0	N/A	N/A
2025-05-24 19:00:25 UTC	COMBO BREAKER 2025	Round 1	Losers Quarter-Final	63751	67727	2	0	N/A	N/A
2025-05-24 18:54:48 UTC	COMBO BREAKER 2025	Round 1	Losers Quarter-Final	36311	1248641	2	1	N/A	N/A
2025-05-24 18:49:09 UTC	COMBO BREAKER 2025	Round 1	Losers Quarter-Final	1120629	170962	2	0	N/A	N/A
2025-05-24 18:49:02 UTC	COMBO BREAKER 2025	Round 1	Losers Quarter-Final	257927	3194259	2	1	N/A	N/A
2025-05-24 18:47:33 UTC	COMBO BREAKER 2025	Round 1	Winners Semi-Final	349474	67727	2	0	N/A	N/A
2025-05-24 18:47:20 UTC	COMBO BREAKER 2025	Round 1	Losers Round 4	3194259	221066	2	0	N/A	N/A
2025-05-24 18:47:14 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	3194259	1318301	2	0	N/A	N/A
2025-05-24 18:47:09 UTC	COMBO BREAKER 2025	Round 1	Winners Semi-Final	174929	257927	2	0	N/A	N/A
2025-05-24 18:46:45 UTC	COMBO BREAKER 2025	Round 1	Losers Quarter-Final	3640471	3463426	2	0	N/A	N/A
2025-05-24 18:46:41 UTC	COMBO BREAKER 2025	Round 1	Losers Quarter-Final	3564235	3079041	2	1	N/A	N/A
2025-05-24 18:46:37 UTC	COMBO BREAKER 2025	Round 1	Losers Round 4	3079041	3366714	2	0	N/A	N/A
2025-05-24 18:46:34 UTC	COMBO BREAKER 2025	Round 1	Losers Round 4	3463426	485932	2	1	N/A	N/A
2025-05-24 18:46:27 UTC	COMBO BREAKER 2025	Round 1	Winners Semi-Final	2209027	3640471	2	1	N/A	N/A
2025-05-24 18:45:53 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	2188549	3404387	2	0	N/A	N/A
2025-05-24 18:45:53 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	406441	176820	2	0	N/A	N/A
2025-05-24 18:45:10 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	4735013	617291	2	0	N/A	N/A
2025-05-24 18:45:01 UTC	COMBO BREAKER 2025	Round 1	Winners Semi-Final	13765	1080718	2	0	N/A	N/A
2025-05-24 18:44:07 UTC	COMBO BREAKER 2025	Round 1	Losers Quarter-Final	3569218	3727744	2	0	N/A	N/A
2025-05-24 18:44:00 UTC	COMBO BREAKER 2025	Round 1	Winners Semi-Final	565873	3569218	2	0	N/A	N/A
2025-05-24 18:43:48 UTC	COMBO BREAKER 2025	Round 1	Losers Round 4	36311	734160	2	1	N/A	N/A
2025-05-24 18:43:39 UTC	COMBO BREAKER 2025	Round 1	Losers Round 4	3727744	1389605	2	0	N/A	N/A
2025-05-24 18:43:39 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	734160	2046930	2	0	N/A	N/A
2025-05-24 18:41:51 UTC	COMBO BREAKER 2025	Round 1	Losers Quarter-Final	24975	147105	2	0	N/A	N/A
2025-05-24 18:33:19 UTC	COMBO BREAKER 2025	Round 1	Winners Semi-Final	2237431	1120629	2	0	N/A	N/A
2025-05-24 18:33:13 UTC	COMBO BREAKER 2025	Round 1	Losers Round 4	170962	312149	2	0	N/A	N/A
2025-05-24 18:32:53 UTC	COMBO BREAKER 2025	Round 1	Losers Quarter-Final	355441	378984	2	0	N/A	N/A
2025-05-24 18:32:46 UTC	COMBO BREAKER 2025	Round 1	Losers Quarter-Final	668240	638302	2	0	N/A	N/A
2025-05-24 18:30:37 UTC	COMBO BREAKER 2025	Round 1	Losers Round 4	24975	617244	2	0	N/A	N/A
2025-05-24 18:29:55 UTC	COMBO BREAKER 2025	Round 1	Winners Semi-Final	1298511	147105	2	1	N/A	N/A
2025-05-24 18:27:45 UTC	COMBO BREAKER 2025	Round 1	Losers Quarter-Final	45900	2660021	W	L	N/A	N/A
2025-05-24 18:27:38 UTC	COMBO BREAKER 2025	Round 1	Losers Quarter-Final	176843	3786600	W	L	N/A	N/A
2025-05-24 18:24:36 UTC	COMBO BREAKER 2025	Round 1	Losers Round 4	378984	69288	2	0	N/A	N/A
2025-05-24 18:24:25 UTC	COMBO BREAKER 2025	Round 1	Losers Round 4	638302	1059260	2	0	N/A	N/A
2025-05-24 18:24:21 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	69288	1308278	2	0	N/A	N/A
2025-05-24 18:24:16 UTC	COMBO BREAKER 2025	Round 1	Winners Semi-Final	379400	668240	2	0	N/A	N/A
2025-05-24 18:24:12 UTC	COMBO BREAKER 2025	Round 1	Winners Semi-Final	2360463	355441	2	0	N/A	N/A
2025-05-24 18:23:33 UTC	COMBO BREAKER 2025	Round 1	Winners Semi-Final	264107	1248641	2	1	N/A	N/A
2025-05-24 18:21:41 UTC	COMBO BREAKER 2025	Round 1	Winners Quarter-Final	13765	2188549	2	0	N/A	N/A
2025-05-24 18:21:38 UTC	COMBO BREAKER 2025	Round 1	Winners Quarter-Final	1015147	617291	2	0	N/A	N/A
2025-05-24 18:21:31 UTC	COMBO BREAKER 2025	Round 1	Losers Round 2	406441	3035392	2	0	N/A	N/A
2025-05-24 18:21:27 UTC	COMBO BREAKER 2025	Round 1	Losers Round 2	4735013	258193	2	0	N/A	N/A
2025-05-24 18:21:22 UTC	COMBO BREAKER 2025	Round 1	Losers Round 2	1329749	1154541	2	0	N/A	N/A
2025-05-24 18:21:10 UTC	COMBO BREAKER 2025	Round 1	Losers Round 4	436967	9596	2	1	N/A	N/A
2025-05-24 18:21:06 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	436967	4945	2	1	N/A	N/A
2025-05-24 18:21:03 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	9596	3573635	2	0	N/A	N/A
2025-05-24 18:21:01 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	3829894	3782217	2	0	N/A	N/A
2025-05-24 18:20:57 UTC	COMBO BREAKER 2025	Round 1	Winners Semi-Final	486860	735615	2	0	N/A	N/A
2025-05-24 18:20:06 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	3366714	253749	2	0	N/A	N/A
2025-05-24 18:19:59 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	485932	1627761	2	0	N/A	N/A
2025-05-24 18:19:53 UTC	COMBO BREAKER 2025	Round 1	Winners Semi-Final	224650	3564235	2	0	N/A	N/A
2025-05-24 18:19:32 UTC	COMBO BREAKER 2025	Round 1	Losers Round 4	176843	56607	2	0	N/A	N/A
2025-05-24 18:19:27 UTC	COMBO BREAKER 2025	Round 1	Losers Round 4	2660021	2028637	2	1	N/A	N/A
2025-05-24 18:19:23 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	2028637	1332834	2	0	N/A	N/A
2025-05-24 18:19:19 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	2660021	346850	2	1	N/A	N/A
2025-05-24 18:19:14 UTC	COMBO BREAKER 2025	Round 1	Winners Semi-Final	51204	3786600	2	0	N/A	N/A
2025-05-24 18:19:11 UTC	COMBO BREAKER 2025	Round 1	Winners Quarter-Final	3786600	1332834	2	0	N/A	N/A
2025-05-24 18:19:05 UTC	COMBO BREAKER 2025	Round 1	Winners Semi-Final	2441054	45900	2	0	N/A	N/A
2025-05-24 18:18:47 UTC	COMBO BREAKER 2025	Round 1	Losers Round 4	63751	206515	2	1	N/A	N/A
2025-05-24 18:18:40 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	206515	1168283	2	0	N/A	N/A
2025-05-24 18:18:37 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	63751	843174	2	0	N/A	N/A
2025-05-24 18:18:32 UTC	COMBO BREAKER 2025	Round 1	Losers Round 2	206515	1674650	2	0	N/A	N/A
2025-05-24 18:18:26 UTC	COMBO BREAKER 2025	Round 1	Winners Quarter-Final	349474	3194259	2	0	N/A	N/A
2025-05-24 18:18:09 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	312149	3645182	2	0	N/A	N/A
2025-05-24 18:18:04 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	24975	2192125	2	1	N/A	N/A
2025-05-24 18:18:00 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	617244	1627297	2	0	N/A	N/A
2025-05-24 18:17:54 UTC	COMBO BREAKER 2025	Round 1	Winners Quarter-Final	1298511	312149	2	0	N/A	N/A
2025-05-24 18:12:32 UTC	COMBO BREAKER 2025	Round 1	Winners Quarter-Final	668240	69288	2	0	N/A	N/A
2025-05-24 18:11:58 UTC	COMBO BREAKER 2025	Round 1	Winners Quarter-Final	3569218	734160	2	0	N/A	N/A
2025-05-24 18:11:53 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	1389605	3439485	2	1	N/A	N/A
2025-05-24 18:09:16 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	56607	3944244	2	0	N/A	N/A
2025-05-24 18:08:28 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	1154541	3017823	2	0	N/A	N/A
2025-05-24 18:08:24 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	406441	4410275	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-05-24 18:08:18 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	3035392	4498158	2	0	N/A	N/A
2025-05-24 18:08:10 UTC	COMBO BREAKER 2025	Round 1	Winners Quarter-Final	1080718	3221117	2	0	N/A	N/A
2025-05-24 18:08:08 UTC	COMBO BREAKER 2025	Round 1	Winners Quarter-Final	1574500	176820	2	0	N/A	N/A
2025-05-24 18:08:05 UTC	COMBO BREAKER 2025	Round 1	Winners Round 2	1080718	406441	2	1	N/A	N/A
2025-05-24 18:07:26 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	339747	48808	2	0	N/A	N/A
2025-05-24 18:07:21 UTC	COMBO BREAKER 2025	Round 1	Losers Round 2	3829894	688316	2	0	N/A	N/A
2025-05-24 18:05:37 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	3079041	3466609	2	0	N/A	N/A
2025-05-24 18:05:24 UTC	COMBO BREAKER 2025	Round 1	Losers Round 2	253749	463350	2	1	N/A	N/A
2025-05-24 18:04:55 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	638302	3326571	2	1	N/A	N/A
2025-05-24 18:04:52 UTC	COMBO BREAKER 2025	Round 1	Losers Round 1	253749	37287	2	0	N/A	N/A
2025-05-24 18:04:46 UTC	COMBO BREAKER 2025	Round 1	Losers Round 3	3463426	4733610	2	0	N/A	N/A
2025-05-24 18:04:40 UTC	COMBO BREAKER 2025	Round 1	Winners Quarter-Final	3640471	3079041	2	0	N/A	N/A
