Datetime(UTC)	Event	Bracket	Round	Player1	Player2	Player1Score	Player2Score	Player1Chars	Player2Chars
2025-06-15 00:35:23 UTC	CEO 2025	Round 2	Losers Round 1	547837	3860250	2	0	N/A	N/A
2025-06-15 00:35:16 UTC	CEO 2025	Round 2	Losers Round 1	225879	2217677	2	1	N/A	N/A
2025-06-15 00:33:13 UTC	CEO 2025	Round 2	Winners Quarter-Final	2243649	226786	2	1	N/A	N/A
2025-06-15 00:30:12 UTC	CEO 2025	Round 2	Winners Quarter-Final	228743	401790	2	1	N/A	N/A
2025-06-15 00:26:34 UTC	CEO 2025	Round 2	Losers Round 1	148844	1205612	2	0	N/A	N/A
2025-06-15 00:26:31 UTC	CEO 2025	Round 2	Losers Round 1	61001	47574	2	0	N/A	N/A
2025-06-15 00:26:27 UTC	CEO 2025	Round 2	Losers Round 1	184440	1666939	2	0	N/A	N/A
2025-06-15 00:26:20 UTC	CEO 2025	Round 2	Winners Quarter-Final	1872282	3296493	2	0	N/A	N/A
2025-06-15 00:26:17 UTC	CEO 2025	Round 2	Winners Quarter-Final	394851	1564153	2	0	N/A	N/A
2025-06-15 00:26:12 UTC	CEO 2025	Round 2	Winners Quarter-Final	240230	70855	2	1	N/A	N/A
2025-06-15 00:25:05 UTC	CEO 2025	Round 2	Losers Round 1	138015	395486	2	1	N/A	N/A
2025-06-15 00:24:59 UTC	CEO 2025	Round 2	Losers Round 1	1298511	3480376	2	0	N/A	N/A
2025-06-15 00:24:51 UTC	CEO 2025	Round 2	Winners Quarter-Final	224650	338696	2	1	N/A	N/A
2025-06-15 00:24:45 UTC	CEO 2025	Round 2	Winners Quarter-Final	3757151	1105411	2	0	N/A	N/A
2025-06-15 00:14:36 UTC	CEO 2025	Round 2	Winners Quarter-Final	2972996	2367338	2	1	N/A	N/A
2025-06-14 23:55:38 UTC	CEO 2025	Round 2	Losers Round 4	4004146	2237431	2	1	N/A	N/A
2025-06-14 23:45:53 UTC	CEO 2025	Round 2	Losers Round 4	277358	147900	2	1	N/A	N/A
2025-06-14 23:34:28 UTC	CEO 2025	Round 2	Losers Round 4	624333	266493	2	0	N/A	N/A
2025-06-14 23:30:13 UTC	CEO 2025	Round 2	Losers Round 4	660130	261213	2	1	N/A	N/A
2025-06-14 23:29:40 UTC	CEO 2025	Round 2	Losers Round 3	277358	141095	2	0	N/A	N/A
2025-06-14 23:16:23 UTC	CEO 2025	Round 2	Winners Semi-Final	1791717	567852	2	0	N/A	N/A
2025-06-14 23:12:56 UTC	CEO 2025	Round 2	Losers Round 3	624333	3554625	2	0	N/A	N/A
2025-06-14 23:12:46 UTC	CEO 2025	Round 2	Losers Round 3	266493	237340	2	0	N/A	N/A
2025-06-14 23:12:42 UTC	CEO 2025	Round 2	Losers Round 3	2237431	131537	2	1	N/A	N/A
2025-06-14 23:11:42 UTC	CEO 2025	Round 2	Losers Round 3	261213	259852	2	0	N/A	N/A
2025-06-14 23:10:38 UTC	CEO 2025	Round 2	Losers Round 3	147900	314782	2	0	N/A	N/A
2025-06-14 23:10:33 UTC	CEO 2025	Round 2	Losers Round 3	660130	227226	2	0	N/A	N/A
2025-06-14 23:05:16 UTC	CEO 2025	Round 2	Losers Round 2	3554625	138851	2	1	N/A	N/A
2025-06-14 23:03:45 UTC	CEO 2025	Round 2	Losers Round 3	4004146	338795	2	0	N/A	N/A
2025-06-14 22:59:50 UTC	CEO 2025	Round 2	Losers Round 2	259852	148458	2	1	N/A	N/A
2025-06-14 22:59:40 UTC	CEO 2025	Round 2	Losers Round 2	227226	22806	2	0	N/A	N/A
2025-06-14 22:59:37 UTC	CEO 2025	Round 2	Losers Round 2	141095	404377	2	1	N/A	N/A
2025-06-14 22:57:16 UTC	CEO 2025	Round 2	Losers Round 2	266493	657291	2	0	N/A	N/A
2025-06-14 22:57:09 UTC	CEO 2025	Round 2	Losers Round 2	131537	3497818	2	1	N/A	N/A
2025-06-14 22:56:17 UTC	CEO 2025	Round 2	Winners Semi-Final	699782	148527	2	1	N/A	N/A
2025-06-14 22:50:58 UTC	CEO 2025	Round 2	Losers Round 2	147900	3512267	2	0	N/A	N/A
2025-06-14 22:50:53 UTC	CEO 2025	Round 2	Losers Round 1	148458	257033	2	0	N/A	N/A
2025-06-14 22:50:50 UTC	CEO 2025	Round 2	Losers Round 1	22806	942765	2	0	N/A	N/A
2025-06-14 22:50:47 UTC	CEO 2025	Round 2	Losers Round 1	141095	968010	2	1	N/A	N/A
2025-06-14 22:50:38 UTC	CEO 2025	Round 2	Winners Semi-Final	2461262	2056200	2	0	N/A	N/A
2025-06-14 22:50:34 UTC	CEO 2025	Round 2	Winners Quarter-Final	148527	261213	2	1	N/A	N/A
2025-06-14 22:50:30 UTC	CEO 2025	Round 2	Winners Quarter-Final	2056200	314782	2	0	N/A	N/A
2025-06-14 22:47:35 UTC	CEO 2025	Round 2	Losers Round 1	657291	148776	2	0	N/A	N/A
2025-06-14 22:46:51 UTC	CEO 2025	Round 2	Winners Semi-Final	3524304	135910	2	1	N/A	N/A
2025-06-14 22:45:10 UTC	CEO 2025	Round 2	Losers Round 2	338795	3487790	2	0	N/A	N/A
2025-06-14 22:35:58 UTC	CEO 2025	Round 2	Losers Round 1	138851	395875	2	0	N/A	N/A
2025-06-14 22:35:54 UTC	CEO 2025	Round 2	Losers Round 1	266493	467692	2	1	N/A	N/A
2025-06-14 22:35:48 UTC	CEO 2025	Round 2	Losers Round 1	3497818	1028857	2	0	N/A	N/A
2025-06-14 22:35:38 UTC	CEO 2025	Round 2	Winners Quarter-Final	3524304	237340	2	1	N/A	N/A
2025-06-14 22:31:43 UTC	CEO 2025	Round 2	Losers Round 1	227226	3540786	2	1	N/A	N/A
2025-06-14 22:26:26 UTC	CEO 2025	Round 2	Winners Quarter-Final	1791717	2237431	2	0	N/A	N/A
2025-06-14 22:24:23 UTC	CEO 2025	Round 2	Losers Round 1	131537	1546972	2	0	N/A	N/A
2025-06-14 22:24:11 UTC	CEO 2025	Round 2	Losers Round 1	3554625	528997	2	1	N/A	N/A
2025-06-14 22:24:01 UTC	CEO 2025	Round 2	Losers Round 1	3487790	65981	2	0	N/A	N/A
2025-06-14 22:23:56 UTC	CEO 2025	Round 2	Losers Round 1	338795	1793124	2	0	N/A	N/A
2025-06-14 22:23:52 UTC	CEO 2025	Round 2	Winners Quarter-Final	135910	624333	2	0	N/A	N/A
2025-06-14 22:23:42 UTC	CEO 2025	Round 2	Winners Quarter-Final	567852	4004146	2	1	N/A	N/A
2025-06-14 22:22:10 UTC	CEO 2025	Round 2	Losers Round 1	259852	946548	2	0	N/A	N/A
2025-06-14 22:22:02 UTC	CEO 2025	Round 2	Losers Round 1	404377	726465	2	0	N/A	N/A
2025-06-14 22:21:53 UTC	CEO 2025	Round 2	Losers Round 1	3512267	507766	2	0	N/A	N/A
2025-06-14 22:21:19 UTC	CEO 2025	Round 2	Losers Round 1	147900	3474494	2	0	N/A	N/A
2025-06-14 22:21:12 UTC	CEO 2025	Round 2	Winners Quarter-Final	699782	660130	2	0	N/A	N/A
2025-06-14 22:20:36 UTC	CEO 2025	Round 2	Winners Quarter-Final	2461262	277358	2	0	N/A	N/A
2025-06-14 21:50:24 UTC	CEO 2025	Round 2	Losers Round 4	2360463	726024	W	L	N/A	N/A
2025-06-14 21:45:46 UTC	CEO 2025	Round 2	Losers Round 4	385095	232824	2	0	N/A	N/A
2025-06-14 21:35:31 UTC	CEO 2025	Round 2	Losers Round 4	3285802	565873	2	0	N/A	N/A
2025-06-14 21:27:32 UTC	CEO 2025	Round 2	Winners Semi-Final	131806	141329	2	0	N/A	N/A
2025-06-14 21:26:35 UTC	CEO 2025	Round 2	Losers Round 4	1816209	3433085	2	0	N/A	N/A
2025-06-14 21:24:05 UTC	CEO 2025	Round 2	Losers Round 3	2360463	570603	2	1	N/A	N/A
2025-06-14 21:19:19 UTC	CEO 2025	Round 2	Winners Semi-Final	295103	140014	2	0	N/A	N/A
2025-06-14 21:15:07 UTC	CEO 2025	Round 2	Losers Round 3	232824	2365186	2	0	N/A	N/A
2025-06-14 21:14:55 UTC	CEO 2025	Round 2	Losers Round 3	726024	183027	W	L	N/A	N/A
2025-06-14 21:14:22 UTC	CEO 2025	Round 2	Winners Semi-Final	786180	1212885	2	1	N/A	N/A
2025-06-14 21:05:06 UTC	CEO 2025	Round 2	Losers Round 3	3433085	3875051	2	0	N/A	N/A
2025-06-14 21:00:33 UTC	CEO 2025	Round 2	Losers Round 3	3285802	1965385	2	0	N/A	N/A
