Event	FinalPlacement	CPTPoint	PlayerId
CEO 2025	97	0	509289
CEO 2025	97	0	2121982
CEO 2025	97	0	1298511
CEO 2025	97	0	291259
CEO 2025	97	0	22806
CEO 2025	97	0	404377
CEO 2025	97	0	3487790
CEO 2025	97	0	657023
CEO 2025	97	0	596463
CEO 2025	97	0	139671
CEO 2025	97	0	184121
CEO 2025	97	0	313909
CEO 2025	97	0	2209027
CEO 2025	97	0	175316
CEO 2025	97	0	3447802
CEO 2025	97	0	1286590
CEO 2025	97	0	3467658
CEO 2025	97	0	1574500
CEO 2025	129	0	286021
CEO 2025	129	0	351840
CEO 2025	129	0	2815079
CEO 2025	129	0	3480376
CEO 2025	129	0	726465
CEO 2025	129	0	68059
CEO 2025	129	0	968010
CEO 2025	129	0	1608078
CEO 2025	129	0	140052
CEO 2025	129	0	3860250
CEO 2025	129	0	467692
CEO 2025	129	0	148776
CEO 2025	129	0	62910
CEO 2025	129	0	3516031
CEO 2025	129	0	126181
CEO 2025	129	0	3540786
CEO 2025	129	0	2819157
CEO 2025	129	0	2805889
CEO 2025	129	0	1009874
CEO 2025	129	0	919364
CEO 2025	129	0	358496
CEO 2025	129	0	821069
CEO 2025	129	0	1666939
CEO 2025	129	0	3220135
CEO 2025	129	0	231680
CEO 2025	129	0	137374
CEO 2025	129	0	47574
CEO 2025	129	0	507766
CEO 2025	129	0	71325
CEO 2025	129	0	397261
CEO 2025	129	0	1546972
CEO 2025	129	0	154091
CEO 2025	129	0	2434556
CEO 2025	129	0	2128191
CEO 2025	129	0	3359059
CEO 2025	129	0	2495310
CEO 2025	129	0	67022
CEO 2025	129	0	3474494
CEO 2025	129	0	3449712
CEO 2025	129	0	327935
CEO 2025	129	0	2217677
CEO 2025	129	0	132434
CEO 2025	129	0	528997
CEO 2025	129	0	3900573
CEO 2025	129	0	2363525
CEO 2025	129	0	1891878
CEO 2025	129	0	4008538
CEO 2025	129	0	151829
CEO 2025	129	0	53467
CEO 2025	129	0	561804
CEO 2025	129	0	395486
CEO 2025	129	0	65981
CEO 2025	129	0	946548
CEO 2025	129	0	397625
CEO 2025	129	0	942765
CEO 2025	129	0	395875
CEO 2025	129	0	1793124
CEO 2025	129	0	1028857
CEO 2025	129	0	1437257
CEO 2025	129	0	1286264
CEO 2025	129	0	67428
CEO 2025	129	0	257033
CEO 2025	129	0	131476
CEO 2025	129	0	1205612
CEO 2025	193	0	1164758
CEO 2025	193	0	224971
CEO 2025	193	0	4007648
CEO 2025	193	0	186553
CEO 2025	193	0	1133501
CEO 2025	193	0	3013159
CEO 2025	193	0	3482862
CEO 2025	193	0	664044
CEO 2025	193	0	318418
CEO 2025	193	0	322869
CEO 2025	193	0	1419445
CEO 2025	193	0	68626
CEO 2025	193	0	4702
CEO 2025	193	0	3462084
CEO 2025	193	0	137291
CEO 2025	193	0	2313017
CEO 2025	193	0	2312283
CEO 2025	193	0	182119
CEO 2025	193	0	143468
CEO 2025	193	0	1645488
CEO 2025	193	0	3586666
CEO 2025	193	0	3448271
CEO 2025	193	0	558343
CEO 2025	193	0	1003098
CEO 2025	193	0	2442448
CEO 2025	193	0	311690
CEO 2025	193	0	3055084
CEO 2025	193	0	2891663
CEO 2025	193	0	156811
CEO 2025	193	0	4757326
CEO 2025	193	0	258173
CEO 2025	193	0	200060
CEO 2025	193	0	3829894
CEO 2025	193	0	3760811
CEO 2025	193	0	65895
CEO 2025	193	0	647156
CEO 2025	193	0	142118
CEO 2025	193	0	142150
CEO 2025	193	0	397571
CEO 2025	193	0	313153
CEO 2025	193	0	3534463
CEO 2025	193	0	3927191
CEO 2025	193	0	2218503
CEO 2025	193	0	261426
CEO 2025	193	0	49370
CEO 2025	193	0	4050207
CEO 2025	193	0	225548
CEO 2025	193	0	4555058
CEO 2025	193	0	1704349
CEO 2025	193	0	4513890
CEO 2025	193	0	1888681
CEO 2025	193	0	10336
CEO 2025	193	0	1041452
CEO 2025	193	0	4155087
CEO 2025	193	0	3233166
CEO 2025	193	0	384418
CEO 2025	193	0	472797
CEO 2025	193	0	4045311
CEO 2025	193	0	583657
CEO 2025	193	0	391406
CEO 2025	193	0	2182650
CEO 2025	193	0	320332
CEO 2025	193	0	616335
CEO 2025	193	0	148764
CEO 2025	257	0	1141533
CEO 2025	257	0	2840078
CEO 2025	257	0	1022963
CEO 2025	257	0	66937
CEO 2025	257	0	67836
CEO 2025	257	0	2336562
CEO 2025	257	0	129413
CEO 2025	257	0	1346721
CEO 2025	257	0	323018
CEO 2025	257	0	2500396
CEO 2025	257	0	2896960
CEO 2025	257	0	1702155
CEO 2025	257	0	4114604
CEO 2025	257	0	3760813
CEO 2025	257	0	3751545
CEO 2025	257	0	29701
CEO 2025	257	0	140048
CEO 2025	257	0	1645178
CEO 2025	257	0	4135238
CEO 2025	257	0	129320
CEO 2025	257	0	3086684
CEO 2025	257	0	70837
CEO 2025	257	0	4455189
CEO 2025	257	0	408941
CEO 2025	257	0	744237
CEO 2025	257	0	2685445
CEO 2025	257	0	2423883
CEO 2025	257	0	3510825
CEO 2025	257	0	2352670
CEO 2025	257	0	261902
CEO 2025	257	0	2074144
CEO 2025	257	0	2838613
CEO 2025	257	0	4126415
CEO 2025	257	0	157755
CEO 2025	257	0	4555081
CEO 2025	257	0	3343928
CEO 2025	257	0	62650
CEO 2025	257	0	650906
CEO 2025	257	0	254201
CEO 2025	257	0	3811361
CEO 2025	257	0	64451
CEO 2025	257	0	213861
CEO 2025	257	0	3093062
CEO 2025	257	0	265507
CEO 2025	257	0	4203
CEO 2025	257	0	672354
CEO 2025	257	0	3924343
CEO 2025	257	0	4643953
CEO 2025	257	0	3237063
CEO 2025	257	0	694104
CEO 2025	257	0	453481
CEO 2025	257	0	3587304
CEO 2025	257	0	2994802
CEO 2025	257	0	62674
CEO 2025	257	0	4673065
CEO 2025	257	0	1799427
CEO 2025	257	0	1807903
CEO 2025	257	0	31832
CEO 2025	257	0	981153
CEO 2025	257	0	3877722
CEO 2025	257	0	1164446
CEO 2025	257	0	1540511
CEO 2025	257	0	329079
CEO 2025	257	0	3017414
CEO 2025	257	0	2828934
CEO 2025	257	0	606328
CEO 2025	257	0	866548
CEO 2025	257	0	218532
CEO 2025	257	0	701512
CEO 2025	257	0	949311
CEO 2025	257	0	1448965
CEO 2025	257	0	55858
CEO 2025	257	0	147755
CEO 2025	257	0	1322136
CEO 2025	257	0	2369252
CEO 2025	257	0	1269063
CEO 2025	257	0	497680
CEO 2025	257	0	3778774
CEO 2025	257	0	2948069
CEO 2025	257	0	2494119
CEO 2025	257	0	3639835
CEO 2025	257	0	3534173
CEO 2025	257	0	2656103
CEO 2025	257	0	4109276
CEO 2025	257	0	140077
CEO 2025	257	0	37881
CEO 2025	257	0	2649687
CEO 2025	257	0	137226
CEO 2025	257	0	3487447
CEO 2025	257	0	3564235
CEO 2025	257	0	170962
CEO 2025	257	0	69060
CEO 2025	257	0	228834
CEO 2025	257	0	4355636
CEO 2025	257	0	890620
CEO 2025	257	0	61137
CEO 2025	257	0	2601468
CEO 2025	257	0	3595868
CEO 2025	257	0	71238
CEO 2025	257	0	3371487
CEO 2025	257	0	61007
CEO 2025	257	0	2100962
CEO 2025	257	0	1040034
CEO 2025	257	0	139899
CEO 2025	257	0	3595870
CEO 2025	257	0	4616682
CEO 2025	257	0	4541670
CEO 2025	257	0	2364348
CEO 2025	257	0	624813
CEO 2025	257	0	326923
CEO 2025	257	0	921834
CEO 2025	257	0	4792371
CEO 2025	257	0	3397124
CEO 2025	257	0	407139
CEO 2025	257	0	2817852
CEO 2025	257	0	2744354
CEO 2025	257	0	2231372
CEO 2025	257	0	4012809
CEO 2025	257	0	3991151
CEO 2025	257	0	64474
CEO 2025	257	0	158588
CEO 2025	257	0	3873076
CEO 2025	257	0	4797465
CEO 2025	257	0	148829
CEO 2025	257	0	629631
CEO 2025	257	0	127664
CEO 2025	257	0	67627
CEO 2025	257	0	395931
CEO 2025	385	0	2336356
CEO 2025	385	0	412834
CEO 2025	385	0	1655174
CEO 2025	385	0	1644072
CEO 2025	385	0	4215496
CEO 2025	385	0	60521
CEO 2025	385	0	3930310
CEO 2025	385	0	1642663
CEO 2025	385	0	3111093
CEO 2025	385	0	1299817
CEO 2025	385	0	2773482
CEO 2025	385	0	60424
CEO 2025	385	0	63242
CEO 2025	385	0	1057586
CEO 2025	385	0	62374
CEO 2025	385	0	148485
CEO 2025	385	0	407099
CEO 2025	385	0	726644
CEO 2025	385	0	945592
CEO 2025	385	0	3359479
CEO 2025	385	0	612691
CEO 2025	385	0	861907
CEO 2025	385	0	708197
CEO 2025	385	0	132567
CEO 2025	385	0	4535242
CEO 2025	385	0	142817
CEO 2025	385	0	4438123
CEO 2025	385	0	3550562
CEO 2025	385	0	3526654
CEO 2025	385	0	1619802
CEO 2025	385	0	707721
CEO 2025	385	0	3026362
CEO 2025	385	0	3619399
CEO 2025	385	0	3121248
CEO 2025	385	0	148840
CEO 2025	385	0	4543752
CEO 2025	385	0	3783905
CEO 2025	385	0	351749
CEO 2025	385	0	1141411
CEO 2025	385	0	2243118
CEO 2025	385	0	3655069
CEO 2025	385	0	3972548
CEO 2025	385	0	1601842
CEO 2025	385	0	3014431
CEO 2025	385	0	937233
CEO 2025	385	0	678925
CEO 2025	385	0	147729
CEO 2025	385	0	3453126
CEO 2025	385	0	1329315
CEO 2025	385	0	3542352
CEO 2025	385	0	4519927
CEO 2025	385	0	323152
CEO 2025	385	0	1329801
CEO 2025	385	0	499270
CEO 2025	385	0	320899
CEO 2025	385	0	2153628
CEO 2025	385	0	2368949
CEO 2025	385	0	3477868
CEO 2025	385	0	4074651
CEO 2025	385	0	3359138
CEO 2025	385	0	1471028
CEO 2025	385	0	3685150
CEO 2025	385	0	744059
CEO 2025	385	0	3712381
CEO 2025	385	0	2796785
CEO 2025	385	0	141330
CEO 2025	385	0	2480303
CEO 2025	385	0	326261
CEO 2025	385	0	138410
CEO 2025	385	0	2668691
CEO 2025	385	0	3415907
CEO 2025	385	0	266826
CEO 2025	385	0	618480
CEO 2025	385	0	318096
CEO 2025	385	0	624623
CEO 2025	385	0	3409397
CEO 2025	385	0	1715680
CEO 2025	385	0	4296329
CEO 2025	385	0	24721
CEO 2025	385	0	160131
CEO 2025	385	0	1339607
CEO 2025	385	0	4100245
CEO 2025	385	0	317564
CEO 2025	385	0	4467690
CEO 2025	385	0	3670884
CEO 2025	385	0	3621093
CEO 2025	385	0	1185259
CEO 2025	385	0	3595757
CEO 2025	385	0	141264
CEO 2025	385	0	2800389
CEO 2025	385	0	1326494
CEO 2025	385	0	1539115
CEO 2025	385	0	2963571
CEO 2025	385	0	3873054
CEO 2025	385	0	839150
CEO 2025	385	0	4380575
CEO 2025	385	0	2279465
CEO 2025	385	0	60804
CEO 2025	385	0	3471597
CEO 2025	385	0	259748
CEO 2025	385	0	657412
CEO 2025	385	0	3993990
CEO 2025	385	0	3167020
CEO 2025	385	0	4785179
CEO 2025	385	0	1707406
CEO 2025	385	0	649265
CEO 2025	385	0	4382636
CEO 2025	385	0	3469866
CEO 2025	385	0	2660541
CEO 2025	385	0	509963
CEO 2025	385	0	259696
CEO 2025	385	0	3187328
CEO 2025	385	0	232590
CEO 2025	385	0	180262
CEO 2025	385	0	308734
CEO 2025	385	0	3237881
CEO 2025	385	0	231416
CEO 2025	385	0	4205192
CEO 2025	385	0	138930
CEO 2025	385	0	1434933
CEO 2025	385	0	763528
CEO 2025	385	0	792772
CEO 2025	385	0	626622
CEO 2025	385	0	141099
CEO 2025	385	0	1153677
CEO 2025	385	0	541222
CEO 2025	385	0	63209
CEO 2025	385	0	4798220
CEO 2025	513	0	57951
CEO 2025	513	0	29760
CEO 2025	513	0	454968
CEO 2025	513	0	2642781
CEO 2025	513	0	340902
CEO 2025	513	0	4508223
CEO 2025	513	0	126788
CEO 2025	513	0	69036
CEO 2025	513	0	2085284
CEO 2025	513	0	419656
CEO 2025	513	0	1642073
CEO 2025	513	0	3806834
CEO 2025	513	0	1151875
CEO 2025	513	0	1021853
CEO 2025	513	0	1280375
CEO 2025	513	0	1301329
CEO 2025	513	0	65963
CEO 2025	513	0	685896
CEO 2025	513	0	4516499
CEO 2025	513	0	311229
CEO 2025	513	0	1163344
CEO 2025	513	0	786782
CEO 2025	513	0	991912
CEO 2025	513	0	1053664
CEO 2025	513	0	4523861
CEO 2025	513	0	1347089
CEO 2025	513	0	728332
CEO 2025	513	0	3998378
CEO 2025	513	0	2310375
CEO 2025	513	0	1730780
CEO 2025	513	0	1465852
CEO 2025	513	0	1139931
CEO 2025	513	0	755713
CEO 2025	513	0	1631060
CEO 2025	513	0	2941136
CEO 2025	513	0	704376
CEO 2025	513	0	173506
CEO 2025	513	0	129707
CEO 2025	513	0	732612
CEO 2025	513	0	4419309
CEO 2025	513	0	1267149
CEO 2025	513	0	65391
CEO 2025	513	0	3464226
CEO 2025	513	0	4403013
CEO 2025	513	0	1595257
CEO 2025	513	0	416020
CEO 2025	513	0	3194762
CEO 2025	513	0	3230242
CEO 2025	513	0	175281
CEO 2025	513	0	22515
CEO 2025	513	0	320833
CEO 2025	513	0	961898
CEO 2025	513	0	3439484
CEO 2025	513	0	3437559
CEO 2025	513	0	136158
CEO 2025	513	0	1285031
CEO 2025	513	0	4544615
CEO 2025	513	0	3102585
CEO 2025	513	0	2326056
CEO 2025	513	0	797160
CEO 2025	513	0	130676
CEO 2025	513	0	2805237
CEO 2025	513	0	3564717
CEO 2025	513	0	3627954
CEO 2025	513	0	466561
CEO 2025	513	0	232899
CEO 2025	513	0	3520823
CEO 2025	513	0	336658
CEO 2025	513	0	4576154
CEO 2025	513	0	2737728
CEO 2025	513	0	2630901
CEO 2025	513	0	4211738
CEO 2025	513	0	4586300
CEO 2025	513	0	3714755
CEO 2025	513	0	3603593
CEO 2025	513	0	3280201
CEO 2025	513	0	300164
CEO 2025	513	0	2129206
CEO 2025	513	0	1122195
CEO 2025	513	0	3681438
CEO 2025	513	0	2990314
CEO 2025	513	0	537734
CEO 2025	513	0	62365
CEO 2025	513	0	2319629
CEO 2025	513	0	4240527
CEO 2025	513	0	343419
CEO 2025	513	0	71092
CEO 2025	513	0	1570044
CEO 2025	513	0	4555476
CEO 2025	513	0	2245246
CEO 2025	513	0	2193762
CEO 2025	513	0	1280604
CEO 2025	513	0	960666
CEO 2025	513	0	2335387
CEO 2025	513	0	1568547
CEO 2025	513	0	4092909
CEO 2025	513	0	526829
CEO 2025	513	0	1485424
CEO 2025	513	0	693118
CEO 2025	513	0	589600
CEO 2025	513	0	3536819
CEO 2025	513	0	71093
CEO 2025	513	0	2310660
CEO 2025	513	0	3817595
CEO 2025	513	0	144238
CEO 2025	513	0	2524830
CEO 2025	513	0	66083
CEO 2025	513	0	2651955
CEO 2025	513	0	138005
CEO 2025	513	0	4134020
CEO 2025	513	0	2321789
CEO 2025	513	0	1122120
CEO 2025	513	0	2683388
CEO 2025	513	0	3777656
CEO 2025	513	0	552751
CEO 2025	513	0	148181
CEO 2025	513	0	3989560
CEO 2025	513	0	4725558
CEO 2025	513	0	1703060
CEO 2025	513	0	4728554
CEO 2025	513	0	3360743
CEO 2025	513	0	426291
CEO 2025	513	0	747659
CEO 2025	513	0	3170581
CEO 2025	513	0	3038414
CEO 2025	513	0	1581264
CEO 2025	513	0	215276
CEO 2025	513	0	316177
CEO 2025	513	0	1257109
CEO 2025	513	0	1119257
CEO 2025	513	0	3387430
CEO 2025	513	0	240785
CEO 2025	513	0	3577000
CEO 2025	513	0	3728236
CEO 2025	513	0	4306689
CEO 2025	513	0	679603
CEO 2025	513	0	3639945
CEO 2025	513	0	4100165
CEO 2025	513	0	4068440
CEO 2025	513	0	135344
CEO 2025	513	0	2429072
CEO 2025	513	0	4750887
CEO 2025	513	0	3070269
CEO 2025	513	0	3857449
CEO 2025	513	0	4752252
CEO 2025	513	0	4752692
CEO 2025	513	0	2003625
CEO 2025	513	0	498156
CEO 2025	513	0	2192125
CEO 2025	513	0	4463963
CEO 2025	513	0	4031704
CEO 2025	513	0	3458886
CEO 2025	513	0	1913958
CEO 2025	513	0	389368
CEO 2025	513	0	57986
CEO 2025	513	0	62584
CEO 2025	513	0	3469279
CEO 2025	513	0	52008
CEO 2025	513	0	316632
CEO 2025	513	0	947590
CEO 2025	513	0	25999
CEO 2025	513	0	40752
CEO 2025	513	0	338612
CEO 2025	513	0	1487489
CEO 2025	513	0	1288282
CEO 2025	513	0	1319840
CEO 2025	513	0	2642938
CEO 2025	513	0	4760630
CEO 2025	513	0	4760602
CEO 2025	513	0	61021
CEO 2025	513	0	4760924
CEO 2025	513	0	4578408
CEO 2025	513	0	3934220
CEO 2025	513	0	151396
CEO 2025	513	0	248724
CEO 2025	513	0	3543636
CEO 2025	513	0	1178778
CEO 2025	513	0	2101063
CEO 2025	513	0	4457617
CEO 2025	513	0	617291
CEO 2025	513	0	4767634
CEO 2025	513	0	541545
CEO 2025	513	0	1208862
CEO 2025	513	0	398581
CEO 2025	513	0	4544556
CEO 2025	513	0	137472
CEO 2025	513	0	358562
CEO 2025	513	0	157335
CEO 2025	513	0	2873103
CEO 2025	513	0	4756968
CEO 2025	513	0	3364567
CEO 2025	513	0	2841692
CEO 2025	513	0	592139
CEO 2025	513	0	253801
CEO 2025	513	0	3265289
CEO 2025	513	0	4780910
CEO 2025	513	0	3193066
CEO 2025	513	0	4123422
CEO 2025	513	0	1123734
CEO 2025	513	0	4786544
CEO 2025	513	0	2311387
CEO 2025	513	0	3482325
CEO 2025	513	0	3586333
CEO 2025	513	0	3806441
CEO 2025	513	0	3130019
CEO 2025	513	0	3526919
CEO 2025	513	0	405400
CEO 2025	513	0	3337302
CEO 2025	513	0	542017
CEO 2025	513	0	22436
CEO 2025	513	0	735128
CEO 2025	513	0	4791587
CEO 2025	513	0	4793052
CEO 2025	513	0	1172479
CEO 2025	513	0	4793454
CEO 2025	513	0	3818891
CEO 2025	513	0	181942
CEO 2025	513	0	1310486
CEO 2025	513	0	4347898
CEO 2025	513	0	996404
CEO 2025	513	0	2323104
CEO 2025	513	0	4659640
CEO 2025	513	0	565962
CEO 2025	513	0	234517
CEO 2025	513	0	421831
CEO 2025	513	0	3791444
CEO 2025	513	0	1645863
CEO 2025	513	0	1316818
CEO 2025	513	0	4796271
CEO 2025	513	0	377395
CEO 2025	513	0	1211281
CEO 2025	513	0	1924943
CEO 2025	513	0	1058393
CEO 2025	513	0	4377958
CEO 2025	513	0	139963
CEO 2025	513	0	3577649
CEO 2025	513	0	1200626
CEO 2025	513	0	2708747
CEO 2025	513	0	173267
CEO 2025	513	0	212351
CEO 2025	513	0	4127995
CEO 2025	513	0	4136889
CEO 2025	513	0	4051075
CEO 2025	513	0	4121879
CEO 2025	513	0	306937
CEO 2025	513	0	4797992
CEO 2025	513	0	4118596
CEO 2025	513	0	3471697
CEO 2025	513	0	852948
CEO 2025	513	0	490895
CEO 2025	513	0	4798211
CEO 2025	513	0	4798238
CEO 2025	513	0	30033
CEO 2025	513	0	981224
CEO 2025	513	0	486860
CEO 2025	513	0	185827
CEO 2025	769	0	1246628
CEO 2025	769	0	134680
CEO 2025	769	0	2833415
CEO 2025	769	0	4016205
CEO 2025	769	0	3481613
CEO 2025	769	0	1465827
CEO 2025	769	0	524940
CEO 2025	769	0	3905321
CEO 2025	769	0	3448965
CEO 2025	769	0	37735
CEO 2025	769	0	1644553
CEO 2025	769	0	2310525
CEO 2025	769	0	72218
CEO 2025	769	0	3369988
CEO 2025	769	0	242353
CEO 2025	769	0	316312
CEO 2025	769	0	142296
CEO 2025	769	0	3634363
CEO 2025	769	0	2688160
CEO 2025	769	0	57934
CEO 2025	769	0	3233522
CEO 2025	769	0	3823921
CEO 2025	769	0	3320785
CEO 2025	769	0	498323
CEO 2025	769	0	3287460
CEO 2025	769	0	4542165
CEO 2025	769	0	4668709
CEO 2025	769	0	317140
CEO 2025	769	0	3469098
CEO 2025	769	0	2120708
CEO 2025	769	0	4045198
CEO 2025	769	0	2613920
CEO 2025	769	0	2478856
CEO 2025	769	0	348556
CEO 2025	769	0	4741488
CEO 2025	769	0	3473136
CEO 2025	769	0	4161708
CEO 2025	769	0	1012429
CEO 2025	769	0	1296946
CEO 2025	769	0	2317781
CEO 2025	769	0	3609866
CEO 2025	769	0	4087699
CEO 2025	769	0	790818
CEO 2025	769	0	2680590
CEO 2025	769	0	150845
CEO 2025	769	0	281348
CEO 2025	769	0	16487
CEO 2025	769	0	1103015
CEO 2025	769	0	372499
CEO 2025	769	0	1264656
CEO 2025	769	0	2373637
CEO 2025	769	0	1375978
CEO 2025	769	0	29756
CEO 2025	769	0	2335940
CEO 2025	769	0	3893075
CEO 2025	769	0	3404387
CEO 2025	769	0	3666053
CEO 2025	769	0	2163995
CEO 2025	769	0	148794
CEO 2025	769	0	4400291
CEO 2025	769	0	57867
CEO 2025	769	0	3885767
CEO 2025	769	0	182135
CEO 2025	769	0	2317422
CEO 2025	769	0	138743
CEO 2025	769	0	2716716
CEO 2025	769	0	845694
CEO 2025	769	0	4798221
CEO 2025	769	0	2477466
