date	tournament	playerId	playerTag	rating	diff_from_last
2023-08-06	evo-2023	1039299	The1BadGuy	1519	-10
2023-08-06	evo-2023	320393	Diar	1511	11
2023-08-06	evo-2023	3500002	CiscoRey	1509	-11
2023-08-06	evo-2023	3345228	CharayHN	1538	9
2023-08-06	evo-2023	2385034	YallEasy	1481	-9
2023-08-06	evo-2023	3280198	MomoMan	1529	9
2023-08-06	evo-2023	3510210	NickleBack	1491	-9
2023-08-06	evo-2023	1039299	The1BadGuy	1529	9
2023-08-06	evo-2023	763959	Dr. Stupid	1491	-9
2023-08-06	evo-2023	3500002	CiscoRey	1520	10
2023-08-06	evo-2023	2659489	Roman22s	1490	-10
2023-08-06	evo-2023	3345228	CharayHN	1529	10
2023-08-06	evo-2023	1017624	LEAD	1500	-10
2023-08-06	evo-2023	3280198	MomoMan	1520	10
2023-08-06	evo-2023	184631	TDotimus	1509	-10
2023-08-06	evo-2023	1039299	The1BadGuy	1520	10
2023-08-06	evo-2023	3323068	Aesth3ric	1509	-10
2023-08-06	evo-2023	3500002	CiscoRey	1510	10
2023-08-06	evo-2023	1158445	Dango	1500	-10
2023-08-06	evo-2023	2659489	Roman22s	1500	10
2023-08-06	evo-2023	2606225	TheCrimsonCat89	1490	-10
2023-08-06	evo-2023	3345228	CharayHN	1519	9
2023-08-06	evo-2023	858894	Ztopher	1481	-9
2023-08-06	evo-2023	1017624	LEAD	1510	10
2023-08-06	evo-2023	289090	weicool	1480	-10
2023-08-06	evo-2023	184631	TDotimus	1519	9
2023-08-06	evo-2023	3508746	LilAvo	1481	-9
2023-08-06	evo-2023	3280198	MomoMan	1510	10
2023-08-06	evo-2023	1009985	Smalls	1480	-10
2023-08-06	evo-2023	3323068	Aesth3ric	1519	9
2023-08-06	evo-2023	2202901	anhdangerous	1481	-9
2023-08-06	evo-2023	1039299	The1BadGuy	1510	10
2023-08-06	evo-2023	1664610	YellowJacketKaraguchi	1480	-10
2023-08-06	evo-2023	1158445	Dango	1510	10
2023-08-06	evo-2023	3384947	Lahlidahlia	1490	-10
2023-08-06	evo-2023	3345228	CharayHN	1510	10
2023-08-06	evo-2023	148652	Rex	1490	-10
2023-08-06	evo-2023	184631	TDotimus	1510	10
2023-08-06	evo-2023	3490077	Bouncer GT	1490	-10
2023-08-06	evo-2023	3323068	Aesth3ric	1510	10
2023-08-06	evo-2023	3367114	Leftie	1490	-10
2023-08-06	evo-2023	2996096	2RUSH	1530	10
2023-08-06	evo-2023	562520	MetalMusicMan	1510	-10
2023-08-06	evo-2023	1264656	K7 Showoff	1530	10
2023-08-06	evo-2023	3220135	Mr3dimensional	1510	-10
2023-08-06	evo-2023	562520	MetalMusicMan	1520	10
2023-08-06	evo-2023	2385034	YallEasy	1490	-10
2023-08-06	evo-2023	2996096	2RUSH	1520	10
2023-08-06	evo-2023	320393	Diar	1500	-10
2023-08-06	evo-2023	3220135	Mr3dimensional	1520	10
2023-08-06	evo-2023	763959	Dr. Stupid	1500	-10
2023-08-06	evo-2023	1264656	K7 Showoff	1520	10
2023-08-06	evo-2023	3510210	NickleBack	1500	-10
2023-08-06	evo-2023	562520	MetalMusicMan	1510	10
2023-08-06	evo-2023	2202901	anhdangerous	1490	-10
2023-08-06	evo-2023	320393	Diar	1510	10
2023-08-06	evo-2023	1009985	Smalls	1490	-10
2023-08-06	evo-2023	2996096	2RUSH	1510	10
2023-08-06	evo-2023	3508746	LilAvo	1490	-10
2023-08-06	evo-2023	763959	Dr. Stupid	1510	10
2023-08-06	evo-2023	289090	weicool	1490	-10
2023-08-06	evo-2023	3220135	Mr3dimensional	1510	10
2023-08-06	evo-2023	858894	Ztopher	1490	-10
2023-08-06	evo-2023	3510210	NickleBack	1510	10
2023-08-06	evo-2023	2659489	Roman22s	1490	-10
2023-08-06	evo-2023	1264656	K7 Showoff	1510	10
2023-08-06	evo-2023	3500002	CiscoRey	1500	-10
2023-08-06	evo-2023	3500002	CiscoRey	1510	10
2023-08-06	evo-2023	1664610	YellowJacketKaraguchi	1490	-10
2023-08-06	evo-2023	1242707	CINC	1544	14
2023-08-06	evo-2023	36860	DeadMK	1497	-14
2023-08-06	evo-2023	2039682	Losnah	1535	10
2023-08-06	evo-2023	359573	KayFenrir	1510	-10
2023-08-06	evo-2023	3148498	tabstop	1514	-11
2023-08-06	evo-2023	36860	DeadMK	1511	11
2023-08-06	evo-2023	1242707	CINC	1530	9
2023-08-06	evo-2023	555120	WhyHaveIDoneThis	1491	-9
2023-08-06	evo-2023	359573	KayFenrir	1520	10
2023-08-06	evo-2023	3439907	Ezcrossup	1501	-10
2023-08-06	evo-2023	2039682	Losnah	1525	10
2023-08-06	evo-2023	1896054	Big_Yolk	1490	-10
2023-08-06	evo-2023	3148498	tabstop	1525	15
2023-08-06	evo-2023	3367124	MoFro	1505	-15
2023-08-06	evo-2023	1242707	CINC	1521	15
2023-08-06	evo-2023	751839	F0ne	1480	-15
2023-08-06	evo-2023	3439907	Ezcrossup	1511	15
2023-08-06	evo-2023	3213764	Freakohollik	1480	-15
2023-08-06	evo-2023	2039682	Losnah	1515	15
2023-08-06	evo-2023	3360691	Pickles	1480	-15
2023-08-06	evo-2023	3367124	MoFro	1520	10
2023-08-06	evo-2023	258573	Accel	1485	-10
2023-08-06	evo-2023	3148498	tabstop	1510	10
2023-08-06	evo-2023	2521995	QuiP	1475	-10
2023-08-06	evo-2023	1242707	CINC	1506	16
2023-08-06	evo-2023	1259079	xOneSound	1494	-16
2023-08-06	evo-2023	751839	F0ne	1495	10
2023-08-06	evo-2023	2971660	f4lorn	1490	-10
2023-08-06	evo-2023	409219	Mato	1499	-11
2023-08-06	evo-2023	3439907	Ezcrossup	1496	11
2023-08-06	evo-2023	3213764	Freakohollik	1495	10
2023-08-06	evo-2023	2058492	Ryazo	1490	-10
2023-08-06	evo-2023	2039682	Losnah	1500	10
2023-08-06	evo-2023	2115618	DustyDingleBobby	1490	-10
2023-08-06	evo-2023	3360691	Pickles	1495	10
2023-08-06	evo-2023	258684	Ebylon	1480	-10
2023-08-06	evo-2023	3367124	MoFro	1510	10
2023-08-06	evo-2023	2716878	MidKnightAce	1490	-10
2023-08-06	evo-2023	1259079	xOneSound	1510	10
2023-08-06	evo-2023	55329	Nightshade	1490	-10
2023-08-06	evo-2023	409219	Mato	1510	10
2023-08-06	evo-2023	3365276	Sampal	1490	-10
2023-08-06	evo-2023	2115618	DustyDingleBobby	1500	10
2023-08-06	evo-2023	790045	CHU FYE	1490	-10
2023-08-06	evo-2023	374825	White-AshX	1540	10
2023-08-06	evo-2023	753018	Riles Barkley	1515	-10
2023-08-06	evo-2023	2405405	Darkrai	1540	15
2023-08-06	evo-2023	65623	Commander Jesse	1515	-15
2023-08-06	evo-2023	753018	Riles Barkley	1525	15
2023-08-06	evo-2023	555120	WhyHaveIDoneThis	1500	-15
2023-08-06	evo-2023	374825	White-AshX	1530	15
2023-08-06	evo-2023	36860	DeadMK	1500	-15
2023-08-06	evo-2023	2405405	Darkrai	1525	15
2023-08-06	evo-2023	1896054	Big_Yolk	1500	-15
2023-08-06	evo-2023	65623	Commander Jesse	1530	15
2023-08-06	evo-2023	359573	KayFenrir	1510	-15
2023-08-06	evo-2023	555120	WhyHaveIDoneThis	1515	15
2023-08-06	evo-2023	3360691	Pickles	1485	-15
2023-08-06	evo-2023	753018	Riles Barkley	1510	10
2023-08-06	evo-2023	2039682	Losnah	1490	-10
2023-08-06	evo-2023	36860	DeadMK	1515	15
2023-08-06	evo-2023	3213764	Freakohollik	1485	-15
2023-08-06	evo-2023	374825	White-AshX	1515	15
2023-08-06	evo-2023	3439907	Ezcrossup	1485	-15
2023-08-06	evo-2023	1896054	Big_Yolk	1515	15
2023-08-06	evo-2023	751839	F0ne	1485	-15
2023-08-06	evo-2023	2405405	Darkrai	1510	10
2023-08-06	evo-2023	1242707	CINC	1490	-10
2023-08-06	evo-2023	359573	KayFenrir	1525	15
2023-08-06	evo-2023	2521995	QuiP	1485	-15
2023-08-06	evo-2023	65623	Commander Jesse	1515	15
2023-08-06	evo-2023	258573	Accel	1495	-15
2023-08-06	evo-2023	359573	KayFenrir	1510	10
2023-08-06	evo-2023	2115618	DustyDingleBobby	1490	-10
2023-08-06	evo-2023	258573	Accel	1510	10
2023-08-06	evo-2023	258684	Ebylon	1490	-10
2023-08-06	evo-2023	424946	MoTempest	1530	10
2023-08-06	evo-2023	772383	Temujin	1510	-10
2023-08-06	evo-2023	2494658	MACHURI	1530	10
2023-08-06	evo-2023	30204	Big Sean	1520	-10
2023-08-06	evo-2023	424946	MoTempest	1520	10
2023-08-06	evo-2023	402085	ian	1500	-10
2023-08-06	evo-2023	772383	Temujin	1520	10
2023-08-06	evo-2023	157239	Eevee	1510	-10
2023-08-06	evo-2023	30204	Big Sean	1530	10
2023-08-06	evo-2023	433966	Kage XIII	1500	-10
2023-08-06	evo-2023	2494658	MACHURI	1520	10
2023-08-06	evo-2023	3361994	Kufuu	1500	-10
2023-08-06	evo-2023	424946	MoTempest	1510	10
2023-08-06	evo-2023	569611	Kixlam	1500	-10
2023-08-06	evo-2023	157239	Eevee	1520	10
2023-08-06	evo-2023	1194419	Hollow	1500	-10
2023-08-06	evo-2023	30204	Big Sean	1520	10
2023-08-06	evo-2023	2695738	KarnaMasta	1500	-10
2023-08-06	evo-2023	2494658	MACHURI	1510	10
2023-08-06	evo-2023	1146493	Bongwater	1500	-10
2023-08-06	evo-2023	569611	Kixlam	1510	10
2023-08-06	evo-2023	221494	Wolf Street	1490	-10
2023-08-06	evo-2023	424946	MoTempest	1500	10
2023-08-06	evo-2023	3366032	Nicktagem	1490	-10
2023-08-06	evo-2023	1194419	Hollow	1510	10
2023-08-06	evo-2023	1723374	CrispyCthulhu	1480	-10
2023-08-06	evo-2023	157239	Eevee	1510	10
2023-08-06	evo-2023	578999	HenTyler	1480	-10
2023-08-06	evo-2023	2695738	KarnaMasta	1510	10
2023-08-06	evo-2023	2822617	DoniG	1490	-10
2023-08-06	evo-2023	30204	Big Sean	1510	10
2023-08-06	evo-2023	123615	Troligy	1480	-10
2023-08-06	evo-2023	2494658	MACHURI	1500	10
2023-08-06	evo-2023	2804405	HakumeiTenshi	1490	-10
2023-08-06	evo-2023	1146493	Bongwater	1510	10
2023-08-06	evo-2023	27143	Treble	1480	-10
2023-08-06	evo-2023	569611	Kixlam	1500	10
2023-08-06	evo-2023	3281798	Wannabe	1480	-10
2023-08-06	evo-2023	1194419	Hollow	1500	10
2023-08-06	evo-2023	136090	PenguinTwo	1480	-10
2023-08-06	evo-2023	2822617	DoniG	1500	10
2023-08-06	evo-2023	343718	Mr Ravencroft	1480	-10
2023-08-06	evo-2023	2804405	HakumeiTenshi	1500	10
2023-08-06	evo-2023	3450435	Tasogare_Akira	1480	-10
2023-08-06	evo-2023	221563	Shadoken	1530	10
2023-08-06	evo-2023	3439501	Insamity	1520	-10
2023-08-06	evo-2023	1561627	HawaiianShirtMan	1530	10
2023-08-06	evo-2023	711986	jonodori	1520	-10
2023-08-06	evo-2023	3439501	Insamity	1530	10
2023-08-06	evo-2023	772383	Temujin	1510	-10
2023-08-06	evo-2023	221563	Shadoken	1520	10
2023-08-06	evo-2023	402085	ian	1510	-10
2023-08-06	evo-2023	711986	jonodori	1530	10
2023-08-06	evo-2023	3361994	Kufuu	1510	-10
2023-08-06	evo-2023	1561627	HawaiianShirtMan	1520	10
2023-08-06	evo-2023	433966	Kage XIII	1510	-10
2023-08-06	evo-2023	772383	Temujin	1520	10
2023-08-06	evo-2023	1146493	Bongwater	1500	-10
2023-08-06	evo-2023	3439501	Insamity	1520	10
2023-08-06	evo-2023	2494658	MACHURI	1490	-10
2023-08-06	evo-2023	402085	ian	1520	10
2023-08-06	evo-2023	30204	Big Sean	1500	-10
2023-08-06	evo-2023	221563	Shadoken	1510	10
2023-08-06	evo-2023	2695738	KarnaMasta	1500	-10
2023-08-06	evo-2023	711986	jonodori	1520	10
2023-08-06	evo-2023	157239	Eevee	1500	-10
2023-08-06	evo-2023	3361994	Kufuu	1520	10
2023-08-06	evo-2023	1723374	CrispyCthulhu	1490	-10
2023-08-06	evo-2023	433966	Kage XIII	1520	10
2023-08-06	evo-2023	3366032	Nicktagem	1500	-10
2023-08-06	evo-2023	1561627	HawaiianShirtMan	1510	10
2023-08-06	evo-2023	221494	Wolf Street	1500	-10
2023-08-06	evo-2023	772383	Temujin	1510	10
2023-08-06	evo-2023	569611	Kixlam	1490	-10
2023-08-06	evo-2023	1146493	Bongwater	1510	10
2023-08-06	evo-2023	3281798	Wannabe	1490	-10
2023-08-06	evo-2023	3439501	Insamity	1510	10
2023-08-06	evo-2023	424946	MoTempest	1490	-10
2023-08-06	evo-2023	402085	ian	1510	10
2023-08-06	evo-2023	136090	PenguinTwo	1490	-10
2023-08-06	evo-2023	30204	Big Sean	1510	10
2023-08-06	evo-2023	1194419	Hollow	1490	-10
2023-08-06	evo-2023	2695738	KarnaMasta	1510	10
2023-08-06	evo-2023	578999	HenTyler	1490	-10
2023-08-06	evo-2023	157239	Eevee	1510	10
2023-08-06	evo-2023	343718	Mr Ravencroft	1490	-10
2023-08-06	evo-2023	711986	jonodori	1510	10
2023-08-06	evo-2023	2822617	DoniG	1490	-10
2023-08-06	evo-2023	3361994	Kufuu	1510	10
2023-08-06	evo-2023	123615	Troligy	1490	-10
2023-08-06	evo-2023	3366032	Nicktagem	1510	10
2023-08-06	evo-2023	3450435	Tasogare_Akira	1490	-10
2023-08-06	evo-2023	433966	Kage XIII	1510	10
2023-08-06	evo-2023	2804405	HakumeiTenshi	1490	-10
2023-08-06	evo-2023	221494	Wolf Street	1510	10
2023-08-06	evo-2023	27143	Treble	1490	-10
2023-08-06	evo-2023	1263496	Lankyness	1549	9
2023-08-06	evo-2023	3280081	Rolfi047	1503	-9
2023-08-06	evo-2023	1964208	Akaraien	1531	15
2023-08-06	evo-2023	734400	Crosell	1505	-15
2023-08-06	evo-2023	1263496	Lankyness	1540	15
2023-08-06	evo-2023	2442255	Deimos	1499	-15
2023-08-06	evo-2023	3280081	Rolfi047	1512	16
2023-08-06	evo-2023	224771	eggball	1494	-16
2023-08-06	evo-2023	734400	Crosell	1520	10
2023-08-06	evo-2023	413582	persiancrew	1504	-10
2023-08-06	evo-2023	1964208	Akaraien	1516	16
2023-08-06	evo-2023	718872	Pumaman	1514	-16
2023-08-06	evo-2023	1263496	Lankyness	1525	15
2023-08-06	evo-2023	3280613	TKToastii	1495	-15
2023-08-06	evo-2023	224771	eggball	1510	10
2023-08-06	evo-2023	2070755	Lrsel	1495	-10
2023-08-06	evo-2023	734400	Crosell	1510	10
2023-08-06	evo-2023	254218	Shawnzzy	1490	-10
2023-08-06	evo-2023	718872	Pumaman	1530	15
2023-08-06	evo-2023	336599	Stugee	1490	-15
2023-08-06	evo-2023	1263496	Lankyness	1510	10
2023-08-06	evo-2023	2768027	buh	1485	-10
2023-08-06	evo-2023	3280613	TKToastii	1510	15
2023-08-06	evo-2023	413849	GoodGuyPab	1470	-15
2023-08-06	evo-2023	2070755	Lrsel	1505	10
2023-08-06	evo-2023	29572	A Stray Cat	1485	-10
2023-08-06	evo-2023	224771	eggball	1500	10
2023-08-06	evo-2023	666316	Monk	1475	-10
2023-08-06	evo-2023	734400	Crosell	1500	10
2023-08-06	evo-2023	3315154	Jahzy	1489	-10
2023-08-06	evo-2023	254218	Shawnzzy	1500	10
2023-08-06	evo-2023	2205440	Julian	1490	-10
2023-08-06	evo-2023	718872	Pumaman	1515	10
2023-08-06	evo-2023	3331829	T_Jones	1495	-10
2023-08-06	evo-2023	336599	Stugee	1505	10
2023-08-06	evo-2023	152879	WolfgangChuck	1480	-10
2023-08-06	evo-2023	1263496	Lankyness	1500	10
2023-08-06	evo-2023	3515687	Oldmanmugen	1480	-10
2023-08-06	evo-2023	2070755	Lrsel	1495	10
2023-08-06	evo-2023	3397807	Bcs1000	1475	-10
2023-08-06	evo-2023	3331829	T_Jones	1505	15
2023-08-06	evo-2023	25403	Nitrox	1470	-15
2023-08-06	evo-2023	260005	VirulenT	1554	15
2023-08-06	evo-2023	1168283	swordsa1nt	1517	-15
2023-08-06	evo-2023	154091	Ramsey	1546	15
2023-08-06	evo-2023	2789436	ShakiraDanzig	1520	-15
2023-08-06	evo-2023	260005	VirulenT	1539	14
2023-08-06	evo-2023	3280081	Rolfi047	1496	-14
2023-08-06	evo-2023	1168283	swordsa1nt	1532	16
2023-08-06	evo-2023	2442255	Deimos	1514	-16
2023-08-06	evo-2023	2789436	ShakiraDanzig	1535	15
2023-08-06	evo-2023	1964208	Akaraien	1500	-15
2023-08-06	evo-2023	154091	Ramsey	1531	16
2023-08-06	evo-2023	413582	persiancrew	1514	-16
2023-08-06	evo-2023	260005	VirulenT	1525	15
2023-08-06	evo-2023	336599	Stugee	1495	-15
2023-08-06	evo-2023	3280081	Rolfi047	1510	10
2023-08-06	evo-2023	718872	Pumaman	1505	-10
2023-08-06	evo-2023	2442255	Deimos	1530	15
2023-08-06	evo-2023	2205440	Julian	1500	-15
2023-08-06	evo-2023	1168283	swordsa1nt	1516	16
2023-08-06	evo-2023	3315154	Jahzy	1499	-16
2023-08-06	evo-2023	2789436	ShakiraDanzig	1520	10
2023-08-06	evo-2023	224771	eggball	1490	-10
2023-08-06	evo-2023	1964208	Akaraien	1515	15
2023-08-06	evo-2023	29572	A Stray Cat	1495	-15
2023-08-06	evo-2023	413582	persiancrew	1530	15
2023-08-06	evo-2023	3280613	TKToastii	1495	-15
2023-08-06	evo-2023	154091	Ramsey	1515	15
2023-08-06	evo-2023	2768027	buh	1495	-15
2023-08-06	evo-2023	336599	Stugee	1510	10
2023-08-06	evo-2023	3515687	Oldmanmugen	1490	-10
2023-08-06	evo-2023	260005	VirulenT	1510	10
2023-08-06	evo-2023	1263496	Lankyness	1490	-10
2023-08-06	evo-2023	718872	Pumaman	1515	15
2023-08-06	evo-2023	413849	GoodGuyPab	1485	-15
2023-08-06	evo-2023	2205440	Julian	1515	15
2023-08-06	evo-2023	3397807	Bcs1000	1485	-15
2023-08-06	evo-2023	2442255	Deimos	1515	15
2023-08-06	evo-2023	2070755	Lrsel	1485	-15
2023-08-06	evo-2023	3315154	Jahzy	1515	15
2023-08-06	evo-2023	666316	Monk	1485	-15
2023-08-06	evo-2023	2789436	ShakiraDanzig	1510	10
2023-08-06	evo-2023	734400	Crosell	1490	-10
2023-08-06	evo-2023	29572	A Stray Cat	1510	10
2023-08-06	evo-2023	254218	Shawnzzy	1490	-10
2023-08-06	evo-2023	3280613	TKToastii	1510	10
2023-08-06	evo-2023	3331829	T_Jones	1490	-10
2023-08-06	evo-2023	413582	persiancrew	1515	15
2023-08-06	evo-2023	25403	Nitrox	1485	-15
2023-08-06	evo-2023	2768027	buh	1510	10
2023-08-06	evo-2023	152879	WolfgangChuck	1490	-10
2023-08-06	evo-2023	549413	Lunchbox	1532	15
2023-08-06	evo-2023	3503998	kochen10	1513	-15
2023-08-06	evo-2023	259835	Aeriqui	1536	10
2023-08-06	evo-2023	851300	StevieKicks	1500	-10
2023-08-06	evo-2023	3503998	kochen10	1528	9
2023-08-06	evo-2023	1318551	klown with a k	1486	-9
2023-08-06	evo-2023	1242845	DialecticB	1522	-17
2023-08-06	evo-2023	549413	Lunchbox	1517	17
2023-08-06	evo-2023	259835	Aeriqui	1526	15
2023-08-06	evo-2023	3478905	joysick	1485	-15
2023-08-06	evo-2023	851300	StevieKicks	1510	10
2023-08-06	evo-2023	734385	DriveImpactCrooner	1505	-10
2023-08-06	evo-2023	3503998	kochen10	1519	10
2023-08-06	evo-2023	1645315	FiveFour	1495	-10
2023-08-06	evo-2023	1242845	DialecticB	1539	15
2023-08-06	evo-2023	3314119	fdsa99	1499	-15
2023-08-06	evo-2023	259835	Aeriqui	1511	10
2023-08-06	evo-2023	1321268	Xerx Ashura	1500	-10
2023-08-06	evo-2023	734385	DriveImpactCrooner	1515	15
2023-08-06	evo-2023	3345535	Bracy16	1481	-15
2023-08-06	evo-2023	3503998	kochen10	1509	10
2023-08-06	evo-2023	3287460	Warlock	1490	-10
2023-08-06	evo-2023	1645315	FiveFour	1505	15
2023-08-06	evo-2023	3281930	Light Buster	1485	-15
2023-08-06	evo-2023	1242845	DialecticB	1524	9
2023-08-06	evo-2023	174927	Romolla	1481	-9
2023-08-06	evo-2023	3314119	fdsa99	1514	14
2023-08-06	evo-2023	259805	Trains	1471	-14
2023-08-06	evo-2023	1321268	Xerx Ashura	1510	10
2023-08-06	evo-2023	147907	Phantom Miria	1480	-10
2023-08-06	evo-2023	259835	Aeriqui	1501	16
2023-08-06	evo-2023	396477	MegaphoneFranke	1484	-16
2023-08-06	evo-2023	2796653	Faulty Kokujin	1499	-11
2023-08-06	evo-2023	3345535	Bracy16	1496	11
2023-08-06	evo-2023	734385	DriveImpactCrooner	1500	15
2023-08-06	evo-2023	3483234	bruize	1470	-15
2023-08-06	evo-2023	1242845	DialecticB	1515	15
2023-08-06	evo-2023	251779	Strat	1485	-15
2023-08-06	evo-2023	2796653	Faulty Kokujin	1510	10
2023-08-06	evo-2023	3285506	IshmaelGeminus	1490	-10
2023-08-06	evo-2023	2843793	Nanahoshi	1545	15
2023-08-06	evo-2023	3515712	Jaadoo	1515	-15
2023-08-06	evo-2023	1258761	BBZ	1541	15
2023-08-06	evo-2023	412169	Scoliosaurus	1510	-15
2023-08-06	evo-2023	3515712	Jaadoo	1530	15
2023-08-06	evo-2023	549413	Lunchbox	1500	-15
2023-08-06	evo-2023	2843793	Nanahoshi	1530	15
2023-08-06	evo-2023	1318551	klown with a k	1495	-15
2023-08-06	evo-2023	412169	Scoliosaurus	1525	10
2023-08-06	evo-2023	851300	StevieKicks	1500	-10
2023-08-06	evo-2023	1258761	BBZ	1526	10
2023-08-06	evo-2023	3478905	joysick	1500	-10
2023-08-06	evo-2023	3515712	Jaadoo	1515	15
2023-08-06	evo-2023	3483234	bruize	1485	-15
2023-08-06	evo-2023	549413	Lunchbox	1515	15
2023-08-06	evo-2023	3345535	Bracy16	1485	-15
2023-08-06	evo-2023	2843793	Nanahoshi	1515	15
2023-08-06	evo-2023	259835	Aeriqui	1485	-15
2023-08-06	evo-2023	1318551	klown with a k	1510	10
2023-08-06	evo-2023	147907	Phantom Miria	1490	-10
2023-08-06	evo-2023	412169	Scoliosaurus	1515	15
2023-08-06	evo-2023	259805	Trains	1485	-15
2023-08-06	evo-2023	851300	StevieKicks	1510	10
2023-08-06	evo-2023	174927	Romolla	1490	-10
2023-08-06	evo-2023	3478905	joysick	1510	10
2023-08-06	evo-2023	1645315	FiveFour	1490	-10
2023-08-06	evo-2023	1258761	BBZ	1516	16
2023-08-06	evo-2023	3503998	kochen10	1499	-16
2023-08-06	evo-2023	3503998	kochen10	1515	15
2023-08-06	evo-2023	734385	DriveImpactCrooner	1485	-15
2023-08-06	evo-2023	1843746	Droptimal	1530	10
2023-08-06	evo-2023	626802	Rustydusty	1510	-10
2023-08-06	evo-2023	137374	King-Raichu	1530	10
2023-08-06	evo-2023	521827	ross yee	1520	-10
2023-08-06	evo-2023	1843746	Droptimal	1520	10
2023-08-06	evo-2023	3281320	PaperSwordsman	1510	-10
2023-08-06	evo-2023	626802	Rustydusty	1520	10
2023-08-06	evo-2023	408921	rk	1510	-10
2023-08-06	evo-2023	521827	ross yee	1530	10
2023-08-06	evo-2023	27145	Xieon	1500	-10
2023-08-06	evo-2023	137374	King-Raichu	1520	10
2023-08-06	evo-2023	476412	MrHoward123	1500	-10
2023-08-06	evo-2023	3281320	PaperSwordsman	1520	10
2023-08-06	evo-2023	795090	Tallcat	1490	-10
2023-08-06	evo-2023	408921	rk	1520	10
2023-08-06	evo-2023	3358077	Hexfade	1500	-10
2023-08-06	evo-2023	521827	ross yee	1520	10
2023-08-06	evo-2023	7186	Champ	1490	-10
2023-08-06	evo-2023	137374	King-Raichu	1510	10
2023-08-06	evo-2023	3366240	Jay	1490	-10
2023-08-06	evo-2023	3281320	PaperSwordsman	1510	10
2023-08-06	evo-2023	141070	PepperySplash	1480	-10
2023-08-06	evo-2023	795090	Tallcat	1500	10
2023-08-06	evo-2023	499059	Ponta	1490	-10
2023-08-06	evo-2023	408921	rk	1510	10
2023-08-06	evo-2023	308283	Somerandomdood	1490	-10
2023-08-06	evo-2023	3358077	Hexfade	1510	10
2023-08-06	evo-2023	2705636	Mr_W3dn3sday	1480	-10
2023-08-06	evo-2023	521827	ross yee	1510	10
2023-08-06	evo-2023	3283939	duran	1490	-10
2023-08-06	evo-2023	7186	Champ	1500	10
2023-08-06	evo-2023	3506813	Photoraptor	1490	-10
2023-08-06	evo-2023	137374	King-Raichu	1500	10
2023-08-06	evo-2023	3430955	Shinoblee	1490	-10
2023-08-06	evo-2023	3366240	Jay	1500	10
2023-08-06	evo-2023	1205297	NonoBlcK	1490	-10
2023-08-06	evo-2023	3281320	PaperSwordsman	1500	10
2023-08-06	evo-2023	3297054	Chillycano67	1480	-10
2023-08-06	evo-2023	308283	Somerandomdood	1500	10
2023-08-06	evo-2023	549336	YamatoShuhei	1480	-10
2023-08-06	evo-2023	521827	ross yee	1500	10
2023-08-06	evo-2023	3464394	Flakaflames	1480	-10
2023-08-06	evo-2023	3430955	Shinoblee	1500	10
2023-08-06	evo-2023	372720	KidChocobo	1480	-10
2023-08-06	evo-2023	134192	Havoc_Noah	1530	10
2023-08-06	evo-2023	3329354	chumpslaer	1520	-10
2023-08-06	evo-2023	878462	ChrisViperZ	1530	10
2023-08-06	evo-2023	3359757	cirjeffrey	1520	-10
2023-08-06	evo-2023	3329354	chumpslaer	1530	10
2023-08-06	evo-2023	626802	Rustydusty	1510	-10
2023-08-06	evo-2023	134192	Havoc_Noah	1520	10
2023-08-06	evo-2023	1843746	Droptimal	1510	-10
2023-08-06	evo-2023	878462	ChrisViperZ	1520	10
2023-08-06	evo-2023	476412	MrHoward123	1510	-10
2023-08-06	evo-2023	3359757	cirjeffrey	1530	10
2023-08-06	evo-2023	27145	Xieon	1510	-10
2023-08-06	evo-2023	626802	Rustydusty	1520	10
2023-08-06	evo-2023	1205297	NonoBlcK	1500	-10
2023-08-06	evo-2023	3329354	chumpslaer	1520	10
2023-08-06	evo-2023	137374	King-Raichu	1490	-10
2023-08-06	evo-2023	1843746	Droptimal	1520	10
2023-08-06	evo-2023	3506813	Photoraptor	1500	-10
2023-08-06	evo-2023	134192	Havoc_Noah	1510	10
2023-08-06	evo-2023	3283939	duran	1500	-10
2023-08-06	evo-2023	476412	MrHoward123	1520	10
2023-08-06	evo-2023	3358077	Hexfade	1500	-10
2023-08-06	evo-2023	878462	ChrisViperZ	1510	10
2023-08-06	evo-2023	408921	rk	1500	-10
2023-08-06	evo-2023	27145	Xieon	1520	10
2023-08-06	evo-2023	499059	Ponta	1500	-10
2023-08-06	evo-2023	3359757	cirjeffrey	1520	10
2023-08-06	evo-2023	141070	PepperySplash	1490	-10
2023-08-06	evo-2023	1205297	NonoBlcK	1510	10
2023-08-06	evo-2023	3281320	PaperSwordsman	1490	-10
2023-08-06	evo-2023	626802	Rustydusty	1510	10
2023-08-06	evo-2023	3297054	Chillycano67	1490	-10
2023-08-06	evo-2023	3329354	chumpslaer	1510	10
2023-08-06	evo-2023	795090	Tallcat	1490	-10
2023-08-06	evo-2023	1843746	Droptimal	1510	10
2023-08-06	evo-2023	308283	Somerandomdood	1490	-10
2023-08-06	evo-2023	3506813	Photoraptor	1510	10
2023-08-06	evo-2023	549336	YamatoShuhei	1490	-10
2023-08-06	evo-2023	3283939	duran	1510	10
2023-08-06	evo-2023	2705636	Mr_W3dn3sday	1490	-10
2023-08-06	evo-2023	3358077	Hexfade	1510	10
2023-08-06	evo-2023	3464394	Flakaflames	1490	-10
