Datetime(UTC)	Event	Bracket	Round	Player1	Player2	Player1Score	Player2Score	Player1Chars	Player2Chars
2025-05-19 18:53:16 UTC	EVO Japan 2025	Round1	Losers Round 2	4640826	4534321	2	0	N/A	N/A
2025-05-19 18:52:30 UTC	EVO Japan 2025	Round1	Winners Round 1	512837	1070919	2	0	N/A	N/A
2025-05-19 18:52:15 UTC	EVO Japan 2025	Round1	Losers Round 2	1102032	4526468	2	1	N/A	N/A
2025-05-19 18:51:58 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	3927583	3289164	2	1	N/A	N/A
2025-05-19 18:51:44 UTC	EVO Japan 2025	Round1	Winners Round 1	4667680	4073087	2	0	N/A	N/A
2025-05-19 15:47:56 UTC	EVO Japan 2025	Round2	Losers Round 1	3945290	3275553	2	0	N/A	N/A
2025-05-19 15:47:50 UTC	EVO Japan 2025	Round2	Losers Round 1	4529919	4638159	2	1	N/A	N/A
2025-05-19 15:47:24 UTC	EVO Japan 2025	Round2	Losers Quarter-Final	4173337	3562407	2	0	N/A	N/A
2025-05-19 15:46:58 UTC	EVO Japan 2025	Round2	Losers Round 1	1197177	3621102	2	0	N/A	N/A
2025-05-19 15:45:21 UTC	EVO Japan 2025	Round2	Winners Final	3776430	1020716	2	0	N/A	N/A
2025-05-19 15:45:10 UTC	EVO Japan 2025	Round2	Losers Quarter-Final	3296026	4668402	2	0	N/A	N/A
2025-05-19 15:44:52 UTC	EVO Japan 2025	Round2	Losers Round 1	3999961	3943141	2	1	N/A	N/A
2025-05-19 15:42:38 UTC	EVO Japan 2025	Round4	Losers Round 1	356363	266493	2	0	N/A	N/A
2025-05-19 10:59:01 UTC	EVO Japan 2025	Round1	Winners Round 1	4496639	1489005	2	0	N/A	N/A
2025-05-19 10:58:49 UTC	EVO Japan 2025	Round1	Losers Round 2	3875443	1489005	2	1	N/A	N/A
2025-05-11 08:35:56 UTC	EVO Japan 2025	Finals	Grand Final	224650	2441054	3	1	N/A	N/A
2025-05-11 08:16:49 UTC	EVO Japan 2025	Finals	Losers Final	2441054	1231457	3	2	N/A	N/A
2025-05-11 07:51:55 UTC	EVO Japan 2025	Finals	Losers Semi-Final	1231457	277358	3	1	N/A	N/A
2025-05-11 07:38:11 UTC	EVO Japan 2025	Finals	Winners Final	224650	2441054	3	2	N/A	N/A
2025-05-11 07:08:55 UTC	EVO Japan 2025	Finals	Losers Quarter-Final	277358	786180	3	2	N/A	N/A
2025-05-11 06:52:42 UTC	EVO Japan 2025	Finals	Losers Quarter-Final	1231457	557482	3	2	N/A	N/A
2025-05-11 06:32:05 UTC	EVO Japan 2025	Finals	Losers Round 1	786180	228743	3	0	N/A	N/A
2025-05-11 06:21:54 UTC	EVO Japan 2025	Finals	Losers Round 1	1231457	632437	3	2	N/A	N/A
2025-05-11 05:52:53 UTC	EVO Japan 2025	Finals	Winners Semi-Final	224650	557482	3	1	N/A	N/A
2025-05-11 05:39:10 UTC	EVO Japan 2025	Finals	Winners Semi-Final	2441054	277358	3	2	N/A	N/A
2025-05-10 10:48:28 UTC	EVO Japan 2025	Round1	Losers Quarter-Final	4507332	631827	2	0	N/A	N/A
2025-05-10 10:43:55 UTC	EVO Japan 2025	Round2	Losers Quarter-Final	3920401	4520419	2	1	N/A	N/A
2025-05-10 10:36:59 UTC	EVO Japan 2025	Semifinals	Losers Round 3	786180	314715	2	1	N/A	N/A
2025-05-10 10:25:46 UTC	EVO Japan 2025	Semifinals	Losers Round 3	228743	295103	2	0	N/A	N/A
2025-05-10 10:18:28 UTC	EVO Japan 2025	Semifinals	Losers Round 3	632437	1286590	2	1	N/A	N/A
2025-05-10 10:17:49 UTC	EVO Japan 2025	Round1	Winners Quarter-Final	3768723	631827	2	1	N/A	N/A
2025-05-10 10:08:26 UTC	EVO Japan 2025	Semifinals	Losers Round 3	1231457	1228620	2	1	N/A	N/A
2025-05-10 09:57:43 UTC	EVO Japan 2025	Semifinals	Winners Quarter-Final	557482	314715	2	1	N/A	N/A
2025-05-10 09:50:25 UTC	EVO Japan 2025	Semifinals	Losers Round 2	632437	3177201	2	1	N/A	N/A
2025-05-10 09:45:29 UTC	EVO Japan 2025	Semifinals	Winners Quarter-Final	224650	295103	2	0	N/A	N/A
2025-05-10 09:43:58 UTC	EVO Japan 2025	Semifinals	Losers Round 2	228743	2151987	2	0	N/A	N/A
2025-05-10 09:43:24 UTC	EVO Japan 2025	Semifinals	Losers Round 2	786180	1408573	2	1	N/A	N/A
2025-05-10 09:42:46 UTC	EVO Japan 2025	Semifinals	Losers Round 2	1231457	148527	2	0	N/A	N/A
2025-05-10 09:35:12 UTC	EVO Japan 2025	Semifinals	Winners Quarter-Final	2441054	1286590	2	1	N/A	N/A
2025-05-10 09:32:03 UTC	EVO Japan 2025	Semifinals	Winners Quarter-Final	277358	1228620	2	1	N/A	N/A
2025-05-10 09:29:16 UTC	EVO Japan 2025	Semifinals	Losers Round 1	228743	413271	2	1	N/A	N/A
2025-05-10 09:27:26 UTC	EVO Japan 2025	Semifinals	Losers Round 1	3177201	2237431	2	0	N/A	N/A
2025-05-10 09:26:51 UTC	EVO Japan 2025	Semifinals	Losers Round 1	148527	1791717	2	1	N/A	N/A
2025-05-10 09:24:06 UTC	EVO Japan 2025	Semifinals	Losers Round 1	1408573	224697	2	1	N/A	N/A
2025-05-10 09:23:43 UTC	EVO Japan 2025	Semifinals	Losers Round 1	786180	3563460	2	0	N/A	N/A
2025-05-10 09:23:30 UTC	EVO Japan 2025	Semifinals	Losers Round 1	2151987	395486	2	0	N/A	N/A
2025-05-10 09:18:41 UTC	EVO Japan 2025	Semifinals	Losers Round 1	632437	379268	2	1	N/A	N/A
2025-05-10 09:18:20 UTC	EVO Japan 2025	Semifinals	Losers Round 1	1231457	4157356	2	0	N/A	N/A
2025-05-10 08:55:50 UTC	EVO Japan 2025	Round4	Losers Semi-Final	148527	356363	2	1	N/A	N/A
2025-05-10 08:46:29 UTC	EVO Japan 2025	Round4	Winners Final	2441054	1408573	2	1	N/A	N/A
2025-05-10 08:41:55 UTC	EVO Japan 2025	Round4	Losers Quarter-Final	148527	2891290	2	0	N/A	N/A
2025-05-10 08:41:48 UTC	EVO Japan 2025	Round4	Losers Quarter-Final	356363	556373	2	0	N/A	N/A
2025-05-10 08:41:44 UTC	EVO Japan 2025	Round4	Losers Round 2	2891290	3925862	2	1	N/A	N/A
2025-05-10 08:41:38 UTC	EVO Japan 2025	Round4	Losers Round 2	356363	1574500	2	0	N/A	N/A
2025-05-10 08:41:33 UTC	EVO Japan 2025	Round4	Losers Round 1	3925862	3608684	2	1	N/A	N/A
2025-05-10 08:41:26 UTC	EVO Japan 2025	Round4	Losers Round 1	2891290	3912268	2	1	N/A	N/A
2025-05-10 08:41:16 UTC	EVO Japan 2025	Round4	Losers Round 1	1574500	2526799	2	1	N/A	N/A
2025-05-10 08:41:11 UTC	EVO Japan 2025	Round4	Winners Semi-Final	1408573	148527	2	1	N/A	N/A
2025-05-10 08:41:06 UTC	EVO Japan 2025	Round4	Winners Semi-Final	2441054	556373	2	0	N/A	N/A
2025-05-10 08:34:31 UTC	EVO Japan 2025	Round4	Winners Final	295103	4157356	2	1	N/A	N/A
2025-05-10 08:23:04 UTC	EVO Japan 2025	Round4	Losers Semi-Final	224697	1366617	2	1	N/A	N/A
2025-05-10 08:22:58 UTC	EVO Japan 2025	Round4	Losers Quarter-Final	1366617	338795	2	1	N/A	N/A
2025-05-10 08:22:52 UTC	EVO Japan 2025	Round4	Losers Quarter-Final	224697	565873	2	0	N/A	N/A
2025-05-10 08:22:47 UTC	EVO Japan 2025	Round4	Losers Round 2	1366617	569600	2	0	N/A	N/A
2025-05-10 08:22:41 UTC	EVO Japan 2025	Round4	Losers Round 2	224697	2056200	2	1	N/A	N/A
2025-05-10 08:22:35 UTC	EVO Japan 2025	Round4	Losers Round 1	1366617	1853361	2	1	N/A	N/A
2025-05-10 08:22:29 UTC	EVO Japan 2025	Round4	Losers Round 1	569600	1367131	2	0	N/A	N/A
2025-05-10 08:22:24 UTC	EVO Japan 2025	Round4	Losers Round 1	2056200	616064	2	1	N/A	N/A
2025-05-10 08:22:18 UTC	EVO Japan 2025	Round4	Losers Round 1	224697	1111590	2	1	N/A	N/A
2025-05-10 08:22:12 UTC	EVO Japan 2025	Round4	Winners Final	224650	1791717	2	0	N/A	N/A
2025-05-10 08:22:05 UTC	EVO Japan 2025	Round4	Winners Semi-Final	224650	338795	2	1	N/A	N/A
2025-05-10 08:21:17 UTC	EVO Japan 2025	Round4	Losers Semi-Final	786180	486860	2	1	N/A	N/A
2025-05-10 08:21:12 UTC	EVO Japan 2025	Round4	Losers Quarter-Final	486860	135910	2	0	N/A	N/A
2025-05-10 08:21:08 UTC	EVO Japan 2025	Round4	Losers Quarter-Final	786180	1816209	2	1	N/A	N/A
2025-05-10 08:21:03 UTC	EVO Japan 2025	Round4	Losers Round 2	135910	1455289	2	0	N/A	N/A
2025-05-10 08:20:58 UTC	EVO Japan 2025	Round4	Losers Round 2	1816209	3922069	2	1	N/A	N/A
2025-05-10 08:20:55 UTC	EVO Japan 2025	Round4	Winners Semi-Final	1791717	565873	2	0	N/A	N/A
2025-05-10 08:20:49 UTC	EVO Japan 2025	Round4	Losers Round 1	135910	572458	2	0	N/A	N/A
2025-05-10 08:20:44 UTC	EVO Japan 2025	Round4	Losers Round 1	1455289	2108038	2	0	N/A	N/A
2025-05-10 08:20:40 UTC	EVO Japan 2025	Round4	Losers Round 1	3922069	338696	2	1	N/A	N/A
2025-05-10 08:20:34 UTC	EVO Japan 2025	Round4	Losers Round 1	1816209	3944042	2	1	N/A	N/A
2025-05-10 08:20:20 UTC	EVO Japan 2025	Round4	Winners Semi-Final	295103	486860	2	1	N/A	N/A
2025-05-10 08:20:13 UTC	EVO Japan 2025	Round4	Winners Semi-Final	4157356	786180	2	1	N/A	N/A
2025-05-10 08:19:45 UTC	EVO Japan 2025	Round4	Losers Semi-Final	2151987	131806	2	1	N/A	N/A
2025-05-10 08:19:28 UTC	EVO Japan 2025	Round4	Losers Quarter-Final	2151987	240230	2	0	N/A	N/A
2025-05-10 08:19:20 UTC	EVO Japan 2025	Round4	Losers Round 2	2151987	385095	2	1	N/A	N/A
2025-05-10 08:19:05 UTC	EVO Japan 2025	Round4	Losers Quarter-Final	131806	3757151	2	0	N/A	N/A
2025-05-10 08:18:52 UTC	EVO Japan 2025	Round4	Losers Round 2	131806	624333	2	1	N/A	N/A
2025-05-10 08:18:35 UTC	EVO Japan 2025	Round4	Losers Round 1	2151987	4004146	2	1	N/A	N/A
2025-05-10 08:18:24 UTC	EVO Japan 2025	Round4	Losers Round 1	385095	3958968	2	0	N/A	N/A
2025-05-10 08:18:11 UTC	EVO Japan 2025	Round4	Losers Round 1	624333	415068	2	1	N/A	N/A
2025-05-10 08:17:57 UTC	EVO Japan 2025	Round4	Losers Round 1	131806	2243732	2	0	N/A	N/A
2025-05-10 08:17:46 UTC	EVO Japan 2025	Round4	Winners Final	314715	632437	2	0	N/A	N/A
2025-05-10 08:17:30 UTC	EVO Japan 2025	Round4	Winners Semi-Final	314715	240230	2	1	N/A	N/A
2025-05-10 08:17:15 UTC	EVO Japan 2025	Round4	Winners Semi-Final	632437	3757151	2	1	N/A	N/A
2025-05-10 08:14:12 UTC	EVO Japan 2025	Round4	Losers Semi-Final	1231457	567852	2	0	N/A	N/A
2025-05-10 08:14:06 UTC	EVO Japan 2025	Round4	Losers Quarter-Final	1231457	513573	2	0	N/A	N/A
2025-05-10 08:13:57 UTC	EVO Japan 2025	Round4	Losers Quarter-Final	567852	1257257	2	0	N/A	N/A
2025-05-10 08:13:44 UTC	EVO Japan 2025	Round4	Losers Round 2	1231457	1917872	2	1	N/A	N/A
2025-05-10 08:13:31 UTC	EVO Japan 2025	Round4	Losers Round 2	1257257	2360463	2	0	N/A	N/A
2025-05-10 08:13:26 UTC	EVO Japan 2025	Round4	Losers Round 1	1231457	1212885	2	0	N/A	N/A
2025-05-10 08:13:20 UTC	EVO Japan 2025	Round4	Losers Round 1	1917872	405023	2	0	N/A	N/A
2025-05-10 08:13:15 UTC	EVO Japan 2025	Round4	Losers Round 1	1257257	3579085	2	0	N/A	N/A
2025-05-10 08:13:10 UTC	EVO Japan 2025	Round4	Losers Round 1	2360463	2714256	2	0	N/A	N/A
2025-05-10 08:13:05 UTC	EVO Japan 2025	Round4	Winners Final	1286590	3563460	2	1	N/A	N/A
2025-05-10 08:12:59 UTC	EVO Japan 2025	Round4	Winners Semi-Final	3563460	513573	2	1	N/A	N/A
2025-05-10 08:12:52 UTC	EVO Japan 2025	Round4	Winners Semi-Final	1286590	567852	2	1	N/A	N/A
2025-05-10 08:10:50 UTC	EVO Japan 2025	Round4	Losers Semi-Final	228743	766299	2	0	N/A	N/A
2025-05-10 08:10:42 UTC	EVO Japan 2025	Round4	Losers Quarter-Final	228743	358562	2	1	N/A	N/A
2025-05-10 08:10:32 UTC	EVO Japan 2025	Round4	Losers Quarter-Final	766299	232824	2	0	N/A	N/A
2025-05-10 08:10:25 UTC	EVO Japan 2025	Round4	Losers Round 2	228743	2345746	2	0	N/A	N/A
2025-05-10 08:10:19 UTC	EVO Japan 2025	Round4	Losers Semi-Final	3177201	616069	2	0	N/A	N/A
2025-05-10 08:10:17 UTC	EVO Japan 2025	Round4	Losers Round 2	232824	4657406	2	1	N/A	N/A
2025-05-10 08:10:12 UTC	EVO Japan 2025	Round4	Losers Quarter-Final	616069	498696	2	1	N/A	N/A
2025-05-10 08:10:05 UTC	EVO Japan 2025	Round4	Losers Quarter-Final	3177201	4143648	2	0	N/A	N/A
2025-05-10 08:10:04 UTC	EVO Japan 2025	Round4	Losers Round 1	228743	382483	2	0	N/A	N/A
2025-05-10 08:09:56 UTC	EVO Japan 2025	Round4	Losers Round 2	3177201	2243649	2	0	N/A	N/A
2025-05-10 08:09:54 UTC	EVO Japan 2025	Round4	Losers Round 1	2345746	3004687	2	1	N/A	N/A
2025-05-10 08:09:52 UTC	EVO Japan 2025	Round4	Losers Round 2	616069	658918	2	0	N/A	N/A
2025-05-10 08:09:48 UTC	EVO Japan 2025	Round4	Losers Round 1	658918	551325	2	1	N/A	N/A
2025-05-10 08:09:44 UTC	EVO Japan 2025	Round4	Losers Round 1	232824	378803	2	1	N/A	N/A
2025-05-10 08:09:43 UTC	EVO Japan 2025	Round4	Losers Round 1	616069	138015	2	1	N/A	N/A
2025-05-10 08:09:38 UTC	EVO Japan 2025	Round4	Losers Round 1	2243649	764810	2	0	N/A	N/A
2025-05-10 08:09:35 UTC	EVO Japan 2025	Round4	Losers Round 1	4657406	2615125	2	0	N/A	N/A
2025-05-10 08:09:32 UTC	EVO Japan 2025	Round4	Losers Round 1	3177201	764789	2	1	N/A	N/A
2025-05-10 08:09:24 UTC	EVO Japan 2025	Round4	Winners Final	557482	2237431	2	1	N/A	N/A
2025-05-10 08:09:24 UTC	EVO Japan 2025	Round4	Winners Final	1228620	413271	2	1	N/A	N/A
2025-05-10 08:09:17 UTC	EVO Japan 2025	Round4	Winners Semi-Final	413271	498696	2	0	N/A	N/A
2025-05-10 08:09:13 UTC	EVO Japan 2025	Round4	Winners Semi-Final	2237431	358562	2	0	N/A	N/A
2025-05-10 08:09:11 UTC	EVO Japan 2025	Round4	Winners Semi-Final	1228620	4143648	2	1	N/A	N/A
2025-05-10 08:09:02 UTC	EVO Japan 2025	Round4	Winners Semi-Final	557482	766299	2	0	N/A	N/A
2025-05-10 08:02:20 UTC	EVO Japan 2025	Round4	Losers Semi-Final	379268	404377	2	0	N/A	N/A
2025-05-10 08:02:14 UTC	EVO Japan 2025	Round4	Losers Quarter-Final	379268	1228359	2	0	N/A	N/A
2025-05-10 08:02:09 UTC	EVO Japan 2025	Round4	Losers Quarter-Final	404377	4295277	W	L	N/A	N/A
2025-05-10 08:02:03 UTC	EVO Japan 2025	Round4	Losers Round 2	1228359	547837	2	1	N/A	N/A
2025-05-10 08:01:57 UTC	EVO Japan 2025	Round4	Losers Round 2	404377	4666250	2	0	N/A	N/A
2025-05-10 08:01:52 UTC	EVO Japan 2025	Round4	Losers Round 1	1228359	4173337	2	0	N/A	N/A
2025-05-10 08:01:47 UTC	EVO Japan 2025	Round4	Losers Round 1	547837	226786	2	0	N/A	N/A
2025-05-10 08:01:42 UTC	EVO Japan 2025	Round4	Losers Round 1	404377	3568758	2	0	N/A	N/A
2025-05-10 08:01:38 UTC	EVO Japan 2025	Round4	Losers Round 1	4666250	404179	2	1	N/A	N/A
2025-05-10 08:01:32 UTC	EVO Japan 2025	Round4	Winners Final	277358	395486	2	1	N/A	N/A
2025-05-10 08:01:19 UTC	EVO Japan 2025	Round4	Winners Semi-Final	395486	379268	2	0	N/A	N/A
2025-05-10 08:00:53 UTC	EVO Japan 2025	Round4	Winners Semi-Final	277358	4295277	W	L	N/A	N/A
2025-05-10 07:48:48 UTC	EVO Japan 2025	Round2	Losers Round 2	3814433	3972313	2	0	N/A	N/A
2025-05-10 07:02:13 UTC	EVO Japan 2025	Round3	Losers Semi-Final	3004687	4641037	2	0	N/A	N/A
2025-05-10 07:00:45 UTC	EVO Japan 2025	Round3	Winners Final	314715	2714256	2	1	N/A	N/A
2025-05-10 07:00:39 UTC	EVO Japan 2025	Round3	Losers Semi-Final	3608684	160464	2	1	N/A	N/A
2025-05-10 07:00:32 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	160464	568545	2	0	N/A	N/A
2025-05-10 07:00:27 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	3608684	1262489	2	1	N/A	N/A
2025-05-10 07:00:20 UTC	EVO Japan 2025	Round3	Losers Round 2	568545	3607304	2	1	N/A	N/A
2025-05-10 07:00:14 UTC	EVO Japan 2025	Round3	Losers Round 2	3608684	1955091	2	1	N/A	N/A
2025-05-10 07:00:03 UTC	EVO Japan 2025	Round3	Losers Round 1	568545	865232	2	1	N/A	N/A
2025-05-10 06:59:57 UTC	EVO Japan 2025	Round3	Losers Round 1	3607304	4637229	2	1	N/A	N/A
2025-05-10 06:59:51 UTC	EVO Japan 2025	Round3	Losers Round 1	3608684	565434	2	1	N/A	N/A
2025-05-10 06:59:50 UTC	EVO Japan 2025	Round3	Losers Semi-Final	2108038	3294482	2	1	N/A	N/A
2025-05-10 06:59:46 UTC	EVO Japan 2025	Round3	Losers Round 1	1955091	338811	2	1	N/A	N/A
2025-05-10 06:59:38 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	3294482	3776430	2	1	N/A	N/A
2025-05-10 06:59:33 UTC	EVO Japan 2025	Round3	Winners Semi-Final	314715	160464	2	0	N/A	N/A
2025-05-10 06:59:27 UTC	EVO Japan 2025	Round3	Winners Semi-Final	2714256	1262489	2	0	N/A	N/A
2025-05-10 06:59:26 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	2108038	2273470	2	1	N/A	N/A
2025-05-10 06:59:16 UTC	EVO Japan 2025	Round3	Losers Round 2	3294482	1151706	2	1	N/A	N/A
2025-05-10 06:59:05 UTC	EVO Japan 2025	Round3	Losers Round 2	2108038	3459467	2	1	N/A	N/A
2025-05-10 06:58:49 UTC	EVO Japan 2025	Round3	Losers Round 1	3294482	64803	2	1	N/A	N/A
2025-05-10 06:58:35 UTC	EVO Japan 2025	Round3	Losers Round 1	1151706	4669233	2	1	N/A	N/A
2025-05-10 06:58:24 UTC	EVO Japan 2025	Round3	Losers Semi-Final	382483	3573666	2	0	N/A	N/A
2025-05-10 06:58:20 UTC	EVO Japan 2025	Round3	Losers Round 1	2108038	738908	2	1	N/A	N/A
2025-05-10 06:58:17 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	3573666	368359	2	0	N/A	N/A
2025-05-10 06:58:05 UTC	EVO Japan 2025	Round3	Losers Round 1	3459467	273727	2	0	N/A	N/A
2025-05-10 06:58:04 UTC	EVO Japan 2025	Round3	Losers Round 2	3573666	391734	2	1	N/A	N/A
2025-05-10 06:57:56 UTC	EVO Japan 2025	Round3	Winners Final	498696	616064	2	0	N/A	N/A
2025-05-10 06:57:56 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	382483	1138026	2	1	N/A	N/A
2025-05-10 06:57:51 UTC	EVO Japan 2025	Round3	Losers Round 2	1138026	3206933	2	0	N/A	N/A
2025-05-10 06:57:45 UTC	EVO Japan 2025	Round3	Losers Round 1	3573666	4453307	2	1	N/A	N/A
2025-05-10 06:57:41 UTC	EVO Japan 2025	Round3	Losers Round 1	391734	3761852	2	1	N/A	N/A
2025-05-10 06:57:37 UTC	EVO Japan 2025	Round3	Losers Round 1	1138026	338799	2	0	N/A	N/A
2025-05-10 06:57:35 UTC	EVO Japan 2025	Round3	Winners Semi-Final	498696	3776430	2	1	N/A	N/A
2025-05-10 06:57:33 UTC	EVO Japan 2025	Round3	Losers Round 1	3206933	1576039	2	1	N/A	N/A
2025-05-10 06:57:22 UTC	EVO Japan 2025	Round3	Winners Semi-Final	616064	2273470	2	1	N/A	N/A
2025-05-10 06:57:21 UTC	EVO Japan 2025	Round3	Winners Final	3563460	131806	2	0	N/A	N/A
2025-05-10 06:57:07 UTC	EVO Japan 2025	Round3	Winners Semi-Final	131806	368359	2	1	N/A	N/A
2025-05-10 06:57:01 UTC	EVO Japan 2025	Round3	Winners Final	413271	224697	2	0	N/A	N/A
2025-05-10 06:57:00 UTC	EVO Japan 2025	Round3	Winners Semi-Final	3563460	382483	2	1	N/A	N/A
2025-05-10 06:56:42 UTC	EVO Japan 2025	Round3	Losers Semi-Final	572458	385608	2	1	N/A	N/A
2025-05-10 06:56:35 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	572458	146079	2	1	N/A	N/A
2025-05-10 06:56:26 UTC	EVO Japan 2025	Round3	Winners Semi-Final	224697	572458	2	0	N/A	N/A
2025-05-10 06:55:24 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	385608	528997	2	1	N/A	N/A
2025-05-10 06:55:17 UTC	EVO Japan 2025	Round3	Losers Round 2	146079	3881680	2	0	N/A	N/A
2025-05-10 06:55:13 UTC	EVO Japan 2025	Round3	Losers Round 2	528997	4634334	2	0	N/A	N/A
2025-05-10 06:55:07 UTC	EVO Japan 2025	Round3	Losers Round 1	3881680	2063214	2	1	N/A	N/A
2025-05-10 06:55:01 UTC	EVO Japan 2025	Round3	Losers Round 1	146079	4366850	2	1	N/A	N/A
2025-05-10 06:54:56 UTC	EVO Japan 2025	Round3	Winners Final	295103	404179	2	0	N/A	N/A
2025-05-10 06:54:44 UTC	EVO Japan 2025	Round3	Losers Round 1	4634334	4634129	2	0	N/A	N/A
2025-05-10 06:54:43 UTC	EVO Japan 2025	Round3	Losers Semi-Final	551325	2119640	2	1	N/A	N/A
2025-05-10 06:54:33 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	551325	1564153	2	1	N/A	N/A
2025-05-10 06:54:25 UTC	EVO Japan 2025	Round3	Losers Round 2	1564153	3593049	2	1	N/A	N/A
2025-05-10 06:54:17 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	2119640	783240	2	0	N/A	N/A
2025-05-10 06:54:14 UTC	EVO Japan 2025	Round3	Losers Round 1	528997	1310751	2	0	N/A	N/A
2025-05-10 06:54:09 UTC	EVO Japan 2025	Round3	Losers Round 2	2119640	4525004	2	0	N/A	N/A
2025-05-10 06:53:59 UTC	EVO Japan 2025	Round3	Losers Round 1	3593049	659563	2	1	N/A	N/A
2025-05-10 06:53:48 UTC	EVO Japan 2025	Round3	Winners Semi-Final	413271	385608	2	1	N/A	N/A
2025-05-10 06:53:48 UTC	EVO Japan 2025	Round3	Losers Round 1	4525004	4279837	2	0	N/A	N/A
2025-05-10 06:53:42 UTC	EVO Japan 2025	Round3	Losers Round 1	1564153	2823582	2	0	N/A	N/A
2025-05-10 06:53:04 UTC	EVO Japan 2025	Round3	Losers Round 1	2119640	3195687	2	1	N/A	N/A
2025-05-10 06:53:04 UTC	EVO Japan 2025	Round3	Winners Semi-Final	295103	551325	2	1	N/A	N/A
2025-05-10 06:51:57 UTC	EVO Japan 2025	Round3	Winners Semi-Final	404179	783240	2	0	N/A	N/A
2025-05-10 06:50:43 UTC	EVO Japan 2025	Round3	Losers Semi-Final	405023	3505115	2	0	N/A	N/A
2025-05-10 06:50:30 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	3505115	2063222	2	1	N/A	N/A
2025-05-10 06:50:14 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	405023	1783246	2	0	N/A	N/A
2025-05-10 06:50:04 UTC	EVO Japan 2025	Round3	Losers Round 2	2063222	3964468	2	0	N/A	N/A
2025-05-10 06:49:53 UTC	EVO Japan 2025	Round3	Losers Round 2	405023	336807	2	1	N/A	N/A
2025-05-10 06:49:40 UTC	EVO Japan 2025	Round3	Losers Round 1	3964468	2058639	2	0	N/A	N/A
2025-05-10 06:49:29 UTC	EVO Japan 2025	Round3	Losers Round 1	2063222	2807888	2	1	N/A	N/A
2025-05-10 06:49:17 UTC	EVO Japan 2025	Round3	Losers Round 1	336807	1489405	2	0	N/A	N/A
2025-05-10 06:49:06 UTC	EVO Japan 2025	Round3	Losers Round 1	405023	4619203	2	0	N/A	N/A
2025-05-10 06:48:52 UTC	EVO Japan 2025	Round3	Winners Final	2237431	356363	2	0	N/A	N/A
2025-05-10 06:48:43 UTC	EVO Japan 2025	Round3	Winners Semi-Final	2237431	3505115	2	1	N/A	N/A
2025-05-10 06:48:31 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	3004687	401790	2	1	N/A	N/A
2025-05-10 06:48:24 UTC	EVO Japan 2025	Round3	Winners Semi-Final	356363	1783246	2	1	N/A	N/A
2025-05-10 06:48:11 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	4641037	557469	2	1	N/A	N/A
2025-05-10 06:48:00 UTC	EVO Japan 2025	Round3	Losers Round 2	557469	558326	2	0	N/A	N/A
2025-05-10 06:47:56 UTC	EVO Japan 2025	Round3	Losers Semi-Final	138015	338091	2	1	N/A	N/A
2025-05-10 06:47:50 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	338091	3628585	2	1	N/A	N/A
2025-05-10 06:47:45 UTC	EVO Japan 2025	Round3	Losers Round 2	3004687	4326437	2	0	N/A	N/A
2025-05-10 06:47:42 UTC	EVO Japan 2025	Round3	Losers Round 2	338091	4534188	2	0	N/A	N/A
2025-05-10 06:47:38 UTC	EVO Japan 2025	Round3	Losers Round 1	557469	4668506	2	0	N/A	N/A
2025-05-10 06:47:37 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	138015	1562482	2	1	N/A	N/A
2025-05-10 06:47:26 UTC	EVO Japan 2025	Round3	Losers Round 2	1562482	3820828	2	0	N/A	N/A
2025-05-10 06:47:26 UTC	EVO Japan 2025	Round3	Losers Round 1	558326	4230235	2	1	N/A	N/A
2025-05-10 06:47:19 UTC	EVO Japan 2025	Round3	Losers Round 1	3004687	4655225	2	0	N/A	N/A
2025-05-10 06:47:17 UTC	EVO Japan 2025	Round3	Losers Round 1	338091	2318896	2	1	N/A	N/A
2025-05-10 06:47:16 UTC	EVO Japan 2025	Round3	Losers Semi-Final	4004146	2245493	2	0	N/A	N/A
2025-05-10 06:47:12 UTC	EVO Japan 2025	Round3	Losers Round 1	4534188	631023	2	1	N/A	N/A
2025-05-10 06:47:11 UTC	EVO Japan 2025	Round3	Losers Round 1	4326437	537508	2	0	N/A	N/A
2025-05-10 06:47:09 UTC	EVO Japan 2025	Round3	Losers Quarter-Final	2245493	2783946	2	0	N/A	N/A
2025-05-10 06:47:08 UTC	EVO Japan 2025	Round3	Losers Round 1	1562482	4532528	2	1	N/A	N/A
2025-05-10 06:47:05 UTC	EVO Japan 2025	Round3	Winners Final	513573	415068	2	1	N/A	N/A
