Event	FinalPlacement	CPTPoint	PlayerId
BLINK RESPAWN 2025	129	0	3728236
BLINK RESPAWN 2025	129	0	1846540
BLINK RESPAWN 2025	129	0	920602
BLINK RESPAWN 2025	129	0	671755
BLINK RESPAWN 2025	129	0	4192117
BLINK RESPAWN 2025	129	0	3794552
BLINK RESPAWN 2025	129	0	4535224
BLINK RESPAWN 2025	129	0	3320785
BLINK RESPAWN 2025	129	0	2894905
BLINK RESPAWN 2025	129	0	4089872
BLINK RESPAWN 2025	129	0	313771
BLINK RESPAWN 2025	129	0	3929680
BLINK RESPAWN 2025	129	0	3499382
BLINK RESPAWN 2025	129	0	4654151
BLINK RESPAWN 2025	129	0	4655652
BLINK RESPAWN 2025	129	0	4655689
BLINK RESPAWN 2025	129	0	3914249
BLINK RESPAWN 2025	129	0	3801448
BLINK RESPAWN 2025	129	0	3968896
BLINK RESPAWN 2025	129	0	1135374
BLINK RESPAWN 2025	129	0	357574
BLINK RESPAWN 2025	129	0	4380737
BLINK RESPAWN 2025	129	0	3568558
BLINK RESPAWN 2025	129	0	2435668
BLINK RESPAWN 2025	129	0	260678
BLINK RESPAWN 2025	129	0	1282424
BLINK RESPAWN 2025	129	0	4202677
BLINK RESPAWN 2025	129	0	530759
BLINK RESPAWN 2025	129	0	1638199
BLINK RESPAWN 2025	129	0	407139
BLINK RESPAWN 2025	129	0	3030163
BLINK RESPAWN 2025	129	0	474889
BLINK RESPAWN 2025	129	0	291741
BLINK RESPAWN 2025	129	0	4828311
BLINK RESPAWN 2025	129	0	618871
BLINK RESPAWN 2025	129	0	312107
BLINK RESPAWN 2025	129	0	708054
BLINK RESPAWN 2025	129	0	156735
BLINK RESPAWN 2025	129	0	1951536
BLINK RESPAWN 2025	129	0	4166357
BLINK RESPAWN 2025	129	0	619601
BLINK RESPAWN 2025	129	0	2036990
BLINK RESPAWN 2025	129	0	3462361
BLINK RESPAWN 2025	129	0	2742975
BLINK RESPAWN 2025	129	0	4351648
BLINK RESPAWN 2025	129	0	4845240
BLINK RESPAWN 2025	129	0	2943201
BLINK RESPAWN 2025	129	0	622660
BLINK RESPAWN 2025	129	0	2941041
BLINK RESPAWN 2025	129	0	4856194
BLINK RESPAWN 2025	129	0	4389571
BLINK RESPAWN 2025	129	0	1650448
BLINK RESPAWN 2025	129	0	896162
BLINK RESPAWN 2025	129	0	384418
BLINK RESPAWN 2025	129	0	3483576
BLINK RESPAWN 2025	129	0	2405771
BLINK RESPAWN 2025	129	0	4861545
BLINK RESPAWN 2025	129	0	533763
BLINK RESPAWN 2025	193	0	2281630
BLINK RESPAWN 2025	193	0	412014
BLINK RESPAWN 2025	193	0	4132111
BLINK RESPAWN 2025	193	0	4454155
BLINK RESPAWN 2025	193	0	4205279
BLINK RESPAWN 2025	193	0	4454536
BLINK RESPAWN 2025	193	0	4454605
BLINK RESPAWN 2025	193	0	1073988
BLINK RESPAWN 2025	193	0	681386
BLINK RESPAWN 2025	193	0	3557967
BLINK RESPAWN 2025	193	0	935073
BLINK RESPAWN 2025	193	0	2271397
BLINK RESPAWN 2025	193	0	935851
BLINK RESPAWN 2025	193	0	3520123
BLINK RESPAWN 2025	193	0	148458
BLINK RESPAWN 2025	193	0	4618709
BLINK RESPAWN 2025	193	0	2312283
BLINK RESPAWN 2025	193	0	4648445
BLINK RESPAWN 2025	193	0	4568522
BLINK RESPAWN 2025	193	0	3996444
BLINK RESPAWN 2025	193	0	4380671
BLINK RESPAWN 2025	193	0	4380436
BLINK RESPAWN 2025	193	0	4511717
BLINK RESPAWN 2025	193	0	4656930
BLINK RESPAWN 2025	193	0	1940083
BLINK RESPAWN 2025	193	0	4625007
BLINK RESPAWN 2025	193	0	972663
BLINK RESPAWN 2025	193	0	1113526
BLINK RESPAWN 2025	193	0	1282850
BLINK RESPAWN 2025	193	0	4759827
BLINK RESPAWN 2025	193	0	526528
BLINK RESPAWN 2025	193	0	2076394
BLINK RESPAWN 2025	193	0	358562
BLINK RESPAWN 2025	193	0	4786793
BLINK RESPAWN 2025	193	0	358851
BLINK RESPAWN 2025	193	0	4818327
BLINK RESPAWN 2025	193	0	2972996
BLINK RESPAWN 2025	193	0	622817
BLINK RESPAWN 2025	193	0	1101054
BLINK RESPAWN 2025	193	0	413271
BLINK RESPAWN 2025	193	0	3030705
BLINK RESPAWN 2025	193	0	63220
BLINK RESPAWN 2025	193	0	1928867
BLINK RESPAWN 2025	193	0	4091213
BLINK RESPAWN 2025	193	0	4837464
BLINK RESPAWN 2025	193	0	3260855
BLINK RESPAWN 2025	193	0	3426192
BLINK RESPAWN 2025	193	0	4851897
BLINK RESPAWN 2025	193	0	549192
BLINK RESPAWN 2025	193	0	2223650
BLINK RESPAWN 2025	193	0	2708102
BLINK RESPAWN 2025	193	0	4853316
BLINK RESPAWN 2025	193	0	4851283
BLINK RESPAWN 2025	193	0	533751
BLINK RESPAWN 2025	193	0	3574802
BLINK RESPAWN 2025	193	0	4853335
BLINK RESPAWN 2025	193	0	2035461
BLINK RESPAWN 2025	193	0	842439
BLINK RESPAWN 2025	193	0	2035458
BLINK RESPAWN 2025	193	0	4853336
BLINK RESPAWN 2025	193	0	1683717
BLINK RESPAWN 2025	193	0	4392924
BLINK RESPAWN 2025	193	0	4086700
BLINK RESPAWN 2025	193	0	280102
BLINK RESPAWN 2025	257	0	3708911
BLINK RESPAWN 2025	257	0	279249
BLINK RESPAWN 2025	257	0	2002326
BLINK RESPAWN 2025	257	0	4654150
BLINK RESPAWN 2025	257	0	4621152
BLINK RESPAWN 2025	257	0	3778774
BLINK RESPAWN 2025	257	0	4851891
BLINK RESPAWN 2025	257	0	1117460
BLINK RESPAWN 2025	257	0	579286
BLINK RESPAWN 2025	257	0	4853320
BLINK RESPAWN 2025	257	0	600723
BLINK RESPAWN 2025	257	0	4167171
BLINK RESPAWN 2025	257	0	4333429
BLINK RESPAWN 2025	257	0	3519429
BLINK RESPAWN 2025	257	0	4865127
