Datetime(UTC)	Event	Bracket	Round	Player1	Player2	Player1Score	Player2Score	Player1Chars	Player2Chars
2025-07-19 18:33:06 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	699782	621189	2	0	N/A	N/A
2025-07-19 18:29:44 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	3433085	240230	2	1	N/A	N/A
2025-07-19 18:28:25 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	224650	4835645	2	0	N/A	N/A
2025-07-19 18:27:24 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	232824	70855	2	1	N/A	N/A
2025-07-19 18:25:38 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	4649244	2894905	2	0	N/A	N/A
2025-07-19 18:25:24 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	1212629	3568558	2	0	N/A	N/A
2025-07-19 18:25:10 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	1282873	2941041	2	0	N/A	N/A
2025-07-19 18:24:01 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	3524304	1849364	2	0	N/A	N/A
2025-07-19 18:22:43 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	291259	3470973	2	0	N/A	N/A
2025-07-19 18:21:44 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	2396793	3914249	2	1	N/A	N/A
2025-07-19 18:21:27 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	312188	1861259	2	0	N/A	N/A
2025-07-19 18:21:06 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	4546666	4535224	2	0	N/A	N/A
2025-07-19 18:20:37 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	1282873	4656930	2	0	N/A	N/A
2025-07-19 18:18:06 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	292318	4192117	2	0	N/A	N/A
2025-07-19 18:17:33 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	1849364	4649244	2	0	N/A	N/A
2025-07-19 18:16:23 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	224650	1212629	2	0	N/A	N/A
2025-07-19 18:16:08 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	312188	4851283	2	1	N/A	N/A
2025-07-19 18:15:45 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	376041	619601	2	1	N/A	N/A
2025-07-19 18:13:53 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	3470973	1013237	2	0	N/A	N/A
2025-07-19 18:13:50 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	2894905	4853316	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 18:13:43 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 1	2894905	600723	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 18:12:20 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	1373583	313771	2	1	N/A	N/A
2025-07-19 18:11:44 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	3914249	280102	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 18:11:37 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	4535224	4851897	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 18:11:25 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	4855687	972663	W	L	N/A	N/A
2025-07-19 18:10:39 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	621189	4089872	2	0	N/A	N/A
2025-07-19 18:10:31 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	404377	292318	2	0	N/A	N/A
2025-07-19 18:10:25 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	699782	920602	2	0	N/A	N/A
2025-07-19 18:09:59 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	449179	4672258	2	0	N/A	N/A
2025-07-19 18:09:18 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	3757151	1861259	2	0	N/A	N/A
2025-07-19 18:09:09 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	3433085	4546666	2	0	N/A	N/A
2025-07-19 18:07:46 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	619601	358562	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 18:07:24 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	3524304	376041	2	0	N/A	N/A
2025-07-19 18:07:19 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	3470973	260678	2	1	N/A	N/A
2025-07-19 18:06:15 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	1686352	2941041	2	0	N/A	N/A
2025-07-19 18:05:19 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	4672258	2405771	2	1	N/A	N/A
2025-07-19 18:04:54 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	4192117	63220	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 18:04:54 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 1	4851897	3708911	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 18:04:32 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	3499382	4535224	2	0	N/A	N/A
2025-07-19 18:04:17 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	1182949	699782	2	0	N/A	N/A
2025-07-19 18:03:36 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	2957267	4089872	2	0	N/A	N/A
2025-07-19 18:03:09 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	3757151	3914249	2	0	N/A	N/A
2025-07-19 18:02:02 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	4835645	1373583	2	0	N/A	N/A
2025-07-19 18:01:40 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	1861259	280102	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 18:01:26 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	3997827	3708911	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:59:53 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	1013237	2936520	2	0	N/A	N/A
2025-07-19 17:59:43 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	404377	4853316	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:59:16 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	2941041	358562	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:59:09 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	1686352	619601	2	1	N/A	N/A
2025-07-19 17:58:42 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	2360463	291259	2	1	N/A	N/A
2025-07-19 17:57:46 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	920602	4759827	2	0	N/A	N/A
2025-07-19 17:57:29 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	4649244	4192117	2	0	N/A	N/A
2025-07-19 17:56:59 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	3524304	4656930	2	0	N/A	N/A
2025-07-19 17:54:54 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	4672258	2271397	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:53:55 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	2936520	4648445	2	0	N/A	N/A
2025-07-19 17:52:51 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	449179	3462361	2	0	N/A	N/A
2025-07-19 17:51:40 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	292318	2894905	2	0	N/A	N/A
2025-07-19 17:51:31 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	313771	148458	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:51:15 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	621189	1683717	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:51:02 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	3568558	2708102	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:50:28 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 1	313771	4865127	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:50:13 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	232824	3470973	2	0	N/A	N/A
2025-07-19 17:49:34 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	1212629	920602	2	1	N/A	N/A
2025-07-19 17:48:38 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	240230	2396793	2	0	N/A	N/A
2025-07-19 17:48:24 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	260678	4454155	2	0	N/A	N/A
2025-07-19 17:47:43 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	3433085	972663	2	0	N/A	N/A
2025-07-19 17:46:46 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	4089872	148458	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:45:54 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 1	4648445	3778774	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:44:32 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	2360463	2405771	2	0	N/A	N/A
2025-07-19 17:43:25 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	1373583	1683717	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:43:06 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	699782	2708102	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:42:45 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	3470973	2271397	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:42:44 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	291259	449179	2	0	N/A	N/A
2025-07-19 17:41:30 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	70855	1013237	2	0	N/A	N/A
2025-07-19 17:39:45 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	4835645	621189	2	0	N/A	N/A
2025-07-19 17:39:37 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	240230	4851283	2	0	N/A	N/A
2025-07-19 17:38:53 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	3462361	549192	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:38:22 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	2360463	4454155	2	0	N/A	N/A
2025-07-19 17:38:13 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	224650	4759827	2	0	N/A	N/A
2025-07-19 17:37:12 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	232824	4672258	2	0	N/A	N/A
2025-07-19 17:36:52 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	1182949	3568558	2	0	N/A	N/A
2025-07-19 17:36:33 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	291259	2936520	2	0	N/A	N/A
2025-07-19 17:34:31 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	4546666	4855687	W	L	N/A	N/A
2025-07-19 17:33:50 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	1013237	3462361	2	0	N/A	N/A
2025-07-19 17:33:18 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	4656930	600723	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:32:35 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	376041	1282873	2	0	N/A	N/A
2025-07-19 17:32:29 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	4851283	4851897	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:31:55 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	449179	3778774	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:30:41 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	2957267	313771	2	1	N/A	N/A
2025-07-19 17:30:32 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	4759827	4865127	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:29:49 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	2396793	312188	2	0	N/A	N/A
2025-07-19 17:29:14 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	4672258	4648445	2	0	N/A	N/A
2025-07-19 17:28:32 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	2405771	260678	2	1	N/A	N/A
2025-07-19 17:27:17 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	1849364	63220	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:15:26 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	70855	549192	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 17:11:35 UTC	BLINK RESPAWN 2025	Bracket	Winners Final	135910	214100	2	1	N/A	N/A
2025-07-19 17:07:31 UTC	BLINK RESPAWN 2025	Bracket	Losers Semi-Final	404179	3869487	2	0	N/A	N/A
2025-07-19 17:02:46 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	3869487	262917	2	1	N/A	N/A
2025-07-19 17:01:49 UTC	BLINK RESPAWN 2025	Bracket	Winners Final	157225	4143648	2	1	N/A	N/A
2025-07-19 17:01:46 UTC	BLINK RESPAWN 2025	Bracket	Losers Semi-Final	2461262	291254	2	1	N/A	N/A
2025-07-19 17:01:06 UTC	BLINK RESPAWN 2025	Bracket	Losers Semi-Final	1231457	3761831	2	0	N/A	N/A
2025-07-19 16:52:00 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	3869487	1359488	2	1	N/A	N/A
2025-07-19 16:51:50 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	1231457	4728058	2	0	N/A	N/A
2025-07-19 16:51:35 UTC	BLINK RESPAWN 2025	Bracket	Winners Final	2151987	1408573	2	0	N/A	N/A
2025-07-19 16:49:50 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	291254	3410047	2	0	N/A	N/A
2025-07-19 16:47:12 UTC	BLINK RESPAWN 2025	Bracket	Losers Semi-Final	590232	2338548	2	1	N/A	N/A
2025-07-19 16:45:27 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	3761831	3550419	2	0	N/A	N/A
2025-07-19 16:42:58 UTC	BLINK RESPAWN 2025	Bracket	Winners Final	356363	632437	2	0	N/A	N/A
2025-07-19 16:41:05 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	1359488	312107	2	1	N/A	N/A
2025-07-19 16:39:53 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	404179	312297	2	0	N/A	N/A
2025-07-19 16:39:16 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	4728058	2829089	2	0	N/A	N/A
2025-07-19 16:36:29 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	2338548	1167759	2	1	N/A	N/A
2025-07-19 16:36:04 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	3550419	359492	2	0	N/A	N/A
2025-07-19 16:35:12 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	4143648	3761831	2	0	N/A	N/A
2025-07-19 16:33:45 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	2151987	312297	2	0	N/A	N/A
2025-07-19 16:33:29 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	135910	291254	2	1	N/A	N/A
2025-07-19 16:30:18 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	4728058	407139	2	0	N/A	N/A
2025-07-19 16:28:28 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	404179	4832921	2	0	N/A	N/A
2025-07-19 16:25:56 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	1408573	262917	2	0	N/A	N/A
2025-07-19 16:23:46 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	632437	1167759	2	0	N/A	N/A
2025-07-19 16:23:01 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	2151987	1359488	2	0	N/A	N/A
2025-07-19 16:21:38 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	2461262	3955367	2	0	N/A	N/A
2025-07-19 16:21:35 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	157225	1231457	2	1	N/A	N/A
2025-07-19 16:20:14 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	4143648	407139	2	0	N/A	N/A
2025-07-19 16:19:24 UTC	BLINK RESPAWN 2025	Bracket	Losers Quarter-Final	590232	148649	2	1	N/A	N/A
2025-07-19 16:18:00 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	4832921	315690	2	0	N/A	N/A
2025-07-19 16:15:40 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	404179	3030163	2	0	N/A	N/A
2025-07-19 16:14:54 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	3550419	4828311	2	0	N/A	N/A
2025-07-19 16:14:11 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	3410047	359795	2	0	N/A	N/A
2025-07-19 16:12:49 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	214100	2461262	2	0	N/A	N/A
2025-07-19 16:12:15 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	2338548	375663	2	0	N/A	N/A
2025-07-19 16:11:06 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	3869487	3728236	2	0	N/A	N/A
2025-07-19 16:09:55 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	4832921	4837464	2	1	N/A	N/A
2025-07-19 16:09:03 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	262917	404179	2	1	N/A	N/A
2025-07-19 16:08:33 UTC	BLINK RESPAWN 2025	Bracket	Winners Semi-Final	356363	148649	2	0	N/A	N/A
2025-07-19 16:08:14 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	2829089	3794552	2	0	N/A	N/A
2025-07-19 16:08:12 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	3955367	2647522	2	0	N/A	N/A
2025-07-19 16:07:13 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	359795	870393	2	0	N/A	N/A
2025-07-19 16:05:53 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	359492	2435668	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 16:05:47 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	2338548	1282424	2	0	N/A	N/A
2025-07-19 16:05:28 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	4828311	622817	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 16:04:48 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	3728236	4086700	2	0	N/A	N/A
2025-07-19 16:03:38 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 4	590232	4123770	W	L	N/A	N/A
2025-07-19 16:03:03 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	312107	3574802	2	0	N/A	N/A
2025-07-19 16:01:56 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	3410047	291741	2	0	N/A	N/A
2025-07-19 16:00:43 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	1231457	3550419	2	1	N/A	N/A
2025-07-19 16:00:19 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	2647522	1638199	2	1	N/A	N/A
2025-07-19 15:59:07 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	2435668	1282850	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:58:35 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	3955367	896162	2	0	N/A	N/A
2025-07-19 15:58:30 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	312297	3869487	2	1	N/A	N/A
2025-07-19 15:57:44 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	148649	2338548	2	0	N/A	N/A
2025-07-19 15:57:06 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	3794552	2035458	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:56:54 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	590232	4202677	2	0	N/A	N/A
2025-07-19 15:56:29 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 1	3728236	4851891	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:54:54 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	262917	3728236	2	0	N/A	N/A
2025-07-19 15:54:10 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	1408573	315690	2	0	N/A	N/A
2025-07-19 15:53:25 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	404179	4086700	2	0	N/A	N/A
2025-07-19 15:52:04 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	1359488	4837464	2	1	N/A	N/A
2025-07-19 15:51:56 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	375663	533763	2	0	N/A	N/A
2025-07-19 15:51:51 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	291254	1638199	2	1	N/A	N/A
2025-07-19 15:50:58 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	4202677	2035461	2	1	N/A	N/A
2025-07-19 15:50:30 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	214100	359795	2	0	N/A	N/A
2025-07-19 15:49:55 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 1	3794552	1117460	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:49:13 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	3761831	2829089	2	0	N/A	N/A
2025-07-19 15:49:03 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	3030163	4511717	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:47:45 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 3	4123770	1135374	W	L	N/A	N/A
2025-07-19 15:47:23 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	4728058	4786793	2	0	N/A	N/A
2025-07-19 15:46:57 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 1	291741	4392924	2	0	N/A	N/A
2025-07-19 15:44:42 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	315690	312107	2	1	N/A	N/A
2025-07-19 15:44:13 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	1282424	3520123	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:43:25 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	533763	4853335	W	L	N/A	N/A
2025-07-19 15:42:24 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	356363	375663	2	0	N/A	N/A
2025-07-19 15:42:04 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	1167759	590232	2	1	N/A	N/A
2025-07-19 15:41:59 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 1	870393	4454605	2	0	N/A	N/A
2025-07-19 15:41:44 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	632437	1135374	2	0	N/A	N/A
2025-07-19 15:41:15 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	135910	3955367	2	1	N/A	N/A
2025-07-19 15:40:25 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	2829089	2435668	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:39:58 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 1	896162	526528	2	1	N/A	N/A
2025-07-19 15:39:00 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 1	4202677	4621152	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:35:46 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 1	2647522	4454536	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:35:04 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	148649	2035461	2	0	N/A	N/A
2025-07-19 15:33:44 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	632437	4853335	W	L	N/A	N/A
2025-07-19 15:33:03 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	1167759	3520123	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:31:57 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	157225	359492	2	0	N/A	N/A
2025-07-19 15:31:06 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	3955367	870393	2	1	N/A	N/A
2025-07-19 15:31:05 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	2151987	4832921	2	0	N/A	N/A
2025-07-19 15:30:26 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	4143648	4828311	2	0	N/A	N/A
2025-07-19 15:29:19 UTC	BLINK RESPAWN 2025	Bracket	Losers Round 2	4123770	3426192	W	L	N/A	N/A
2025-07-19 15:29:07 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	291254	4392924	2	0	N/A	N/A
2025-07-19 15:29:00 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	590232	1282424	2	0	N/A	N/A
2025-07-19 15:28:25 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	3869487	4511717	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:27:05 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	359795	526528	2	0	N/A	N/A
2025-07-19 15:25:47 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	157225	2035458	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:25:30 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	3550419	4728058	2	1	N/A	N/A
2025-07-19 15:24:42 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	1135374	533763	2	0	N/A	N/A
2025-07-19 15:24:30 UTC	BLINK RESPAWN 2025	Bracket	Winners Quarter-Final	2461262	3410047	2	0	N/A	N/A
2025-07-19 15:23:05 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	1408573	3574802	2	0	N/A	N/A
2025-07-19 15:22:35 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	2338548	4202677	2	0	N/A	N/A
2025-07-19 15:22:19 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	4853335	4621152	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:21:27 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	4828311	1117460	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:20:58 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	359492	3794552	2	0	N/A	N/A
2025-07-19 15:19:38 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	3761831	1282850	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:17:54 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	135910	4454605	2	0	N/A	N/A
2025-07-19 15:17:31 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	356363	3426192	2	0	N/A	N/A
2025-07-19 15:16:21 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 1	2461262	4454536	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-07-19 15:16:05 UTC	BLINK RESPAWN 2025	Bracket	Winners Round 2	375663	4123770	W	L	N/A	N/A
