Datetime(UTC)	Event	Bracket	Round	Player1	Player2	Player1Score	Player2Score	Player1Chars	Player2Chars
2025-10-31 07:09:15 UTC	Fightclub Championship	Pools	Losers Round 3	5024089	5028411	2	0	N/A	N/A
2025-10-31 07:08:46 UTC	Fightclub Championship	Pools	Winners Semi-Final	3933407	5011180	2	0	N/A	N/A
2025-10-31 07:08:25 UTC	Fightclub Championship	Pools	Losers Round 2	4983161	5024107	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 07:08:03 UTC	Fightclub Championship	Pools	Winners Semi-Final	401790	5032868	2	0	N/A	N/A
2025-10-31 07:07:39 UTC	Fightclub Championship	Pools	Losers Round 3	2615125	4987763	2	0	N/A	N/A
2025-10-31 07:07:27 UTC	Fightclub Championship	Pools	Winners Semi-Final	5028416	1564153	2	0	N/A	N/A
2025-10-31 07:07:25 UTC	Fightclub Championship	Pools	Winners Quarter-Final	894065	5024065	2	0	N/A	N/A
2025-10-31 07:07:03 UTC	Fightclub Championship	Pools	Winners Semi-Final	4625088	385608	2	0	N/A	N/A
2025-10-31 07:06:30 UTC	Fightclub Championship	Pools	Losers Round 2	5024192	5011164	2	1	N/A	N/A
2025-10-31 07:06:24 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5024115	5011244	2	0	N/A	N/A
2025-10-31 07:05:52 UTC	Fightclub Championship	Pools	Losers Round 3	4987621	4987703	2	0	N/A	N/A
2025-10-31 07:05:51 UTC	Fightclub Championship	Pools	Losers Semi-Final	3757151	3280465	2	1	N/A	N/A
2025-10-31 07:05:31 UTC	Fightclub Championship	Pools	Losers Round 2	5011163	5011219	2	0	N/A	N/A
2025-10-31 07:04:29 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5024096	5011162	2	0	N/A	N/A
2025-10-31 07:04:10 UTC	Fightclub Championship	Pools	Winners Final	2056200	830613	2	1	N/A	N/A
2025-10-31 07:03:56 UTC	Fightclub Championship	Pools	Losers Round 2	5011203	4987765	2	0	N/A	N/A
2025-10-31 07:03:41 UTC	Fightclub Championship	Pools	Losers Round 1	5024158	4987615	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 07:03:22 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5024057	4987671	2	0	N/A	N/A
2025-10-31 07:03:10 UTC	Fightclub Championship	Pools	Losers Round 1	5011181	4987687	2	0	N/A	N/A
2025-10-31 07:03:00 UTC	Fightclub Championship	Pools	Winners Quarter-Final	3565690	5011220	2	0	N/A	N/A
2025-10-31 07:02:57 UTC	Fightclub Championship	Pools	Winners Semi-Final	1562482	5028419	2	0	N/A	N/A
2025-10-31 07:02:37 UTC	Fightclub Championship	Pools	Winners Quarter-Final	157225	4987724	2	0	N/A	N/A
2025-10-31 07:02:34 UTC	Fightclub Championship	Pools	Winners Final	240230	3579085	W	L	N/A	N/A
2025-10-31 07:02:26 UTC	Fightclub Championship	Pools	Winners Final	4987617	4987655	W	L	N/A	N/A
2025-10-31 07:02:16 UTC	Fightclub Championship	Pools	Winners Final	764789	4449390	W	L	N/A	N/A
2025-10-31 07:02:06 UTC	Fightclub Championship	Pools	Winners Final	567852	141329	W	L	N/A	N/A
2025-10-31 07:01:30 UTC	Fightclub Championship	Pools	Losers Round 2	5024126	3025992	2	0	N/A	N/A
2025-10-31 07:01:23 UTC	Fightclub Championship	Pools	Losers Round 2	2615125	4987633	2	0	N/A	N/A
2025-10-31 07:00:50 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5011190	5024116	2	0	N/A	N/A
2025-10-31 07:00:34 UTC	Fightclub Championship	Pools	Winners Quarter-Final	148527	5024169	2	0	N/A	N/A
2025-10-31 07:00:31 UTC	Fightclub Championship	Pools	Winners Quarter-Final	401790	5024161	2	0	N/A	N/A
2025-10-31 06:59:37 UTC	Fightclub Championship	Pools	Winners Quarter-Final	4625088	3933259	2	1	N/A	N/A
2025-10-31 06:59:17 UTC	Fightclub Championship	Pools	Losers Round 2	5024087	5024160	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:59:16 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5024106	4987653	2	0	N/A	N/A
2025-10-31 06:58:55 UTC	Fightclub Championship	Pools	Losers Round 1	5024160	4987645	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:58:55 UTC	Fightclub Championship	Pools	Winners Round 2	894065	4983161	2	0	N/A	N/A
2025-10-31 06:58:39 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5028416	5024062	2	0	N/A	N/A
2025-10-31 06:58:37 UTC	Fightclub Championship	Pools	Losers Quarter-Final	3280465	272575	2	1	N/A	N/A
2025-10-31 06:58:30 UTC	Fightclub Championship	Pools	Losers Round 2	5024180	5024128	2	0	N/A	N/A
2025-10-31 06:58:25 UTC	Fightclub Championship	Pools	Losers Quarter-Final	3757151	5024079	2	0	N/A	N/A
2025-10-31 06:58:13 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5011180	4987723	2	0	N/A	N/A
2025-10-31 06:58:02 UTC	Fightclub Championship	Pools	Winners Quarter-Final	2237431	5024089	2	0	N/A	N/A
2025-10-31 06:56:12 UTC	Fightclub Championship	Pools	Losers Round 2	4987704	224697	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:55:37 UTC	Fightclub Championship	Pools	Losers Round 1	5024048	5024064	2	0	N/A	N/A
2025-10-31 06:55:34 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5028419	5024060	2	0	N/A	N/A
2025-10-31 06:55:15 UTC	Fightclub Championship	Pools	Losers Round 2	4987621	5024165	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:55:10 UTC	Fightclub Championship	Pools	Winners Round 2	157225	3941229	2	0	N/A	N/A
2025-10-31 06:54:58 UTC	Fightclub Championship	Pools	Losers Round 1	5011164	4987758	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:54:54 UTC	Fightclub Championship	Pools	Losers Round 1	3025992	5021676	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:54:40 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5032868	5011210	2	0	N/A	N/A
2025-10-31 06:54:26 UTC	Fightclub Championship	Pools	Winners Quarter-Final	1564153	4987703	2	0	N/A	N/A
2025-10-31 06:54:17 UTC	Fightclub Championship	Pools	Losers Round 1	4987633	4987686	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:54:08 UTC	Fightclub Championship	Pools	Winners Quarter-Final	1562482	5011247	2	0	N/A	N/A
2025-10-31 06:54:05 UTC	Fightclub Championship	Pools	Losers Round 2	5028411	224650	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:53:30 UTC	Fightclub Championship	Pools	Winners Round 2	5024096	5024130	2	0	N/A	N/A
2025-10-31 06:53:13 UTC	Fightclub Championship	Pools	Winners Round 2	5024116	4987686	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:52:43 UTC	Fightclub Championship	Pools	Winners Round 2	4987723	5028411	2	0	N/A	N/A
2025-10-31 06:52:43 UTC	Fightclub Championship	Pools	Losers Round 4	5024079	5011235	2	1	N/A	N/A
2025-10-31 06:52:37 UTC	Fightclub Championship	Pools	Losers Round 4	272575	4987652	2	0	N/A	N/A
2025-10-31 06:52:26 UTC	Fightclub Championship	Pools	Winners Quarter-Final	385608	4987739	2	0	N/A	N/A
2025-10-31 06:52:21 UTC	Fightclub Championship	Pools	Winners Quarter-Final	3933407	4987763	2	0	N/A	N/A
2025-10-31 06:51:57 UTC	Fightclub Championship	Pools	Winners Round 2	148527	5024181	2	0	N/A	N/A
2025-10-31 06:51:44 UTC	Fightclub Championship	Pools	Winners Round 2	5011244	4987687	2	0	N/A	N/A
2025-10-31 06:51:34 UTC	Fightclub Championship	Pools	Losers Round 1	4987649	5011236	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:51:15 UTC	Fightclub Championship	Pools	Winners Round 2	5011162	4987649	2	0	N/A	N/A
2025-10-31 06:50:34 UTC	Fightclub Championship	Pools	Losers Round 2	5011208	4987784	2	0	N/A	N/A
2025-10-31 06:50:22 UTC	Fightclub Championship	Pools	Winners Round 2	2237431	5011203	2	0	N/A	N/A
2025-10-31 06:50:02 UTC	Fightclub Championship	Pools	Winners Round 2	5028416	5024128	2	0	N/A	N/A
2025-10-31 06:48:40 UTC	Fightclub Championship	Pools	Winners Round 2	5011247	5021676	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:48:16 UTC	Fightclub Championship	Pools	Winners Round 2	4987653	4987615	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:48:03 UTC	Fightclub Championship	Pools	Winners Round 2	401790	5024179	2	0	N/A	N/A
2025-10-31 06:47:47 UTC	Fightclub Championship	Pools	Winners Round 2	5024115	4987793	2	0	N/A	N/A
2025-10-31 06:47:44 UTC	Fightclub Championship	Pools	Winners Round 2	3565690	5024090	2	0	N/A	N/A
2025-10-31 06:47:21 UTC	Fightclub Championship	Pools	Winners Round 2	5024060	4987704	2	0	N/A	N/A
2025-10-31 06:47:11 UTC	Fightclub Championship	Pools	Winners Round 2	1562482	5024126	2	0	N/A	N/A
2025-10-31 06:46:16 UTC	Fightclub Championship	Pools	Winners Round 1	4983161	5024158	2	1	N/A	N/A
2025-10-31 06:46:01 UTC	Fightclub Championship	Pools	Winners Round 2	385608	4987621	2	1	N/A	N/A
2025-10-31 06:45:54 UTC	Fightclub Championship	Pools	Winners Round 2	1564153	5011163	2	0	N/A	N/A
2025-10-31 06:45:46 UTC	Fightclub Championship	Pools	Winners Round 2	5011190	2615125	2	1	N/A	N/A
2025-10-31 06:45:15 UTC	Fightclub Championship	Pools	Winners Round 2	5028419	224697	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:45:03 UTC	Fightclub Championship	Pools	Winners Round 1	5028419	5011164	2	1	N/A	N/A
2025-10-31 06:44:57 UTC	Fightclub Championship	Pools	Winners Round 2	4987763	4987645	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:44:40 UTC	Fightclub Championship	Pools	Winners Round 2	5011220	4987702	2	1	N/A	N/A
2025-10-31 06:44:33 UTC	Fightclub Championship	Pools	Winners Round 2	5024106	4227231	2	1	N/A	N/A
2025-10-31 06:44:19 UTC	Fightclub Championship	Pools	Winners Round 2	5024089	4987765	2	0	N/A	N/A
2025-10-31 06:43:39 UTC	Fightclub Championship	Pools	Winners Round 1	5011203	5024160	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:42:54 UTC	Fightclub Championship	Pools	Losers Round 1	5024180	4987616	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:42:39 UTC	Fightclub Championship	Pools	Losers Round 1	5011208	4987636	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:42:28 UTC	Fightclub Championship	Pools	Winners Round 2	5011180	224650	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:42:25 UTC	Fightclub Championship	Pools	Winners Round 2	4987703	5011219	2	1	N/A	N/A
2025-10-31 06:42:23 UTC	Fightclub Championship	Pools	Winners Round 1	5011180	4987633	2	1	N/A	N/A
2025-10-31 06:41:15 UTC	Fightclub Championship	Pools	Winners Final	1816209	5028426	2	0	N/A	N/A
2025-10-31 06:41:08 UTC	Fightclub Championship	Pools	Winners Round 2	5024161	4987740	2	1	N/A	N/A
2025-10-31 06:40:33 UTC	Fightclub Championship	Pools	Winners Round 1	3941229	5011181	2	0	N/A	N/A
2025-10-31 06:40:07 UTC	Fightclub Championship	Pools	Winners Round 2	4987739	5024165	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:40:03 UTC	Fightclub Championship	Pools	Winners Round 2	4987724	5011246	2	0	N/A	N/A
2025-10-31 06:39:58 UTC	Fightclub Championship	Pools	Winners Round 1	5024181	5011236	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:39:33 UTC	Fightclub Championship	Pools	Winners Round 2	5024062	4987616	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:39:09 UTC	Fightclub Championship	Pools	Winners Round 2	4625088	4987784	2	0	N/A	N/A
2025-10-31 06:38:59 UTC	Fightclub Championship	Pools	Winners Round 2	5011210	4987758	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:38:56 UTC	Fightclub Championship	Pools	Winners Round 2	3933407	5024087	2	0	N/A	N/A
2025-10-31 06:38:32 UTC	Fightclub Championship	Pools	Winners Round 1	4987621	5024180	2	0	N/A	N/A
2025-10-31 06:38:13 UTC	Fightclub Championship	Pools	Winners Round 1	5011163	4987636	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:37:54 UTC	Fightclub Championship	Pools	Winners Round 2	5032868	5024192	2	0	N/A	N/A
2025-10-31 06:37:54 UTC	Fightclub Championship	Pools	Winners Round 2	5024057	5024100	2	0	N/A	N/A
2025-10-31 06:37:49 UTC	Fightclub Championship	Pools	Winners Round 2	3933259	5011208	2	0	N/A	N/A
2025-10-31 06:37:40 UTC	Fightclub Championship	Pools	Winners Round 1	5024090	5024048	2	0	N/A	N/A
2025-10-31 06:37:24 UTC	Fightclub Championship	Pools	Winners Round 2	5024169	4987738	2	0	N/A	N/A
2025-10-31 06:36:58 UTC	Fightclub Championship	Pools	Winners Round 1	5024179	3025992	2	0	N/A	N/A
2025-10-31 06:35:18 UTC	Fightclub Championship	Pools	Winners Round 2	4987671	5024064	2	0	N/A	N/A
2025-10-31 06:32:52 UTC	Fightclub Championship	Pools	Losers Semi-Final	5028422	4987634	2	0	N/A	N/A
2025-10-31 06:31:15 UTC	Fightclub Championship	Pools	Winners Semi-Final	338795	3280465	2	0	N/A	N/A
2025-10-31 06:29:04 UTC	Fightclub Championship	Pools	Losers Round 3	5011235	5024088	2	0	N/A	N/A
2025-10-31 06:26:56 UTC	Fightclub Championship	Pools	Winners Semi-Final	5024049	3757151	2	0	N/A	N/A
2025-10-31 06:23:40 UTC	Fightclub Championship	Pools	Losers Round 3	4987652	3583020	2	0	N/A	N/A
2025-10-31 06:23:28 UTC	Fightclub Championship	Pools	Losers Round 3	272575	4987692	2	0	N/A	N/A
2025-10-31 06:23:05 UTC	Fightclub Championship	Pools	Losers Quarter-Final	4987634	4987778	2	0	N/A	N/A
2025-10-31 06:22:28 UTC	Fightclub Championship	Pools	Losers Semi-Final	4987670	5024084	2	0	N/A	N/A
2025-10-31 06:22:01 UTC	Fightclub Championship	Pools	Winners Quarter-Final	3280465	5011235	2	1	N/A	N/A
2025-10-31 06:21:50 UTC	Fightclub Championship	Pools	Winners Round 2	5024065	5024107	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:21:46 UTC	Fightclub Championship	Pools	Losers Round 3	5024079	4987728	2	1	N/A	N/A
2025-10-31 06:21:04 UTC	Fightclub Championship	Pools	Losers Quarter-Final	5028422	5024104	2	0	N/A	N/A
2025-10-31 06:21:00 UTC	Fightclub Championship	Pools	Losers Semi-Final	395486	5024136	2	0	N/A	N/A
2025-10-31 06:20:53 UTC	Fightclub Championship	Pools	Losers Quarter-Final	395486	4987641	2	0	N/A	N/A
2025-10-31 06:19:45 UTC	Fightclub Championship	Pools	Losers Round 2	4987728	5024195	2	0	N/A	N/A
2025-10-31 06:19:38 UTC	Fightclub Championship	Pools	Losers Round 2	5024088	5024216	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 06:19:25 UTC	Fightclub Championship	Pools	Winners Quarter-Final	3757151	4987652	2	0	N/A	N/A
2025-10-31 06:18:20 UTC	Fightclub Championship	Pools	Losers Semi-Final	395875	4157356	2	1	N/A	N/A
2025-10-31 06:14:34 UTC	Fightclub Championship	Pools	Losers Semi-Final	699782	415068	2	0	N/A	N/A
2025-10-31 06:14:22 UTC	Fightclub Championship	Pools	Losers Quarter-Final	5024084	5024123	2	1	N/A	N/A
2025-10-31 06:11:10 UTC	Fightclub Championship	Pools	Losers Quarter-Final	4987670	5011221	2	1	N/A	N/A
2025-10-31 06:09:37 UTC	Fightclub Championship	Pools	Losers Round 4	5024104	5011184	2	0	N/A	N/A
2025-10-31 06:08:21 UTC	Fightclub Championship	Pools	Losers Quarter-Final	4157356	4987691	2	0	N/A	N/A
2025-10-31 06:08:20 UTC	Fightclub Championship	Pools	Losers Quarter-Final	699782	4987635	2	0	N/A	N/A
2025-10-31 06:07:31 UTC	Fightclub Championship	Pools	Losers Quarter-Final	415068	4987669	2	0	N/A	N/A
2025-10-31 06:06:58 UTC	Fightclub Championship	Pools	Losers Round 4	4987641	5011193	2	0	N/A	N/A
2025-10-31 06:06:07 UTC	Fightclub Championship	Pools	Losers Round 4	5024123	5011223	2	0	N/A	N/A
2025-10-31 06:05:18 UTC	Fightclub Championship	Pools	Losers Quarter-Final	5024136	5011157	2	0	N/A	N/A
2025-10-31 06:04:57 UTC	Fightclub Championship	Pools	Winners Semi-Final	830613	4987634	2	1	N/A	N/A
2025-10-31 06:03:22 UTC	Fightclub Championship	Pools	Losers Round 4	4987669	4987700	2	1	N/A	N/A
2025-10-31 06:02:26 UTC	Fightclub Championship	Pools	Losers Round 2	3583020	5024150	2	1	N/A	N/A
2025-10-31 06:02:19 UTC	Fightclub Championship	Pools	Losers Round 2	4987692	4987795	2	0	N/A	N/A
2025-10-31 06:01:59 UTC	Fightclub Championship	Pools	Losers Round 3	5011184	4987753	2	1	N/A	N/A
2025-10-31 06:00:46 UTC	Fightclub Championship	Pools	Losers Round 4	4987670	5011245	2	1	N/A	N/A
2025-10-31 05:59:44 UTC	Fightclub Championship	Pools	Losers Round 4	4987778	4987629	2	0	N/A	N/A
2025-10-31 05:59:34 UTC	Fightclub Championship	Pools	Losers Round 3	5011193	5024218	2	0	N/A	N/A
2025-10-31 05:58:30 UTC	Fightclub Championship	Pools	Losers Round 4	5024136	5024207	2	0	N/A	N/A
2025-10-31 05:58:13 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5024049	272575	2	0	N/A	N/A
2025-10-31 05:58:01 UTC	Fightclub Championship	Pools	Losers Round 3	5011223	4987757	2	0	N/A	N/A
2025-10-31 05:57:54 UTC	Fightclub Championship	Pools	Losers Quarter-Final	395875	5024068	2	0	N/A	N/A
2025-10-31 05:57:30 UTC	Fightclub Championship	Pools	Losers Round 4	4987635	567942	2	1	N/A	N/A
2025-10-31 05:56:53 UTC	Fightclub Championship	Pools	Losers Round 3	5024104	5011239	2	0	N/A	N/A
2025-10-31 05:55:13 UTC	Fightclub Championship	Pools	Losers Round 4	4987691	5024081	2	0	N/A	N/A
2025-10-31 05:54:18 UTC	Fightclub Championship	Pools	Winners Quarter-Final	338795	5024079	2	0	N/A	N/A
2025-10-31 05:53:26 UTC	Fightclub Championship	Pools	Losers Round 3	4987629	4987726	2	0	N/A	N/A
2025-10-31 05:53:18 UTC	Fightclub Championship	Pools	Losers Round 1	4987692	5011186	2	0	N/A	N/A
2025-10-31 05:53:17 UTC	Fightclub Championship	Pools	Losers Round 2	5011193	5011168	2	1	N/A	N/A
2025-10-31 05:53:07 UTC	Fightclub Championship	Pools	Losers Round 2	5011184	5024198	2	1	N/A	N/A
2025-10-31 05:51:56 UTC	Fightclub Championship	Pools	Losers Round 3	5024136	5024070	2	0	N/A	N/A
2025-10-31 05:51:45 UTC	Fightclub Championship	Pools	Losers Round 3	4987669	5024134	2	1	N/A	N/A
2025-10-31 05:51:32 UTC	Fightclub Championship	Pools	Losers Round 3	5011245	4987701	2	1	N/A	N/A
2025-10-31 05:50:28 UTC	Fightclub Championship	Pools	Winners Quarter-Final	4987634	5011239	2	1	N/A	N/A
2025-10-31 05:50:09 UTC	Fightclub Championship	Pools	Losers Round 3	4987641	4987668	2	0	N/A	N/A
2025-10-31 05:49:57 UTC	Fightclub Championship	Pools	Winners Semi-Final	364174	5011221	2	1	N/A	N/A
2025-10-31 05:49:46 UTC	Fightclub Championship	Pools	Winners Semi-Final	5028426	395875	2	0	N/A	N/A
2025-10-31 05:49:23 UTC	Fightclub Championship	Pools	Winners Semi-Final	1455289	5024084	2	0	N/A	N/A
2025-10-31 05:48:30 UTC	Fightclub Championship	Pools	Losers Round 3	5024207	4987699	2	0	N/A	N/A
2025-10-31 05:48:11 UTC	Fightclub Championship	Pools	Losers Round 4	5024068	5024194	2	0	N/A	N/A
2025-10-31 05:47:57 UTC	Fightclub Championship	Pools	Winners Semi-Final	2056200	5028422	2	0	N/A	N/A
2025-10-31 05:47:46 UTC	Fightclub Championship	Pools	Winners Round 2	3757151	5024195	2	0	N/A	N/A
2025-10-31 05:47:37 UTC	Fightclub Championship	Pools	Losers Round 3	5024081	5011185	2	1	N/A	N/A
2025-10-31 05:46:48 UTC	Fightclub Championship	Pools	Losers Round 3	5024123	5011161	2	0	N/A	N/A
2025-10-31 05:46:15 UTC	Fightclub Championship	Pools	Losers Round 3	567942	5011194	2	0	N/A	N/A
2025-10-31 05:45:55 UTC	Fightclub Championship	Pools	Losers Round 3	4987635	5024102	2	0	N/A	N/A
2025-10-31 05:44:54 UTC	Fightclub Championship	Pools	Winners Semi-Final	4987690	415068	2	0	N/A	N/A
2025-10-31 05:44:17 UTC	Fightclub Championship	Pools	Losers Round 3	4987778	5011249	2	0	N/A	N/A
2025-10-31 05:44:15 UTC	Fightclub Championship	Pools	Losers Round 2	5024136	5024050	2	0	N/A	N/A
2025-10-31 05:44:13 UTC	Fightclub Championship	Pools	Winners Round 2	5011235	4987692	2	1	N/A	N/A
2025-10-31 05:43:12 UTC	Fightclub Championship	Pools	Losers Round 3	4987670	5024132	2	0	N/A	N/A
2025-10-31 05:42:19 UTC	Fightclub Championship	Pools	Losers Round 3	5024068	515458	2	0	N/A	N/A
2025-10-31 05:41:32 UTC	Fightclub Championship	Pools	Winners Semi-Final	4987631	699782	2	0	N/A	N/A
2025-10-31 05:41:27 UTC	Fightclub Championship	Pools	Losers Round 2	4987629	5024103	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:41:25 UTC	Fightclub Championship	Pools	Losers Round 2	5024123	5024171	2	0	N/A	N/A
2025-10-31 05:41:13 UTC	Fightclub Championship	Pools	Winners Quarter-Final	830613	4987753	2	0	N/A	N/A
2025-10-31 05:40:20 UTC	Fightclub Championship	Pools	Losers Round 2	4987668	5024083	2	0	N/A	N/A
2025-10-31 05:39:59 UTC	Fightclub Championship	Pools	Winners Quarter-Final	2056200	4987726	2	0	N/A	N/A
2025-10-31 05:39:30 UTC	Fightclub Championship	Pools	Losers Round 3	4987700	5024205	2	0	N/A	N/A
2025-10-31 05:38:49 UTC	Fightclub Championship	Pools	Winners Semi-Final	1816209	4157356	2	0	N/A	N/A
2025-10-31 05:38:47 UTC	Fightclub Championship	Pools	Winners Round 2	3280465	4987795	2	0	N/A	N/A
2025-10-31 05:38:45 UTC	Fightclub Championship	Pools	Winners Semi-Final	5028413	395486	2	0	N/A	N/A
2025-10-31 05:38:33 UTC	Fightclub Championship	Pools	Winners Quarter-Final	1455289	5011245	2	0	N/A	N/A
2025-10-31 05:38:19 UTC	Fightclub Championship	Pools	Losers Round 2	5024134	4987627	2	0	N/A	N/A
2025-10-31 05:37:54 UTC	Fightclub Championship	Pools	Losers Round 1	5024050	5024184	2	0	N/A	N/A
2025-10-31 05:37:54 UTC	Fightclub Championship	Pools	Winners Quarter-Final	364174	4987757	2	0	N/A	N/A
2025-10-31 05:37:40 UTC	Fightclub Championship	Pools	Winners Quarter-Final	395875	5024081	2	0	N/A	N/A
2025-10-31 05:37:07 UTC	Fightclub Championship	Pools	Winners Round 2	5024079	3583020	2	0	N/A	N/A
2025-10-31 05:37:04 UTC	Fightclub Championship	Pools	Winners Semi-Final	3558422	5011157	2	0	N/A	N/A
2025-10-31 05:37:00 UTC	Fightclub Championship	Pools	Winners Round 2	338795	5024150	2	0	N/A	N/A
2025-10-31 05:36:59 UTC	Fightclub Championship	Pools	Losers Round 2	5011249	4987794	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:36:54 UTC	Fightclub Championship	Pools	Winners Round 2	272575	5024216	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:36:53 UTC	Fightclub Championship	Pools	Losers Round 1	5011249	5024199	2	1	N/A	N/A
2025-10-31 05:36:31 UTC	Fightclub Championship	Pools	Winners Quarter-Final	415068	567942	2	0	N/A	N/A
2025-10-31 05:35:20 UTC	Fightclub Championship	Pools	Winners Round 2	4987634	4987794	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:34:39 UTC	Fightclub Championship	Pools	Losers Round 2	5024132	5024182	2	0	N/A	N/A
2025-10-31 05:34:18 UTC	Fightclub Championship	Pools	Losers Round 2	5011223	4987783	2	0	N/A	N/A
2025-10-31 05:33:35 UTC	Fightclub Championship	Pools	Winners Quarter-Final	4157356	5024068	2	0	N/A	N/A
2025-10-31 05:33:08 UTC	Fightclub Championship	Pools	Winners Round 2	4987726	5024198	2	1	N/A	N/A
2025-10-31 05:32:47 UTC	Fightclub Championship	Pools	Losers Round 3	4987691	5024188	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:32:43 UTC	Fightclub Championship	Pools	Losers Round 2	5024188	3778774	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:32:38 UTC	Fightclub Championship	Pools	Losers Round 3	5024194	5024152	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:32:33 UTC	Fightclub Championship	Pools	Losers Round 2	5024152	4987767	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:31:47 UTC	Fightclub Championship	Pools	Winners Quarter-Final	699782	5024205	2	0	N/A	N/A
2025-10-31 05:31:25 UTC	Fightclub Championship	Pools	Winners Round 2	4987753	5024103	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:31:13 UTC	Fightclub Championship	Pools	Winners Round 2	1455289	5024123	2	0	N/A	N/A
2025-10-31 05:30:52 UTC	Fightclub Championship	Pools	Losers Round 2	5024102	4987624	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:30:45 UTC	Fightclub Championship	Pools	Losers Round 2	4987699	1264488	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:30:35 UTC	Fightclub Championship	Pools	Losers Round 2	4987700	5011160	W (DQ/FF)	L (DQ/FF)	N/A	N/A
2025-10-31 05:30:21 UTC	Fightclub Championship	Pools	Losers Round 2	5024104	5024196	2	1	N/A	N/A
2025-10-31 05:29:58 UTC	Fightclub Championship	Pools	Losers Round 2	5011194	4987736	2	0	N/A	N/A
2025-10-31 05:29:42 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5028422	4987778	2	1	N/A	N/A
2025-10-31 05:29:26 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5028413	5024070	2	0	N/A	N/A
2025-10-31 05:29:05 UTC	Fightclub Championship	Pools	Losers Semi-Final	660130	348162	2	1	N/A	N/A
2025-10-31 05:29:03 UTC	Fightclub Championship	Pools	Winners Quarter-Final	3558422	4987641	2	0	N/A	N/A
2025-10-31 05:28:56 UTC	Fightclub Championship	Pools	Losers Round 1	4987627	5024215	2	0	N/A	N/A
2025-10-31 05:28:51 UTC	Fightclub Championship	Pools	Winners Quarter-Final	5011157	5024218	2	1	N/A	N/A
2025-10-31 05:28:33 UTC	Fightclub Championship	Pools	Losers Round 1	5011223	5024066	2	1	N/A	N/A
2025-10-31 05:28:32 UTC	Fightclub Championship	Pools	Losers Round 2	515458	5011237	2	0	N/A	N/A
